territoire;specialite;total;total_femmes;total_hommes;femmes_20_24;femmes_25_29;femmes_30_34;femmes_35_39;femmes_40_44;femmes_45_49;femmes_50_54;femmes_55_59;femmes_60_64;femmes_65plus;hommes_20_24;hommes_25_29;hommes_30_34;hommes_35_39;hommes_40_44;hommes_45_49;hommes_50_54;hommes_55_59;hommes_60_64;hommes_65plus
Prov Hainaut;PSYCHIATRIE;92;33;59;0;0;0;6;6;2;7;2;8;2;0;0;0;2;5;7;10;10;11;14
Prov Hainaut;GYNECOLOGIE-OBSTETRIQUE;167;66;101;0;0;6;11;16;9;5;8;3;8;0;1;3;9;8;8;15;12;6;39
Prov Hainaut;OPHTALMOLOGIE;76;40;36;0;0;5;6;3;5;2;4;5;10;0;0;0;1;3;2;5;3;4;18
Prov Hainaut;OTO-RHINO-LARYNGOLOGIE;64;23;41;0;0;4;3;6;3;2;4;0;1;0;0;0;5;1;4;5;8;6;12
Prov Hainaut;UROLOGIE;40;6;34;0;0;1;2;0;0;2;1;0;0;0;0;1;2;5;4;4;3;8;7
Prov Hainaut;CHIRURGIE ORTHOPEDIQUE;113;5;108;0;0;0;1;0;2;0;0;1;1;0;0;7;6;17;13;16;14;12;23
Prov Hainaut;STOMATOLOGIE;25;8;17;0;0;2;2;1;1;0;0;1;1;0;0;0;2;2;2;3;0;2;6
Prov Hainaut;DERMATO-VENEREOLOGIE;65;45;20;0;1;4;5;8;6;6;4;6;5;0;0;1;1;0;4;2;1;4;7
Prov Hainaut;PNEUMOLOGIE;70;23;47;0;0;5;6;1;1;2;5;1;2;0;0;1;4;6;3;7;9;5;12
Prov Hainaut;GASTRO-ENTEROLOGIE;71;17;54;0;0;1;3;3;2;1;3;4;0;0;0;2;9;5;7;12;6;7;6
Prov Hainaut;PEDIATRIE;134;70;64;0;0;11;17;9;5;6;14;4;4;0;0;1;1;5;3;3;12;9;30
Prov Hainaut;CARDIOLOGIE;112;15;97;0;0;2;3;1;3;2;1;0;3;0;0;2;9;7;12;12;16;11;28
Prov Hainaut;NEUROPSYCHIATRIE;44;8;36;0;0;0;0;0;0;2;1;1;4;0;0;0;0;0;0;3;6;7;20
Prov Hainaut;MEDECINE PHYSIQUE ET READAPTATION;33;11;22;0;0;0;5;0;0;1;4;1;0;0;0;1;0;1;2;3;2;4;9
Prov Hainaut;BIOLOGIE CLINIQUE;59;23;36;0;0;0;0;2;4;4;5;4;4;0;0;1;1;0;2;4;8;4;16
Prov Hainaut;RADIODIAGNOSTIC;164;51;113;0;0;8;9;2;11;8;5;4;4;0;1;3;8;11;7;17;20;16;30
Prov Hainaut;RADIOTHERAPIE-ONCOLOGIE;18;9;9;0;0;0;1;1;1;1;1;4;0;0;0;1;2;2;0;1;0;0;3
Prov Hainaut;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;8;3;5;0;0;0;2;0;1;0;0;0;0;0;0;1;2;0;1;0;0;0;1
Prov Hainaut;MEDECINE NUCLEAIRE;31;8;23;0;0;0;2;0;2;1;2;1;0;0;0;0;0;1;2;3;1;4;12
Prov Hainaut;ANATOMIE PATHOLOGIQUE;30;13;17;0;0;1;1;2;3;2;2;2;0;0;0;0;3;0;2;2;3;0;7
Prov Hainaut;MEDECINE INTERNE;187;48;139;0;0;7;14;11;1;4;2;3;6;0;0;2;6;10;24;15;15;16;51
Prov Hainaut;RHUMATOLOGIE;26;10;16;0;0;1;4;1;0;1;0;1;2;0;0;0;0;1;2;4;2;3;4
Prov Hainaut;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;11;4;7;0;0;0;3;1;0;0;0;0;0;0;0;1;3;0;1;1;0;0;1
Prov Hainaut;MEDECINE AIGUE;43;15;28;0;0;2;4;4;3;1;1;0;0;0;0;0;5;7;4;6;3;2;1
Prov Hainaut;GERIATRIE;14;7;7;0;0;1;2;1;1;1;0;1;0;0;0;1;2;0;0;2;0;2;0
Prov Hainaut;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;69;16;53;0;0;0;1;0;3;8;3;1;0;0;0;0;2;0;4;10;19;17;1
Prov Hainaut;ONCOLOGIE MEDICALE;19;9;10;0;0;0;0;5;2;1;0;1;0;0;0;0;1;0;5;1;3;0;0
Prov Hainaut;GESTION DE DONNEES DE SANTE;4;2;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0
Prov Liège;MEDECINE DU TRAVAIL;97;53;44;0;0;4;15;4;7;9;9;2;3;0;0;0;1;3;1;4;15;9;11
Prov Liège;ANESTHESIE-REANIMATION;264;82;182;0;0;16;23;11;13;4;8;3;4;0;1;24;29;26;19;27;17;21;18
Prov Liège;CHIRURGIE;160;23;137;0;0;1;4;5;9;4;0;0;0;0;0;6;9;7;21;22;19;12;41
Prov Liège;NEUROCHIRURGIE;22;2;20;0;0;0;0;0;1;1;0;0;0;0;0;0;4;4;4;1;3;2;2
Prov Liège;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;22;7;15;0;0;0;3;0;1;2;1;0;0;0;0;3;2;3;2;1;1;0;3
Prov Liège;NEUROLOGIE;31;12;19;0;0;3;3;2;2;2;0;0;0;0;0;2;5;3;5;2;1;1;0
Prov Liège;PSYCHIATRIE;180;84;96;0;0;3;14;18;11;12;9;7;10;0;0;1;3;5;11;7;14;18;37
Prov Liège;GYNECOLOGIE-OBSTETRIQUE;178;71;107;0;0;8;13;12;8;13;10;5;2;0;0;3;8;9;10;13;10;15;39
Prov Liège;OPHTALMOLOGIE;124;76;48;0;1;9;10;9;7;11;8;5;16;0;0;6;3;5;4;4;3;6;17
Prov Liège;OTO-RHINO-LARYNGOLOGIE;82;37;45;0;0;5;8;8;4;3;4;2;3;0;0;3;3;4;6;4;2;9;14
Prov Liège;UROLOGIE;44;2;42;0;0;0;0;1;0;1;0;0;0;0;0;4;5;3;3;6;5;3;13
Prov Liège;CHIRURGIE ORTHOPEDIQUE;69;5;64;0;0;1;1;0;0;2;1;0;0;0;0;4;7;6;9;11;9;4;14
Prov Liège;STOMATOLOGIE;15;2;13;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;1;2;2;6
Prov Liège;DERMATO-VENEREOLOGIE;77;47;30;0;3;8;5;11;5;3;6;2;4;0;0;2;1;2;3;5;4;3;10
Prov Liège;PNEUMOLOGIE;46;14;32;0;0;2;8;1;1;1;1;0;0;0;0;3;4;6;4;3;4;2;6
Prov Liège;GASTRO-ENTEROLOGIE;74;22;52;0;0;4;7;5;1;2;0;2;1;0;0;3;4;1;12;5;8;8;11
Prov Liège;PEDIATRIE;201;111;90;0;0;16;26;13;12;9;9;9;17;0;0;1;7;7;6;7;13;11;38
Prov Liège;CARDIOLOGIE;125;30;95;0;0;7;6;7;6;4;0;0;0;0;0;4;14;14;8;12;14;12;17
Prov Liège;NEUROPSYCHIATRIE;43;7;36;0;0;0;0;0;0;0;1;2;4;0;0;0;0;0;1;7;6;6;16
Prov Liège;MEDECINE PHYSIQUE ET READAPTATION;80;38;42;0;0;5;5;8;4;4;7;3;2;0;0;2;4;2;7;11;2;2;12
Prov Liège;BIOLOGIE CLINIQUE;70;29;41;0;0;2;1;4;2;2;5;5;8;0;0;1;0;1;5;7;7;5;15
Prov Liège;RADIODIAGNOSTIC;191;34;157;0;0;3;2;5;12;5;5;2;0;0;0;7;19;14;18;24;24;16;35
Prov Liège;RADIOTHERAPIE-ONCOLOGIE;21;10;11;0;0;0;1;1;2;3;1;1;1;0;0;2;2;2;0;1;0;0;4
Prov Liège;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;10;6;4;0;0;4;1;0;0;1;0;0;0;0;0;1;0;0;1;2;0;0;0
Prov Liège;MEDECINE NUCLEAIRE;54;18;36;0;0;2;1;2;5;3;1;2;2;0;0;2;1;2;0;6;5;3;17
Prov Liège;ANATOMIE PATHOLOGIQUE;33;19;14;0;0;1;2;6;2;2;0;0;6;0;0;0;0;0;5;2;3;0;4
Prov Liège;MEDECINE INTERNE;174;62;112;0;0;13;11;12;3;2;7;10;4;0;0;6;10;9;11;13;16;11;36
Prov Liège;RHUMATOLOGIE;35;20;15;0;0;0;2;5;6;0;2;3;2;0;0;0;0;1;1;3;0;3;7
Prov Liège;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;27;18;9;0;0;6;10;2;0;0;0;0;0;0;0;3;3;3;0;0;0;0;0
Prov Liège;MEDECINE LEGALE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Prov Liège;MEDECINE AIGUE;33;10;23;0;0;0;3;3;2;2;0;0;0;0;0;0;4;6;6;3;3;1;0
Prov Liège;GERIATRIE;18;13;5;0;0;2;3;5;2;0;1;0;0;0;0;1;0;1;0;1;2;0;0
Prov Liège;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;94;34;60;0;0;1;2;2;4;10;9;4;2;0;0;1;1;5;6;10;15;16;6
Prov Liège;ONCOLOGIE MEDICALE;27;15;12;0;0;1;6;2;3;0;2;1;0;0;0;1;1;2;3;1;1;2;1
Prov Namur;MEDECINE DU TRAVAIL;58;38;20;0;0;6;7;4;5;7;7;2;0;0;0;0;1;2;0;5;5;1;6
Prov Namur;ANESTHESIE-REANIMATION;106;36;70;0;0;5;9;5;3;5;3;2;4;0;0;3;10;8;12;13;6;4;14
Prov Namur;CHIRURGIE;93;9;84;0;0;1;1;3;2;2;0;0;0;0;0;8;6;6;9;10;6;15;24
Prov Namur;NEUROCHIRURGIE;11;1;10;0;0;0;1;0;0;0;0;0;0;0;0;1;2;2;1;1;1;1;1
Prov Namur;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;5;1;4;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0
Prov Namur;NEUROLOGIE;14;11;3;0;0;2;4;2;3;0;0;0;0;0;0;0;1;0;2;0;0;0;0
Prov Namur;PSYCHIATRIE;52;13;39;0;0;0;1;5;5;0;0;0;2;0;0;1;5;4;5;4;4;5;11
Prov Namur;GYNECOLOGIE-OBSTETRIQUE;59;26;33;0;0;7;6;3;5;2;2;1;0;0;0;2;2;2;1;4;5;4;13
Prov Namur;OPHTALMOLOGIE;42;20;22;0;1;2;2;2;2;3;3;2;3;0;0;4;2;1;4;5;3;0;3
Prov Namur;OTO-RHINO-LARYNGOLOGIE;36;13;23;0;0;0;2;4;2;4;0;1;0;0;0;0;3;1;2;5;4;4;4
Prov Namur;UROLOGIE;15;5;10;0;0;0;4;1;0;0;0;0;0;0;0;0;3;3;0;1;0;2;1
Prov Namur;CHIRURGIE ORTHOPEDIQUE;57;4;53;0;0;1;1;1;0;0;0;0;1;0;0;3;8;3;8;7;8;2;14
Prov Namur;STOMATOLOGIE;15;3;12;0;0;1;0;1;0;1;0;0;0;0;0;0;2;1;1;0;4;1;3
Prov Namur;DERMATO-VENEREOLOGIE;23;9;14;0;0;2;0;3;2;0;1;1;0;0;0;0;1;0;2;0;2;1;8
Prov Namur;PNEUMOLOGIE;27;8;19;0;0;3;1;1;1;0;0;1;1;0;0;1;2;2;5;2;1;2;4
Prov Namur;GASTRO-ENTEROLOGIE;28;6;22;0;0;0;3;0;2;1;0;0;0;0;0;0;4;1;3;4;4;2;4
Prov Namur;PEDIATRIE;64;32;32;0;0;5;5;4;5;3;4;3;3;0;0;4;2;2;3;2;3;5;11
Prov Namur;CARDIOLOGIE;43;7;36;0;0;0;2;4;1;0;0;0;0;0;0;2;7;4;5;4;4;4;6
Prov Namur;NEUROPSYCHIATRIE;14;4;10;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;1;1;3;5
Prov Namur;MEDECINE PHYSIQUE ET READAPTATION;25;16;9;0;0;3;1;3;1;3;2;2;1;0;0;1;0;0;1;1;2;0;4
Prov Namur;BIOLOGIE CLINIQUE;44;24;20;0;0;1;4;1;1;3;2;3;9;0;0;2;0;0;0;3;3;6;6
Prov Namur;RADIODIAGNOSTIC;79;19;60;0;0;3;5;3;3;1;4;0;0;0;0;3;3;3;10;7;9;11;14
Prov Namur;RADIOTHERAPIE-ONCOLOGIE;15;11;4;0;0;1;2;2;3;2;0;1;0;0;0;2;1;1;0;0;0;0;0
Prov Namur;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;7;3;4;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;2;0
Prov Namur;MEDECINE NUCLEAIRE;20;7;13;0;0;1;2;0;2;1;1;0;0;0;0;0;1;1;2;0;1;3;5
Prov Namur;ANATOMIE PATHOLOGIQUE;13;9;4;0;0;1;2;1;1;1;0;1;2;0;0;0;0;1;1;0;1;1;0
Prov Namur;MEDECINE INTERNE;93;25;68;0;0;8;5;4;3;2;2;0;1;0;0;3;9;10;7;7;6;8;18
Prov Namur;RHUMATOLOGIE;16;5;11;0;0;1;2;1;1;0;0;0;0;0;0;1;1;1;0;3;2;0;3
Prov Namur;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;7;4;3;0;0;1;2;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0
Prov Namur;MEDECINE AIGUE;37;20;17;0;0;1;9;5;2;2;1;0;0;0;0;1;3;3;4;3;2;1;0
Prov Namur;GERIATRIE;7;4;3;0;0;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;2;0;0
Prov Namur;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;46;12;34;0;0;0;2;1;3;3;2;1;0;0;0;1;2;0;2;6;10;9;4
Prov Namur;ONCOLOGIE MEDICALE;10;3;7;0;0;0;1;0;1;1;0;0;0;0;0;0;2;2;1;1;1;0;0
Prov Namur;GESTION DE DONNEES DE SANTE;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0
Prov Luxembourg;MEDECINE DU TRAVAIL;21;11;10;0;0;0;1;2;2;0;4;2;0;0;0;0;3;1;1;1;3;1;0
Prov Luxembourg;ANESTHESIE-REANIMATION;38;11;27;0;0;2;3;3;2;0;1;0;0;0;0;1;2;1;3;8;4;2;6
Prov Luxembourg;CHIRURGIE;28;3;25;0;0;0;2;1;0;0;0;0;0;0;0;0;2;2;2;3;0;4;12
Prov Luxembourg;NEUROCHIRURGIE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
Prov Luxembourg;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Prov Luxembourg;NEUROLOGIE;7;5;2;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0
Prov Luxembourg;PSYCHIATRIE;25;6;19;0;0;0;0;2;1;1;1;1;0;0;0;1;2;1;2;2;2;2;7
Prov Luxembourg;GYNECOLOGIE-OBSTETRIQUE;29;7;22;0;0;2;1;3;1;0;0;0;0;0;0;1;1;3;3;0;6;4;4
Prov Luxembourg;OPHTALMOLOGIE;19;8;11;0;0;0;2;0;1;1;1;1;2;0;0;0;1;0;3;2;1;2;2
Prov Luxembourg;OTO-RHINO-LARYNGOLOGIE;12;6;6;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;2;0;1;1;2
Prov Luxembourg;UROLOGIE;12;1;11;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;2;3;3
Prov Luxembourg;CHIRURGIE ORTHOPEDIQUE;24;2;22;0;0;0;0;1;1;0;0;0;0;0;0;0;3;3;1;6;2;1;6
Prov Luxembourg;STOMATOLOGIE;9;4;5;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;1;0;2;0;2
Prov Luxembourg;DERMATO-VENEREOLOGIE;10;6;4;0;0;1;0;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;4
Prov Luxembourg;PNEUMOLOGIE;6;2;4;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;2;0;0;0
Prov Luxembourg;GASTRO-ENTEROLOGIE;6;3;3;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0
Prov Luxembourg;PEDIATRIE;28;18;10;0;0;3;3;3;3;1;3;0;2;0;0;0;0;0;2;1;0;1;6
Prov Luxembourg;CARDIOLOGIE;19;1;18;0;0;0;0;0;0;0;1;0;0;0;0;1;3;0;7;2;3;1;1
Prov Luxembourg;NEUROPSYCHIATRIE;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3
Prov Luxembourg;MEDECINE PHYSIQUE ET READAPTATION;5;2;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
Prov Luxembourg;BIOLOGIE CLINIQUE;13;6;7;0;0;0;0;1;0;2;1;1;1;0;0;0;0;0;0;0;3;0;4
Prov Luxembourg;RADIODIAGNOSTIC;38;7;31;0;0;0;3;1;1;1;0;1;0;0;0;1;1;4;8;3;5;4;5
Prov Luxembourg;RADIOTHERAPIE-ONCOLOGIE;3;2;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
Prov Luxembourg;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;4;4;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;MEDECINE NUCLEAIRE;6;2;4;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;1;0
Prov Luxembourg;ANATOMIE PATHOLOGIQUE;2;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;MEDECINE INTERNE;33;6;27;0;0;2;1;1;2;0;0;0;0;0;0;3;8;2;3;2;3;1;5
Prov Luxembourg;RHUMATOLOGIE;3;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
Prov Luxembourg;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;4;3;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
Prov Luxembourg;MEDECINE D'URGENCE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
Prov Luxembourg;MEDECINE AIGUE;7;4;3;0;0;1;1;0;0;0;2;0;0;0;0;0;1;0;2;0;0;0;0
Prov Luxembourg;GERIATRIE;3;2;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Prov Luxembourg;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;20;5;15;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;1;3;6;4;1
Prov Luxembourg;ONCOLOGIE MEDICALE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
Prov Région de Bruxelles-capitale;MEDECINE DU TRAVAIL;80;41;39;0;0;1;7;5;6;10;8;1;3;0;0;0;1;0;4;11;6;9;8
Prov Région de Bruxelles-capitale;ANESTHESIE-REANIMATION;223;122;101;0;0;14;14;20;13;8;15;8;30;0;0;12;15;23;10;9;11;9;12
Prov Région de Bruxelles-capitale;CHIRURGIE;222;39;183;0;0;6;7;3;5;7;6;2;3;0;0;7;17;20;12;13;23;16;75
Prov Région de Bruxelles-capitale;NEUROCHIRURGIE;16;0;16;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;1;2;1;1;5
Prov Région de Bruxelles-capitale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;36;7;29;0;0;2;2;0;0;1;1;0;1;0;0;3;5;6;2;3;2;3;5
Prov Région de Bruxelles-capitale;NEUROLOGIE;45;25;20;0;1;5;6;6;5;0;2;0;0;0;0;4;5;8;1;2;0;0;0
Prov Région de Bruxelles-capitale;PSYCHIATRIE;283;115;168;0;0;2;11;18;24;17;18;14;11;0;0;1;10;9;19;22;27;18;62
Prov Région de Bruxelles-capitale;GYNECOLOGIE-OBSTETRIQUE;260;131;129;0;0;23;19;14;23;16;18;6;12;0;0;7;10;5;5;14;20;22;46
Prov Région de Bruxelles-capitale;OPHTALMOLOGIE;140;74;66;0;1;12;9;7;3;11;7;6;18;0;0;5;11;2;6;6;2;6;28
Prov Région de Bruxelles-capitale;OTO-RHINO-LARYNGOLOGIE;100;41;59;0;0;8;7;7;3;3;4;2;7;0;0;4;1;6;7;8;7;4;22
Prov Région de Bruxelles-capitale;UROLOGIE;43;1;42;0;0;0;1;0;0;0;0;0;0;0;0;3;8;2;4;4;3;6;12
Prov Région de Bruxelles-capitale;CHIRURGIE ORTHOPEDIQUE;101;15;86;0;0;4;0;3;4;0;1;1;2;0;0;5;9;6;11;9;8;11;27
Prov Région de Bruxelles-capitale;STOMATOLOGIE;67;22;45;0;0;4;1;3;2;3;2;2;5;0;0;2;2;3;3;3;5;5;22
Prov Région de Bruxelles-capitale;DERMATO-VENEREOLOGIE;129;92;37;0;1;13;14;9;8;11;11;8;17;0;0;1;1;1;6;5;4;6;13
Prov Région de Bruxelles-capitale;PNEUMOLOGIE;60;24;36;0;0;8;3;7;0;1;2;1;2;0;0;6;2;4;4;7;4;4;5
Prov Région de Bruxelles-capitale;GASTRO-ENTEROLOGIE;101;31;70;0;0;6;5;6;4;0;4;4;2;0;0;2;5;13;9;4;5;10;22
Prov Région de Bruxelles-capitale;PEDIATRIE;299;178;121;0;2;30;28;22;18;14;16;16;32;0;0;4;7;11;2;14;14;16;53
Prov Région de Bruxelles-capitale;CARDIOLOGIE;164;45;119;0;0;8;4;9;4;12;3;2;3;0;0;5;9;7;19;13;18;10;38
Prov Région de Bruxelles-capitale;NEUROPSYCHIATRIE;77;32;45;0;0;0;0;0;2;4;5;5;16;0;0;0;0;0;2;2;4;10;27
Prov Région de Bruxelles-capitale;MEDECINE PHYSIQUE ET READAPTATION;42;20;22;0;0;3;1;4;3;2;3;1;3;0;0;0;1;0;0;6;3;1;11
Prov Région de Bruxelles-capitale;BIOLOGIE CLINIQUE;114;54;60;0;0;4;2;5;4;10;12;5;12;0;0;0;2;1;3;10;9;9;26
Prov Région de Bruxelles-capitale;RADIODIAGNOSTIC;184;66;118;0;1;9;2;11;12;9;8;6;8;0;0;9;10;10;12;23;10;9;35
Prov Région de Bruxelles-capitale;RADIOTHERAPIE-ONCOLOGIE;19;12;7;0;0;1;2;2;0;2;1;2;2;0;0;3;2;0;0;1;0;0;1
Prov Région de Bruxelles-capitale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;21;18;3;0;0;5;6;2;3;0;0;0;2;0;0;1;0;0;0;2;0;0;0
Prov Région de Bruxelles-capitale;MEDECINE NUCLEAIRE;39;13;26;0;0;1;3;0;2;2;2;1;2;0;0;1;3;1;1;3;2;4;11
Prov Région de Bruxelles-capitale;ANATOMIE PATHOLOGIQUE;44;25;19;0;0;2;4;3;2;4;2;4;4;0;0;1;2;1;1;4;3;0;7
Prov Région de Bruxelles-capitale;MEDECINE INTERNE;310;105;205;0;0;26;23;16;9;8;9;9;5;0;0;11;18;16;19;17;29;24;71
Prov Région de Bruxelles-capitale;RHUMATOLOGIE;39;14;25;0;0;1;2;2;1;3;3;0;2;0;0;2;0;2;3;3;5;1;9
Prov Région de Bruxelles-capitale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;59;32;27;0;0;5;7;6;6;4;2;1;1;0;0;7;9;3;2;1;4;0;1
Prov Région de Bruxelles-capitale;MEDECINE D'URGENCE;7;4;3;0;0;1;2;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0
Prov Région de Bruxelles-capitale;MEDECINE AIGUE;41;13;28;0;0;1;4;3;2;1;2;0;0;0;0;2;5;9;4;3;3;2;0
Prov Région de Bruxelles-capitale;GERIATRIE;15;10;5;0;0;5;1;2;1;0;1;0;0;0;0;0;0;0;1;3;0;1;0
Prov Région de Bruxelles-capitale;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;49;19;30;0;0;0;2;3;0;6;7;1;0;0;0;0;1;1;3;8;8;4;5
Prov Région de Bruxelles-capitale;ONCOLOGIE MEDICALE;34;16;18;0;0;3;2;2;3;3;1;2;0;0;0;1;3;1;3;2;4;4;0
Prov Région de Bruxelles-capitale;GESTION DE DONNEES DE SANTE;12;7;5;0;0;0;0;4;1;2;0;0;0;0;0;0;0;0;2;2;1;0;0
Prov Région de Bruxelles-capitale;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;49;19;30;0;0;0;2;2;1;2;11;1;0;0;0;0;1;0;4;8;9;3;5
Prov Région de Bruxelles-capitale;ONCOLOGIE MEDICALE;38;20;18;0;0;5;4;3;3;2;1;2;0;0;0;0;2;2;4;1;5;3;1
Prov Région de Bruxelles-capitale;GESTION DE DONNEES DE SANTE;10;6;4;0;0;0;0;2;2;1;1;0;0;0;0;0;0;0;2;0;2;0;0
