gebied;specialiteit;totaal;geslacht_vrouw;geslacht_man;vrouw_25-29;vrouw_30-34;vrouw_35-39;vrouw_40-44;vrouw_45-49;vrouw_50-54;vrouw_55-59;vrouw_60-64;vrouw_65plus;man_25-29;man_30-34;man_35-39;man_40-44;man_45-49;man_50-54;man_55-59;man_60-64;man_65plus
Luik;Dermato-venereologie;90;60;30;0;6;8;9;5;11;6;3;12;0;2;2;2;1;2;3;5;13
Luik;Pediatrie;252;174;78;0;28;34;21;28;14;11;10;28;0;4;5;3;7;7;6;6;40
Luik;Fysische geneeskunde en revalidatie;82;42;40;0;1;7;6;4;8;4;4;8;0;3;2;5;4;2;6;8;10
Luik;Klinische biologie;64;31;33;0;0;1;3;0;4;2;3;18;0;0;1;1;0;0;5;6;20
Luik;Rontgendiagnose;202;52;150;0;7;7;8;3;5;13;3;6;1;13;12;6;15;12;17;22;52
Luik;Radiotherapie - oncologie;21;10;11;0;1;2;0;1;0;1;2;3;0;1;0;1;2;3;0;1;3
Luik;Nucleaire geneeskunde;52;20;32;0;3;0;2;1;2;5;3;4;0;2;2;3;1;2;0;5;17
Luik;Pathologische anatomie;35;21;14;0;2;2;2;2;5;3;2;3;1;2;0;1;0;0;4;2;4
Luik;Medische oncologie;38;23;15;0;4;3;0;7;2;3;1;3;0;0;1;1;1;2;4;2;4
Luik;Klinische genetica;10;6;4;0;0;2;1;1;1;0;0;1;0;0;0;0;2;1;1;0;0
Luik;Arbeidsgeneeskunde;102;59;43;0;1;3;8;16;6;5;8;12;0;1;0;0;2;3;3;3;31
Luik;Verzekeringsgeneeskunde en medische expertise;83;30;53;0;0;0;1;1;1;4;9;14;0;0;0;0;1;5;5;12;30
Namen;Alle specialiteiten;1413;584;829;4;62;76;85;94;70;59;49;85;1;40;64;72;94;71;94;96;297
Namen;Geriatrie;17;12;5;0;3;0;2;2;2;2;0;1;0;1;0;0;1;1;0;0;2
Namen;Urgentiegeneeskunde;13;3;10;0;1;2;0;0;0;0;0;0;0;1;2;1;2;2;1;1;0
Namen;Gerechtelijke geneeskunde;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Namen;Beheer van gezondheidsgegevens;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Namen;Anesthesie-reanimatie;128;47;81;0;5;8;7;10;4;2;5;6;0;10;4;7;11;11;12;14;12
Namen;Heelkunde;93;14;79;0;2;1;2;2;3;2;2;0;0;2;3;9;9;6;9;10;31
Namen;Neurochirurgie;15;2;13;0;1;0;0;1;0;0;0;0;0;0;2;1;2;2;2;1;3
Namen;Plastische, reconstructieve en esthetische heelkunde;7;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;2;1;0
Namen;Urologie;19;5;14;0;1;0;0;3;1;0;0;0;0;2;2;1;3;2;0;1;3
Namen;Orthopedische heelkunde;69;7;62;0;1;2;2;0;1;0;0;1;0;0;8;10;7;2;8;6;21
Namen;Neurologie;31;22;9;1;4;1;3;4;4;2;2;1;0;1;0;0;1;0;3;1;3
Namen;Psychiatrie;46;16;30;0;0;0;2;2;6;6;0;0;0;0;0;1;3;4;4;3;15
Namen;Neuropsychiatrie;3;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
Namen;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;10;6;4;0;0;4;0;1;0;0;0;1;0;0;0;0;2;1;0;0;1
Namen;Psychiatrie, meer bepaald volwassenpsychiatrie;26;15;11;0;2;2;4;4;1;0;1;1;0;2;3;4;2;0;0;0;0
Namen;Pneumologie;35;13;22;0;1;4;3;1;1;1;1;1;0;2;3;2;2;2;6;2;3
Namen;Gastro-enterologie;39;11;28;0;0;4;2;2;0;2;1;0;0;0;2;0;4;2;3;7;10
Namen;Cardiologie;58;15;43;0;1;4;2;3;4;1;0;0;0;4;4;3;6;4;5;4;13
Namen;Inwendige geneeskunde;104;43;61;0;8;6;8;7;5;2;3;4;0;1;3;4;10;10;6;3;24
Namen;Reumatologie;17;7;10;0;1;0;1;2;2;1;0;0;0;0;0;1;0;1;0;3;5
Namen;Acute geneeskunde;31;20;11;0;1;1;1;8;5;2;1;1;0;0;1;0;4;1;3;1;1
Namen;Gynaecologie-verloskunde;69;42;27;0;5;5;10;6;3;6;2;5;0;1;1;4;2;1;1;3;14
Namen;Oftalmologie;56;28;28;1;2;4;3;3;1;2;1;11;0;1;4;4;3;1;4;6;5
Namen;Otorhinolaryngologie;43;18;25;0;2;2;1;2;3;2;5;1;0;1;1;1;4;1;2;5;10
Namen;Stomatologie;23;3;20;0;0;0;1;0;1;0;1;0;0;3;4;0;2;2;1;0;8
Namen;Dermato-venereologie;36;23;13;2;8;3;2;0;3;2;0;3;0;1;0;0;1;0;1;1;9
Namen;Pediatrie;90;54;36;0;9;9;5;6;5;5;2;13;0;1;3;7;1;3;3;2;16
Namen;Fysische geneeskunde en revalidatie;27;17;10;0;0;1;3;1;3;1;3;5;0;1;0;1;0;0;2;1;5
Namen;Klinische biologie;42;24;18;0;0;1;3;3;1;1;3;12;0;0;0;2;0;0;0;3;13
Namen;Rontgendiagnose;99;30;69;0;0;7;5;6;4;3;2;3;1;5;10;3;5;4;9;5;27
Namen;Radiotherapie - oncologie;17;13;4;0;1;2;3;1;1;3;2;0;0;0;0;2;1;1;0;0;0
Namen;Nucleaire geneeskunde;19;7;12;0;0;0;1;2;0;2;1;1;0;0;0;0;1;1;3;0;7
Namen;Pathologische anatomie;9;7;2;0;0;1;1;2;1;0;1;1;0;0;0;0;0;1;1;0;0
Namen;Medische oncologie;18;9;9;0;3;2;0;1;0;1;1;1;0;0;2;1;1;2;0;1;2
Namen;Arbeidsgeneeskunde;58;35;23;0;0;0;7;6;4;5;5;8;0;0;1;1;1;3;0;5;12
Namen;Verzekeringsgeneeskunde en medische expertise;41;13;28;0;0;0;0;2;1;3;4;3;0;0;0;0;2;0;2;5;19
Luxemburg;Alle specialiteiten;519;217;302;0;23;24;35;41;27;26;12;29;1;9;14;17;34;22;43;42;120
Luxemburg;Geriatrie;12;10;2;0;3;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;2
Luxemburg;Urgentiegeneeskunde;7;2;5;0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1
Luxemburg;Anesthesie-reanimatie;43;18;25;0;0;4;6;3;3;1;0;1;0;0;2;1;2;1;3;7;9
Luxemburg;Heelkunde;31;10;21;0;4;0;2;3;1;0;0;0;0;0;1;2;2;3;2;3;8
Luxemburg;Neurochirurgie;4;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
Luxemburg;Plastische, reconstructieve en esthetische heelkunde;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Luxemburg;Urologie;11;1;10;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;6
Luxemburg;Orthopedische heelkunde;31;3;28;0;0;0;0;1;1;1;0;0;0;2;3;0;4;3;2;6;8
Luxemburg;Neurologie;12;9;3;0;2;2;1;1;2;1;0;0;0;0;0;0;0;0;1;1;1
Luxemburg;Psychiatrie;22;7;15;0;0;0;1;0;2;1;1;2;0;0;0;1;2;1;2;1;8
Luxemburg;Neuropsychiatrie;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Luxemburg;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;5;5;0;0;0;1;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0
Luxemburg;Psychiatrie, meer bepaald volwassenpsychiatrie;5;3;2;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0
Luxemburg;Pneumologie;10;2;8;0;0;1;0;1;0;0;0;0;0;1;2;0;1;0;0;3;1
Luxemburg;Gastro-enterologie;8;3;5;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0;1;1;1
Luxemburg;Cardiologie;22;4;18;0;0;3;0;0;0;0;0;1;0;2;2;1;2;0;4;1;6
Luxemburg;Inwendige geneeskunde;34;11;23;0;2;0;4;2;1;2;0;0;0;0;0;2;9;2;2;1;7
Luxemburg;Reumatologie;4;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
Luxemburg;Acute geneeskunde;6;4;2;0;1;0;0;1;0;0;0;2;0;0;0;0;0;0;1;1;0
Luxemburg;Gynaecologie-verloskunde;33;16;17;0;3;4;4;1;3;1;0;0;0;0;0;1;1;3;3;0;9
Luxemburg;Oftalmologie;18;9;9;0;1;1;0;2;0;1;1;3;1;0;0;0;1;0;3;2;2
Luxemburg;Otorhinolaryngologie;13;7;6;0;0;0;2;0;2;2;1;0;0;0;1;0;0;0;2;0;3
Luxemburg;Stomatologie;6;3;3;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;2
Luxemburg;Dermato-venereologie;8;5;3;0;1;0;1;0;1;2;0;0;0;0;0;0;0;0;1;0;2
Luxemburg;Pediatrie;37;28;9;0;4;2;5;4;3;4;1;5;0;0;1;0;1;0;2;1;4
Luxemburg;Fysische geneeskunde en revalidatie;7;3;4;0;0;1;0;2;0;0;0;0;0;0;0;1;0;1;0;0;2
Luxemburg;Klinische biologie;10;5;5;0;0;0;0;0;1;0;2;2;0;0;0;0;0;0;0;0;5
Luxemburg;Rontgendiagnose;41;10;31;0;0;1;0;3;1;2;1;2;0;3;0;3;0;4;8;4;9
Luxemburg;Radiotherapie - oncologie;3;2;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1
Luxemburg;Nucleaire geneeskunde;6;2;4;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;2
Luxemburg;Pathologische anatomie;3;2;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0
Luxemburg;Medische oncologie;3;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
Luxemburg;Klinische genetica;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Luxemburg;Arbeidsgeneeskunde;36;21;15;0;0;0;2;7;2;3;1;6;0;0;0;1;5;1;1;2;5
Luxemburg;Verzekeringsgeneeskunde en medische expertise;24;6;18;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;2;5;11
Brussels Hoofdstedelijk Gewest;Alle specialiteiten;3931;1928;2003;8;260;266;266;197;192;177;167;395;3;178;151;161;157;163;169;239;782
Brussels Hoofdstedelijk Gewest;Geriatrie;38;26;12;0;3;6;10;1;3;1;1;1;0;1;0;2;1;0;2;3;3
Brussels Hoofdstedelijk Gewest;Urgentiegeneeskunde;41;21;20;0;2;11;3;2;0;3;0;0;0;1;8;4;3;2;1;1;0
Brussels Hoofdstedelijk Gewest;Gerechtelijke geneeskunde;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Brussels Hoofdstedelijk Gewest;Beheer van gezondheidsgegevens;11;6;5;0;0;0;0;0;4;0;2;0;0;0;0;1;0;0;2;1;1
Brussels Hoofdstedelijk Gewest;Anesthesie-reanimatie;302;153;149;0;31;19;19;13;14;11;7;39;0;27;17;21;12;25;10;10;27
Brussels Hoofdstedelijk Gewest;Heelkunde;208;52;156;0;6;9;7;8;2;4;6;10;0;12;16;8;11;19;12;12;66
Brussels Hoofdstedelijk Gewest;Neurochirurgie;21;4;17;0;1;2;0;1;0;0;0;0;0;1;1;2;2;2;0;4;5
Brussels Hoofdstedelijk Gewest;Plastische, reconstructieve en esthetische heelkunde;34;6;28;0;0;1;2;0;0;0;1;2;0;3;2;3;3;4;1;3;9
Brussels Hoofdstedelijk Gewest;Urologie;52;8;44;0;3;2;1;2;0;0;0;0;0;5;6;2;3;1;5;4;18
Brussels Hoofdstedelijk Gewest;Orthopedische heelkunde;110;21;89;0;5;2;1;1;4;4;0;4;0;5;8;10;6;5;11;11;33
Brussels Hoofdstedelijk Gewest;Neurologie;92;53;39;1;12;7;7;7;5;6;3;5;0;6;5;4;7;7;3;5;2
Brussels Hoofdstedelijk Gewest;Psychiatrie;254;109;145;0;0;0;5;9;16;27;17;35;0;0;0;1;10;7;16;24;87
Brussels Hoofdstedelijk Gewest;Neuropsychiatrie;32;12;20;0;0;0;0;0;0;1;0;11;0;0;0;0;0;0;0;0;20
Brussels Hoofdstedelijk Gewest;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;57;40;17;0;4;13;11;4;1;5;0;2;0;7;2;4;0;0;0;3;1
Brussels Hoofdstedelijk Gewest;Psychiatrie, meer bepaald volwassenpsychiatrie;112;66;46;0;17;13;7;9;6;5;3;6;0;10;4;13;9;2;2;1;5
Brussels Hoofdstedelijk Gewest;Pneumologie;72;34;38;0;6;5;8;4;5;0;2;4;0;2;1;4;2;3;3;8;15
Brussels Hoofdstedelijk Gewest;Gastro-enterologie;114;44;70;0;7;5;9;6;5;4;0;8;0;6;5;6;6;8;8;5;26
Brussels Hoofdstedelijk Gewest;Cardiologie;205;76;129;0;8;14;15;6;8;4;12;9;0;14;7;14;13;11;16;11;43
Brussels Hoofdstedelijk Gewest;Inwendige geneeskunde;340;144;196;0;20;27;30;19;15;8;6;19;0;15;14;21;14;17;16;21;78
Brussels Hoofdstedelijk Gewest;Reumatologie;39;18;21;0;1;2;2;2;3;1;3;4;0;1;0;0;0;3;3;2;12
Brussels Hoofdstedelijk Gewest;Acute geneeskunde;32;17;15;0;0;4;0;4;4;1;1;3;0;0;1;0;2;3;3;3;3
Brussels Hoofdstedelijk Gewest;Gynaecologie-verloskunde;292;181;111;0;38;34;18;13;10;19;18;31;0;2;7;8;8;7;5;15;59
Brussels Hoofdstedelijk Gewest;Oftalmologie;171;108;63;4;12;13;17;8;7;5;12;30;2;8;4;5;12;2;6;5;19
Brussels Hoofdstedelijk Gewest;Otorhinolaryngologie;92;37;55;0;4;2;7;4;7;1;2;10;0;3;4;2;1;6;7;9;23
Brussels Hoofdstedelijk Gewest;Stomatologie;58;18;40;0;3;0;3;0;3;2;3;4;0;6;3;2;2;1;2;3;21
Brussels Hoofdstedelijk Gewest;Dermato-venereologie;136;99;37;1;12;8;12;10;10;9;10;27;0;1;3;2;2;1;6;5;17
Brussels Hoofdstedelijk Gewest;Pediatrie;345;238;107;1;34;27;41;27;23;20;13;52;1;10;10;6;6;10;3;9;52
Brussels Hoofdstedelijk Gewest;Fysische geneeskunde en revalidatie;42;26;16;0;6;0;5;4;3;4;1;3;0;0;1;0;1;0;1;6;7
Brussels Hoofdstedelijk Gewest;Klinische biologie;103;56;47;0;4;4;2;2;8;4;11;21;0;4;2;1;1;1;3;8;27
Brussels Hoofdstedelijk Gewest;Rontgendiagnose;225;94;131;0;13;14;12;5;12;12;10;16;0;22;11;9;6;11;11;19;42
Brussels Hoofdstedelijk Gewest;Radiotherapie - oncologie;22;17;5;0;1;2;1;4;2;0;3;4;0;1;1;1;0;0;0;1;1
Brussels Hoofdstedelijk Gewest;Nucleaire geneeskunde;47;16;31;0;1;4;1;3;0;2;2;3;0;3;4;2;4;2;2;2;12
Brussels Hoofdstedelijk Gewest;Pathologische anatomie;47;30;17;1;3;4;1;5;2;2;3;9;0;1;0;0;2;1;2;5;6
Brussels Hoofdstedelijk Gewest;Medische oncologie;54;29;25;0;3;10;6;2;2;2;1;3;0;1;2;2;5;1;4;2;8
Brussels Hoofdstedelijk Gewest;Klinische genetica;10;8;2;0;0;1;0;3;1;1;0;2;0;0;0;0;1;0;0;0;1
Brussels Hoofdstedelijk Gewest;Arbeidsgeneeskunde;76;43;33;0;0;1;3;7;4;9;8;11;0;0;1;0;1;0;1;9;21
Brussels Hoofdstedelijk Gewest;Verzekeringsgeneeskunde en medische expertise;44;18;26;0;0;0;0;2;3;0;6;7;0;0;0;1;1;1;2;9;12
