gebied;specialiteit;totaal;geslacht_vrouw;geslacht_man;vrouw_25-29;vrouw_30-34;vrouw_35-39;vrouw_40-44;vrouw_45-49;vrouw_50-54;vrouw_55-59;vrouw_60-64;vrouw_65plus;man_25-29;man_30-34;man_35-39;man_40-44;man_45-49;man_50-54;man_55-59;man_60-64;man_65plus
Luik;Otorhinolaryngologie;95;51;44;0;7;5;7;6;9;4;4;9;0;3;3;3;2;3;8;3;19
Luik;Stomatologie;18;4;14;0;1;0;2;0;0;0;0;1;0;1;0;0;1;0;2;1;9
Luik;Dermato-venereologie;88;60;28;0;5;6;11;6;10;6;4;12;0;0;3;2;1;1;3;6;12
Luik;Pediatrie;254;176;78;0;25;33;28;25;17;10;10;28;0;2;7;3;6;7;7;6;40
Luik;Fysische geneeskunde en revalidatie;81;43;38;0;2;7;5;4;7;3;6;9;0;3;1;5;5;2;6;7;9
Luik;Klinische biologie;67;34;33;1;1;1;3;1;3;4;3;17;0;1;1;1;0;0;4;6;20
Luik;Rontgendiagnose;206;56;150;1;6;10;7;5;4;11;5;7;0;10;14;7;12;15;15;23;54
Luik;Radiotherapie-oncologie;21;10;11;0;1;1;1;1;0;1;1;4;0;1;1;1;1;3;1;1;2
Luik;Nucleaire geneeskunde;53;19;34;0;1;1;1;2;2;3;4;5;0;3;2;2;2;2;0;4;19
Luik;Pathologische anatomie;37;22;15;0;3;2;1;3;5;2;3;3;0;2;2;1;0;0;4;2;4
Luik;Medische oncologie;38;24;14;0;4;4;0;5;3;4;1;3;0;0;1;0;2;1;5;1;4
Luik;Klinische genetica;10;6;4;0;0;2;1;0;1;1;0;1;0;0;0;0;1;2;1;0;0
Luik;Arbeidsgeneeskunde;104;60;44;0;0;3;8;16;6;4;8;15;0;1;0;0;1;4;1;5;32
Luik;Verzekeringsgeneeskunde en medische expertise;83;30;53;0;0;0;1;1;1;4;8;15;0;0;0;0;1;3;5;11;33
Namen;Alle specialiteiten;1432;594;838;1;59;76;80;92;73;64;52;97;1;43;66;71;83;75;95;92;312
Namen;Geriatrie;18;12;6;0;2;1;2;2;2;1;1;1;0;0;1;0;1;2;0;0;2
Namen;Urgentiegeneeskunde;13;3;10;0;0;3;0;0;0;0;0;0;0;2;2;1;2;1;1;1;0
Namen;Gerechtelijke geneeskunde;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
Namen;Beheer van gezondheidsgegevens;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Namen;Anesthesie-reanimatie;134;48;86;0;5;7;7;9;6;2;4;8;1;10;7;7;8;12;13;14;14
Namen;Heelkunde;93;15;78;0;1;2;3;2;3;1;2;1;0;2;2;6;10;6;9;11;32
Namen;Neurochirurgie;15;1;14;0;0;0;0;1;0;0;0;0;0;0;2;2;2;2;1;1;4
Namen;Plastische, reconstructieve en esthetische heelkunde;9;2;7;0;0;0;0;0;1;0;0;1;0;1;0;2;1;0;2;1;0
Namen;Urologie;18;4;14;0;0;0;0;3;1;0;0;0;0;1;2;2;3;1;1;1;3
Namen;Orthopedische heelkunde;70;7;63;0;1;2;2;0;1;0;0;1;0;1;9;9;8;1;7;6;22
Namen;Neurologie;31;22;9;0;5;1;3;2;5;3;2;1;0;0;1;0;0;1;2;2;3
Namen;Psychiatrie;46;16;30;0;0;0;2;2;3;8;1;0;0;0;0;0;2;6;4;2;16
Namen;Neuropsychiatrie;3;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
Namen;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;10;6;4;0;0;4;0;1;0;0;0;1;0;1;0;0;1;1;0;0;1
Namen;Psychiatrie, meer bepaald volwassenpsychiatrie;27;16;11;0;2;2;5;4;1;0;1;1;0;0;4;5;1;1;0;0;0
Namen;Pneumologie;37;15;22;0;2;5;2;2;1;1;1;1;0;1;4;1;2;2;5;4;3
Namen;Gastro-enterologie;39;12;27;0;1;2;4;2;0;1;1;1;0;0;2;0;3;3;3;5;11
Namen;Cardiologie;60;16;44;0;2;3;3;2;2;4;0;0;0;5;4;3;3;6;5;4;14
Namen;Inwendige geneeskunde;102;40;62;0;6;6;8;4;6;3;2;5;0;1;2;5;8;10;8;3;25
Namen;Reumatologie;17;7;10;0;1;0;1;1;3;1;0;0;0;0;0;1;0;1;0;3;5
Namen;Acute geneeskunde;32;20;12;0;2;0;1;8;4;2;1;2;0;1;1;0;3;2;3;1;1
Namen;Gynaecologie-verloskunde;70;43;27;0;3;6;10;7;3;6;2;6;0;1;1;1;4;1;1;2;16
Namen;Oftalmologie;59;30;29;1;3;4;2;3;2;2;1;12;0;2;4;3;4;0;4;5;7
Namen;Otorhinolaryngologie;43;18;25;0;2;3;0;2;1;3;6;1;0;1;1;1;4;1;2;4;11
Namen;Stomatologie;24;3;21;0;0;0;0;1;1;0;1;0;0;4;4;0;1;3;1;0;8
Namen;Dermato-venereologie;35;22;13;0;7;5;2;0;3;2;0;3;0;1;0;0;1;0;1;1;9
Namen;Pediatrie;92;57;35;0;10;8;7;6;6;3;3;14;0;0;3;7;2;1;4;2;16
Namen;Fysische geneeskunde en revalidatie;29;18;11;0;1;1;2;2;2;2;3;5;0;2;0;1;0;0;2;0;6
Namen;Klinische biologie;43;24;19;0;0;1;1;4;2;1;3;12;0;1;0;2;0;0;0;3;13
Namen;Rontgendiagnose;94;29;65;0;0;6;3;8;3;4;2;3;0;4;7;7;4;5;8;2;28
Namen;Radiotherapie-oncologie;17;13;4;0;1;1;4;1;1;3;1;1;0;0;0;1;2;1;0;0;0
Namen;Nucleaire geneeskunde;20;7;13;0;0;0;1;2;0;2;1;1;0;1;0;0;1;0;3;1;7
Namen;Pathologische anatomie;9;7;2;0;0;1;1;1;2;0;1;1;0;0;0;0;0;1;0;1;0
Namen;Medische oncologie;18;8;10;0;2;1;1;1;0;0;2;1;0;0;2;2;0;1;2;1;2
Namen;Arbeidsgeneeskunde;59;37;22;0;0;1;3;6;8;4;6;9;0;0;1;1;1;2;1;5;11
Namen;Verzekeringsgeneeskunde en medische expertise;41;14;27;0;0;0;0;2;0;5;4;3;0;0;0;0;1;1;1;5;19
Luxemburg;Alle specialiteiten;524;220;304;0;21;30;28;42;31;24;14;30;0;13;15;14;31;23;38;40;130
Luxemburg;Geriatrie;11;9;2;0;1;2;2;2;1;0;1;0;0;0;0;0;0;0;0;0;2
Luxemburg;Urgentiegeneeskunde;8;2;6;0;1;1;0;0;0;0;0;0;0;1;2;0;1;1;0;0;1
Luxemburg;Anesthesie-reanimatie;44;19;25;0;1;4;4;5;3;1;0;1;0;0;2;0;3;1;2;7;10
Luxemburg;Heelkunde;33;11;22;0;4;1;2;2;2;0;0;0;0;0;2;2;1;3;2;3;9
Luxemburg;Neurochirurgie;4;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
Luxemburg;Plastische, reconstructieve en esthetische heelkunde;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Luxemburg;Urologie;11;2;9;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;1;0;6
Luxemburg;Orthopedische heelkunde;28;3;25;0;0;0;0;1;1;1;0;0;0;0;3;0;2;3;3;6;8
Luxemburg;Neurologie;10;8;2;0;0;3;0;2;2;1;0;0;0;0;0;0;0;0;1;0;1
Luxemburg;Psychiatrie;22;7;15;0;0;0;1;0;1;2;1;2;0;0;0;0;2;2;2;1;8
Luxemburg;Neuropsychiatrie;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Luxemburg;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;5;5;0;0;0;1;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0
Luxemburg;Psychiatrie, meer bepaald volwassenpsychiatrie;5;3;2;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0
Luxemburg;Pneumologie;11;2;9;0;0;1;0;1;0;0;0;0;0;2;2;0;1;0;0;3;1
Luxemburg;Gastro-enterologie;8;3;5;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;1;1;1
Luxemburg;Cardiologie;21;4;17;0;0;2;1;0;0;0;0;1;0;2;1;1;2;0;4;1;6
Luxemburg;Inwendige geneeskunde;34;11;23;0;2;1;2;3;1;2;0;0;0;0;0;1;9;2;1;1;9
Luxemburg;Reumatologie;4;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
Luxemburg;Acute geneeskunde;5;3;2;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;1;0;1
Luxemburg;Gynaecologie-verloskunde;36;18;18;0;4;5;4;0;4;1;0;0;0;1;0;1;1;3;2;1;9
Luxemburg;Oftalmologie;17;9;8;0;1;1;0;2;0;1;1;3;0;0;0;0;1;0;2;2;3
Luxemburg;Otorhinolaryngologie;14;7;7;0;0;0;2;0;1;3;1;0;0;0;1;1;0;0;1;1;3
Luxemburg;Stomatologie;8;3;5;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;3
Luxemburg;Dermato-venereologie;8;5;3;0;1;0;1;0;1;2;0;0;0;0;0;0;0;0;0;1;2
Luxemburg;Pediatrie;38;29;9;0;4;3;3;6;3;2;3;5;0;1;1;0;1;0;2;1;3
Luxemburg;Fysische geneeskunde en revalidatie;7;3;4;0;0;1;0;1;1;0;0;0;0;0;0;1;0;1;0;0;2
Luxemburg;Klinische biologie;10;5;5;0;0;0;0;0;1;0;2;2;0;1;0;0;0;0;0;0;4
Luxemburg;Rontgendiagnose;42;10;32;0;0;1;0;3;1;2;0;3;0;3;0;4;0;3;7;4;11
Luxemburg;Radiotherapie-oncologie;3;2;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1
Luxemburg;Nucleaire geneeskunde;9;3;6;0;0;1;0;0;1;0;0;1;0;0;1;0;2;0;0;0;3
Luxemburg;Pathologische anatomie;3;2;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0
Luxemburg;Medische oncologie;4;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
Luxemburg;Klinische genetica;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Luxemburg;Arbeidsgeneeskunde;36;21;15;0;0;1;1;5;4;3;1;6;0;0;0;0;3;2;2;2;6
Luxemburg;Verzekeringsgeneeskunde en medische expertise;21;5;16;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;2;3;11
Brussels Hoofdstedelijk Gewest;Alle specialiteiten;3968;1968;2000;5;279;276;232;222;197;179;174;404;4;194;166;146;158;158;172;211;791
Brussels Hoofdstedelijk Gewest;Geriatrie;43;29;14;0;4;7;7;3;5;1;1;1;0;1;2;2;1;0;1;2;5
Brussels Hoofdstedelijk Gewest;Urgentiegeneeskunde;51;27;24;0;7;10;4;3;0;1;2;0;0;6;6;5;3;1;2;0;1
Brussels Hoofdstedelijk Gewest;Gerechtelijke geneeskunde;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Brussels Hoofdstedelijk Gewest;Beheer van gezondheidsgegevens;11;6;5;0;0;0;0;0;3;1;1;1;0;0;0;1;0;0;2;0;2
Brussels Hoofdstedelijk Gewest;Anesthesie-reanimatie;303;145;158;0;27;19;14;10;18;11;7;39;0;37;19;19;10;23;12;11;27
Brussels Hoofdstedelijk Gewest;Heelkunde;208;56;152;0;4;13;8;8;3;4;4;12;0;11;20;5;10;18;12;11;65
Brussels Hoofdstedelijk Gewest;Neurochirurgie;20;4;16;0;0;2;0;0;2;0;0;0;0;1;0;2;2;2;0;3;6
Brussels Hoofdstedelijk Gewest;Plastische, reconstructieve en esthetische heelkunde;37;8;29;0;1;1;2;1;0;0;1;2;0;5;2;4;3;4;1;2;8
Brussels Hoofdstedelijk Gewest;Urologie;54;7;47;0;2;2;1;2;0;0;0;0;0;4;6;3;4;2;5;3;20
Brussels Hoofdstedelijk Gewest;Orthopedische heelkunde;109;21;88;0;4;2;2;1;4;3;1;4;0;6;7;8;7;7;11;11;31
Brussels Hoofdstedelijk Gewest;Neurologie;95;55;40;2;11;7;6;8;6;6;4;5;0;3;6;6;8;6;2;5;4
Brussels Hoofdstedelijk Gewest;Psychiatrie;248;105;143;0;0;0;2;8;16;25;22;32;0;0;0;0;9;7;12;27;88
Brussels Hoofdstedelijk Gewest;Neuropsychiatrie;27;10;17;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;17
Brussels Hoofdstedelijk Gewest;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;60;42;18;0;6;11;13;4;2;3;1;2;0;7;2;4;1;0;0;2;2
Brussels Hoofdstedelijk Gewest;Psychiatrie, meer bepaald volwassenpsychiatrie;124;72;52;0;17;20;4;11;8;5;3;4;0;13;6;10;12;3;1;2;5
Brussels Hoofdstedelijk Gewest;Pneumologie;74;36;38;0;7;5;9;4;6;0;1;4;0;3;1;1;5;2;4;7;15
Brussels Hoofdstedelijk Gewest;Gastro-enterologie;113;43;70;0;7;6;6;7;4;4;1;8;0;5;7;7;5;6;8;7;25
Brussels Hoofdstedelijk Gewest;Cardiologie;210;82;128;0;10;15;15;9;4;8;11;10;0;12;12;11;11;11;14;15;42
Brussels Hoofdstedelijk Gewest;Inwendige geneeskunde;350;148;202;0;20;28;26;25;14;8;8;19;1;21;14;20;15;17;19;16;79
Brussels Hoofdstedelijk Gewest;Reumatologie;40;20;20;0;2;1;3;1;3;3;3;4;0;0;1;0;0;3;3;2;11
Brussels Hoofdstedelijk Gewest;Acute geneeskunde;28;14;14;0;0;2;2;3;4;0;2;1;0;1;0;0;2;2;3;3;3
Brussels Hoofdstedelijk Gewest;Gynaecologie-verloskunde;298;188;110;0;39;36;19;15;11;14;21;33;0;2;7;5;11;8;6;12;59
Brussels Hoofdstedelijk Gewest;Oftalmologie;169;108;61;3;14;14;13;13;4;7;9;31;2;6;5;5;9;6;5;3;20
Brussels Hoofdstedelijk Gewest;Otorhinolaryngologie;87;38;49;0;5;3;3;9;5;2;2;9;0;3;2;2;1;3;9;4;25
Brussels Hoofdstedelijk Gewest;Stomatologie;55;18;37;0;3;0;2;1;2;2;4;4;0;5;4;1;2;2;1;3;19
Brussels Hoofdstedelijk Gewest;Dermato-venereologie;134;97;37;0;11;10;8;11;11;9;11;26;0;2;2;3;2;0;6;4;18
Brussels Hoofdstedelijk Gewest;Pediatrie;354;246;108;0;39;29;33;33;23;22;14;53;0;12;11;5;6;8;6;6;54
Brussels Hoofdstedelijk Gewest;Fysische geneeskunde en revalidatie;43;28;15;0;9;0;3;3;3;4;3;3;0;0;1;0;1;0;1;5;7
Brussels Hoofdstedelijk Gewest;Klinische biologie;99;54;45;0;2;5;1;2;6;5;12;21;0;4;2;1;0;1;4;6;27
Brussels Hoofdstedelijk Gewest;Rontgendiagnose;228;99;129;0;16;12;14;6;9;15;5;22;1;18;14;10;6;9;10;17;44
Brussels Hoofdstedelijk Gewest;Radiotherapie-oncologie;21;16;5;0;1;1;1;3;1;2;3;4;0;1;1;1;0;0;0;1;1
Brussels Hoofdstedelijk Gewest;Nucleaire geneeskunde;46;16;30;0;1;3;2;3;0;2;2;3;0;2;4;1;5;2;2;3;11
Brussels Hoofdstedelijk Gewest;Pathologische anatomie;46;30;16;0;3;5;1;4;3;2;3;9;0;1;0;0;1;2;2;4;6
Brussels Hoofdstedelijk Gewest;Medische oncologie;56;31;25;0;7;5;7;3;3;2;1;3;0;2;1;4;3;2;4;1;8
Brussels Hoofdstedelijk Gewest;Klinische genetica;10;8;2;0;0;1;0;2;2;1;0;2;0;0;0;0;1;0;0;0;1
Brussels Hoofdstedelijk Gewest;Arbeidsgeneeskunde;74;43;31;0;0;1;1;4;9;7;9;12;0;0;0;0;0;1;1;5;24
Brussels Hoofdstedelijk Gewest;Verzekeringsgeneeskunde en medische expertise;42;18;24;0;0;0;0;2;3;0;2;11;0;0;0;0;2;0;3;8;11
