territoire;spécialité;total;genre_femme;genre_homme;femme_25-29;femme_30-34;femme_35-39;femme_40-44;femme_45-49;femme_50-54;femme_55-59;femme_60-64;femme_65plus;homme_25-29;homme_30-34;homme_35-39;homme_40-44;homme_45-49;homme_50-54;homme_55-59;homme_60-64;homme_65plus
Namur;Neurologie;28;18;10;0;3;1;2;5;2;4;0;1;0;2;0;0;1;1;2;2;2
Namur;Psychiatrie;48;16;32;0;0;2;1;3;5;5;0;0;0;0;0;1;6;1;5;6;13
Namur;Neuropsychiatrie;3;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
Namur;Psychiatrie, particulièrement en psychiatrie infanto-juvénile;9;6;3;0;2;2;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1
Namur;Psychiatrie, particulièrement en psychiatrie adulte;24;13;11;0;1;3;4;3;0;1;0;1;0;3;4;3;1;0;0;0;0
Namur;Pneumologie;31;12;19;0;2;1;5;1;1;1;0;1;0;3;1;1;2;4;4;1;3
Namur;Gastro-entérologie;36;9;27;0;0;4;2;0;0;2;1;0;0;2;0;1;4;1;5;5;9
Namur;Cardiologie;54;14;40;0;2;3;1;3;4;1;0;0;0;4;2;2;5;6;5;6;10
Namur;Médecine interne;102;38;64;0;2;9;8;8;4;2;4;1;0;1;6;2;13;9;5;5;23
Namur;Rhumatologie;17;7;10;0;1;0;2;2;2;0;0;0;0;0;0;1;1;0;2;2;4
Namur;Médecine aiguë;32;20;12;0;0;1;2;9;4;2;1;1;0;0;1;3;1;3;2;1;1
Namur;Gynécologie-obstétrique;63;36;27;0;3;8;8;4;3;4;3;3;0;1;1;2;3;1;1;3;15
Namur;Ophtalmologie;54;26;28;0;3;3;4;2;1;1;1;11;1;4;3;1;3;4;3;4;5
Namur;Oto-rhino-laryngologie;39;16;23;0;2;1;1;1;3;6;1;1;0;1;0;3;1;2;3;4;9
Namur;Stomatologie;21;3;18;0;0;0;1;0;1;0;1;0;0;4;1;0;3;2;0;0;8
Namur;Dermato-vénéréologie;31;18;13;1;5;3;1;1;3;1;1;2;0;0;0;0;1;1;2;1;8
Namur;Pédiatrie;84;48;36;0;9;6;6;6;2;5;4;10;0;2;5;3;1;4;2;3;16
Namur;Médecine physique et réadaptation;26;17;9;0;1;1;3;0;4;3;1;4;0;0;0;1;0;2;0;2;4
Namur;Biologie clinique;42;23;19;0;1;0;3;2;2;0;5;10;0;0;1;1;0;0;1;3;13
Namur;Radiodiagnostic;95;28;67;0;5;3;4;6;5;2;0;3;0;5;9;4;4;5;9;8;23
Namur;Radiothérapie - oncologie;17;13;4;0;2;3;1;2;0;4;1;0;0;0;0;3;0;1;0;0;0
Namur;Médecine nucléaire;20;7;13;0;0;0;2;1;0;3;1;0;0;0;0;0;1;1;3;0;8
Namur;Anatomie pathologique;9;7;2;0;1;1;0;3;0;1;0;1;0;0;0;0;0;1;1;0;0
Namur;Oncologie médicale;16;7;9;0;2;1;1;0;0;2;0;1;0;0;2;0;2;2;1;2;0
Namur;Médecine du travail;57;38;19;0;0;0;7;10;4;6;6;5;0;0;0;0;2;1;1;6;9
Namur;Médecine d'assurance et expertise médicale;43;12;31;0;0;0;1;1;2;2;3;3;0;0;0;0;2;0;6;3;20
Luxembourg;Toutes les spécialités;483;191;292;0;16;26;37;31;27;18;18;18;0;6;8;26;25;35;39;43;110
Luxembourg;Gériatrie;9;7;2;0;2;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;2
Luxembourg;Médecine d'urgence;4;1;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0
Luxembourg;Anesthésie-réanimation;43;18;25;0;2;3;6;1;3;1;2;0;0;2;1;2;1;2;5;6;6
Luxembourg;Chirurgie;30;7;23;0;1;1;3;2;0;0;0;0;0;0;1;2;3;2;3;3;9
Luxembourg;Neurochirurgie;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
Luxembourg;Chirurgie plastique, reconstructrice et esthétique;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Luxembourg;Urologie;10;1;9;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;2;4
Luxembourg;Chirurgie orthopédique;26;2;24;0;0;0;0;1;0;1;0;0;0;2;1;1;3;3;4;3;7
Luxembourg;Neurologie;9;6;3;0;1;0;1;2;1;1;0;0;0;0;0;0;0;1;0;2;0
Luxembourg;Psychiatrie;19;6;13;0;0;1;0;1;1;1;1;1;0;0;0;0;2;1;2;0;8
Luxembourg;Neuropsychiatrie;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Luxembourg;Psychiatrie, particulièrement en psychiatrie infanto-juvénile;5;5;0;0;0;1;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0
Luxembourg;Psychiatrie, particulièrement en psychiatrie adulte;5;3;2;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
Luxembourg;Pneumologie;9;2;7;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;2;2;0
Luxembourg;Gastro-entérologie;9;3;6;0;0;1;0;0;1;1;0;0;0;0;1;1;1;1;1;0;1
Luxembourg;Cardiologie;19;4;15;0;1;2;0;0;0;0;1;0;0;1;0;1;3;2;1;1;6
Luxembourg;Médecine interne;33;10;23;0;1;1;3;2;2;1;0;0;0;0;0;7;3;3;2;1;7
Luxembourg;Rhumatologie;4;2;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1
Luxembourg;Médecine aiguë;6;3;3;0;0;0;1;0;0;0;2;0;0;0;0;0;0;1;1;1;0
Luxembourg;Gynécologie-obstétrique;31;13;18;0;1;5;2;2;2;1;0;0;0;0;1;1;2;2;3;3;6
Luxembourg;Ophtalmologie;19;9;10;0;1;0;1;1;1;0;2;3;0;0;0;0;1;2;1;2;4
Luxembourg;Oto-rhino-laryngologie;11;6;5;0;0;0;2;1;3;0;0;0;0;0;0;0;0;1;1;0;3
Luxembourg;Stomatologie;6;3;3;0;0;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;2
Luxembourg;Dermato-vénéréologie;7;6;1;0;1;1;0;0;2;1;0;1;0;0;0;0;0;0;0;0;1
Luxembourg;Pédiatrie;36;26;10;0;3;2;6;5;2;2;2;4;0;0;0;1;0;1;1;1;6
Luxembourg;Médecine physique et réadaptation;8;3;5;0;1;0;0;2;0;0;0;0;0;0;1;0;0;1;0;0;3
Luxembourg;Biologie clinique;11;5;6;0;0;0;0;0;1;2;1;1;0;0;0;0;0;0;0;0;6
Luxembourg;Radiodiagnostic;38;9;29;0;0;1;2;2;1;1;1;1;0;0;0;3;2;4;7;5;8
Luxembourg;Radiothérapie - oncologie;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
Luxembourg;Médecine nucléaire;6;2;4;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;2
Luxembourg;Anatomie pathologique;2;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
Luxembourg;Oncologie médicale;4;2;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0
Luxembourg;Médecine du travail;33;18;15;0;0;1;3;3;3;2;3;3;0;0;0;3;3;2;1;3;3
Luxembourg;Médecine d'assurance et expertise médicale;22;5;17;0;0;0;0;0;3;0;2;0;0;0;0;0;0;2;1;5;9
Région de Bruxelles Capitale;Toutes les spécialités;3830;1855;1975;7;270;252;261;191;182;176;178;338;1;153;137;180;144;178;214;220;748
Région de Bruxelles Capitale;Gériatrie;34;24;10;0;3;9;5;3;2;1;1;0;0;0;2;1;0;1;2;2;2
Région de Bruxelles Capitale;Médecine d'urgence;40;21;19;0;6;8;3;1;1;2;0;0;0;4;5;5;2;2;0;1;0
Région de Bruxelles Capitale;Médecine légale;2;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Région de Bruxelles Capitale;Gestion de données de santé;11;6;5;0;0;0;0;1;3;0;2;0;0;0;0;1;0;0;2;2;0
Région de Bruxelles Capitale;Anesthésie-réanimation;273;135;138;1;22;17;13;17;13;9;15;28;0;26;18;15;15;21;12;10;21
Région de Bruxelles Capitale;Chirurgie;207;52;155;0;9;9;7;4;4;5;6;8;0;9;11;16;9;17;12;12;69
Région de Bruxelles Capitale;Neurochirurgie;22;3;19;0;2;0;0;1;0;0;0;0;0;0;3;2;3;0;1;3;7
Région de Bruxelles Capitale;Chirurgie plastique, reconstructrice et esthétique;37;9;28;0;1;3;2;0;0;1;1;1;0;0;2;5;4;2;4;2;9
Région de Bruxelles Capitale;Urologie;45;4;41;0;0;1;3;0;0;0;0;0;0;4;3;4;4;2;5;4;15
Région de Bruxelles Capitale;Chirurgie orthopédique;113;18;95;0;2;4;1;1;3;3;1;3;0;11;7;9;8;6;12;7;35
Région de Bruxelles Capitale;Neurologie;80;43;37;0;4;8;9;5;6;3;5;3;0;5;5;7;4;6;5;2;3
Région de Bruxelles Capitale;Psychiatrie;260;110;150;0;0;2;5;15;20;25;13;30;0;0;0;5;8;12;20;24;81
Région de Bruxelles Capitale;Neuropsychiatrie;33;12;21;0;0;0;0;0;0;1;2;9;0;0;0;0;0;0;0;1;20
Région de Bruxelles Capitale;Psychiatrie, particulièrement en psychiatrie infanto-juvénile;52;38;14;0;8;13;7;3;3;2;0;2;0;5;1;4;0;0;1;2;1
Région de Bruxelles Capitale;Psychiatrie, particulièrement en psychiatrie adulte;101;61;40;0;14;8;11;10;4;6;3;5;0;3;5;18;4;1;3;3;3
Région de Bruxelles Capitale;Pneumologie;68;30;38;0;2;8;4;7;2;1;2;4;0;2;2;4;1;4;5;7;13
Région de Bruxelles Capitale;Gastro-entérologie;99;37;62;0;4;6;8;7;1;4;3;4;0;3;6;5;5;8;5;6;24
Région de Bruxelles Capitale;Cardiologie;196;69;127;0;4;20;10;5;7;6;9;8;0;11;9;14;10;11;22;11;39
Région de Bruxelles Capitale;Médecine interne;338;141;197;0;29;18;35;15;11;10;7;16;0;14;17;15;18;16;18;20;79
Région de Bruxelles Capitale;Rhumatologie;40;17;23;0;1;3;2;2;2;2;1;4;0;2;0;0;0;4;3;2;12
Région de Bruxelles Capitale;Médecine aiguë;36;21;15;1;3;3;3;4;2;1;2;2;0;0;1;1;1;4;3;2;3
Région de Bruxelles Capitale;Gynécologie-obstétrique;291;178;113;0;38;29;23;13;13;21;18;23;0;6;4;11;6;10;8;16;52
Région de Bruxelles Capitale;Ophtalmologie;168;103;65;3;15;14;13;6;6;6;12;28;1;7;3;6;9;7;7;4;21
Région de Bruxelles Capitale;Oto-rhino-laryngologie;95;39;56;0;8;0;9;6;3;2;2;9;0;3;2;2;1;8;11;6;23
Région de Bruxelles Capitale;Stomatologie;58;21;37;0;2;1;4;1;3;1;4;5;0;3;1;3;2;1;3;6;18
Région de Bruxelles Capitale;Dermato-vénéréologie;132;96;36;1;13;3;14;8;11;12;6;28;0;2;2;2;1;3;7;3;16
Région de Bruxelles Capitale;Pédiatrie;337;233;104;0;36;28;41;21;21;19;15;52;0;8;10;6;4;9;4;10;53
Région de Bruxelles Capitale;Médecine physique et réadaptation;46;28;18;1;7;1;6;2;4;4;0;3;0;1;1;0;1;0;3;6;6
Région de Bruxelles Capitale;Biologie clinique;103;58;45;0;6;3;2;5;7;5;13;17;0;1;1;3;1;2;5;8;24
Région de Bruxelles Capitale;Radiodiagnostic;215;88;127;0;15;15;7;5;15;7;12;12;0;17;8;10;9;14;14;15;40
Région de Bruxelles Capitale;Radiothérapie - oncologie;21;17;4;0;0;3;0;5;2;1;2;4;0;0;2;0;0;0;1;0;1
Région de Bruxelles Capitale;Médecine nucléaire;43;14;29;0;0;4;2;1;0;3;1;3;0;3;3;1;5;0;2;3;12
Région de Bruxelles Capitale;Anatomie pathologique;47;32;15;0;7;3;2;3;2;3;2;10;0;1;1;1;2;0;2;2;6
Région de Bruxelles Capitale;Oncologie médicale;56;31;25;0;7;8;5;2;4;2;0;3;0;2;1;1;6;4;2;2;7
Région de Bruxelles Capitale;Génétique clinique;2;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
Région de Bruxelles Capitale;Médecine du travail;83;46;37;0;1;0;5;9;5;8;10;8;0;0;0;2;0;0;7;8;20
Région de Bruxelles Capitale;Médecine d'assurance et expertise médicale;46;18;28;0;0;0;0;3;2;0;8;5;0;0;0;1;1;3;3;8;12
