territoire;specialite;total;total_femmes;total_hommes;femmes_20_24;femmes_25_29;femmes_30_34;femmes_35_39;femmes_40_44;femmes_45_49;femmes_50_54;femmes_55_59;femmes_60_64;femmes_65plus;hommes_20_24;hommes_25_29;hommes_30_34;hommes_35_39;hommes_40_44;hommes_45_49;hommes_50_54;hommes_55_59;hommes_60_64;hommes_65plus
Prov Namur;ANESTHESIE-REANIMATION;14;7;7;0;5;2;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0
Prov Namur;CHIRURGIE;5;3;2;0;1;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Prov Namur;NEUROCHIRURGIE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Prov Namur;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namur;NEUROLOGIE;4;3;1;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Namur;GYNECOLOGIE-OBSTETRIQUE;3;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namur;OPHTALMOLOGIE;3;1;2;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Namur;OTO-RHINO-LARYNGOLOGIE;4;2;2;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Prov Namur;UROLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Namur;CHIRURGIE ORTHOPEDIQUE;7;3;4;0;2;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
Prov Namur;STOMATOLOGIE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Prov Namur;PNEUMOLOGIE;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Namur;PEDIATRIE;13;12;1;1;10;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Namur;CARDIOLOGIE;2;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Namur;MEDECINE PHYSIQUE ET READAPTATION;2;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Namur;BIOLOGIE CLINIQUE;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Namur;RADIODIAGNOSTIC;6;2;4;0;2;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Prov Namur;RADIOTHERAPIE-ONCOLOGIE;3;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namur;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;4;4;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namur;MEDECINE NUCLEAIRE;5;3;2;0;2;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
Prov Namur;MEDECINE INTERNE;20;11;9;0;11;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0
Prov Namur;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namur;MEDECINE D'URGENCE;8;2;6;1;0;1;0;0;0;0;0;0;0;0;3;2;0;0;0;1;0;0;0
Prov Namur;MEDECINE AIGUE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namur;GERIATRIE;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namur;ONCOLOGIE MEDICALE;3;2;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Luxembourg;ANESTHESIE-REANIMATION;6;4;2;0;3;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Luxembourg;CHIRURGIE;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;NEUROCHIRURGIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;NEUROLOGIE;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;GYNECOLOGIE-OBSTETRIQUE;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;CHIRURGIE ORTHOPEDIQUE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Luxembourg;GASTRO-ENTEROLOGIE;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Prov Luxembourg;PEDIATRIE;7;5;2;0;4;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Prov Luxembourg;CARDIOLOGIE;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;MEDECINE INTERNE;5;3;2;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Prov Luxembourg;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;MEDECINE D'URGENCE;3;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Prov Luxembourg;GERIATRIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;ANESTHESIE-REANIMATION;92;44;48;1;29;9;4;1;0;0;0;0;0;1;30;12;3;2;0;0;0;0;0
Prov Région de Bruxelles-capitale;CHIRURGIE;63;30;33;0;21;7;1;1;0;0;0;0;0;1;20;10;1;0;1;0;0;0;0
Prov Région de Bruxelles-capitale;NEUROCHIRURGIE;11;5;6;0;4;1;0;0;0;0;0;0;0;0;1;3;1;0;0;1;0;0;0
Prov Région de Bruxelles-capitale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;12;7;5;0;4;2;1;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;NEUROLOGIE;27;14;13;2;8;4;0;0;0;0;0;0;0;0;8;4;0;1;0;0;0;0;0
Prov Région de Bruxelles-capitale;GYNECOLOGIE-OBSTETRIQUE;63;50;13;1;35;14;0;0;0;0;0;0;0;0;6;7;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;OPHTALMOLOGIE;27;18;9;0;15;3;0;0;0;0;0;0;0;0;7;0;2;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;OTO-RHINO-LARYNGOLOGIE;15;11;4;0;9;2;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;UROLOGIE;12;2;10;0;1;1;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;CHIRURGIE ORTHOPEDIQUE;37;5;32;0;2;2;1;0;0;0;0;0;0;0;19;10;2;1;0;0;0;0;0
Prov Région de Bruxelles-capitale;STOMATOLOGIE;10;3;7;0;2;1;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;DERMATO-VENEREOLOGIE;16;15;1;0;14;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;PNEUMOLOGIE;5;4;1;0;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;GASTRO-ENTEROLOGIE;12;9;3;0;5;4;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;PEDIATRIE;86;70;16;0;49;17;4;0;0;0;0;0;0;0;11;5;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;CARDIOLOGIE;19;8;11;0;1;6;1;0;0;0;0;0;0;0;4;3;2;1;0;0;1;0;0
Prov Région de Bruxelles-capitale;MEDECINE PHYSIQUE ET READAPTATION;6;4;2;0;3;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
Prov Région de Bruxelles-capitale;BIOLOGIE CLINIQUE;12;9;3;0;5;2;1;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;RADIODIAGNOSTIC;64;26;38;0;17;5;3;1;0;0;0;0;0;0;24;8;4;2;0;0;0;0;0
Prov Région de Bruxelles-capitale;RADIOTHERAPIE-ONCOLOGIE;11;8;3;0;4;2;1;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;18;15;3;0;13;2;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;MEDECINE NUCLEAIRE;10;4;6;0;1;3;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;ANATOMIE PATHOLOGIQUE;10;10;0;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;MEDECINE INTERNE;123;79;44;0;65;12;2;0;0;0;0;0;0;0;34;9;0;1;0;0;0;0;0
Prov Région de Bruxelles-capitale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;38;26;12;0;17;5;2;2;0;0;0;0;0;0;5;4;1;0;1;1;0;0;0
Prov Région de Bruxelles-capitale;MEDECINE D'URGENCE;36;24;12;0;13;10;0;0;1;0;0;0;0;0;7;2;2;1;0;0;0;0;0
Prov Région de Bruxelles-capitale;MEDECINE AIGUE;16;5;11;0;2;2;0;0;0;1;0;0;0;0;5;2;3;0;1;0;0;0;0
Prov Région de Bruxelles-capitale;GERIATRIE;12;11;1;0;7;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;ONCOLOGIE MEDICALE;8;5;3;0;2;3;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
