territoire;spécialité;total;total_femmes;total_hommes;femmes_20_24;femmes_25_29;femmes_30_34;femmes_35_39;femmes_40_44;femmes_45_49;femmes_50_54;femmes_55_59;femmes_60_64;femmes_65plus;hommes_20_24;hommes_25_29;hommes_30_34;hommes_35_39;hommes_40_44;hommes_45_49;hommes_50_54;hommes_55_59;hommes_60_64;hommes_65plus
Prov Hainaut;CHIRURGIE;184;32;152;0;0;1;8;9;1;4;2;2;5;0;0;4;9;10;16;15;23;15;60
Prov Hainaut;NEUROCHIRURGIE;13;3;10;0;0;0;1;0;1;1;0;0;0;0;0;0;2;2;0;0;2;1;3
Prov Hainaut;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;14;5;9;0;0;1;1;1;1;0;1;0;0;0;0;1;1;1;2;1;1;1;1
Prov Hainaut;NEUROLOGIE;52;19;33;0;0;2;2;7;2;2;2;1;1;0;0;1;2;3;4;6;4;5;8
Prov Hainaut;PSYCHIATRIE;95;37;58;0;0;3;0;7;6;2;7;2;10;0;0;1;1;3;7;7;9;8;22
Prov Hainaut;GYNECOLOGIE-OBSTETRIQUE;177;80;97;0;0;8;10;14;16;9;5;8;10;0;0;2;4;9;8;8;15;13;38
Prov Hainaut;OPHTALMOLOGIE;79;40;39;0;1;3;5;5;3;5;2;4;12;0;0;2;1;2;3;2;6;4;19
Prov Hainaut;OTO-RHINO-LARYNGOLOGIE;60;25;35;0;0;4;4;3;6;2;2;4;0;0;0;0;0;4;2;3;5;6;15
Prov Hainaut;UROLOGIE;38;6;32;0;0;0;1;2;0;0;2;1;0;0;0;1;2;2;4;4;4;3;12
Prov Hainaut;CHIRURGIE ORTHOPEDIQUE;110;5;105;0;0;1;0;1;0;1;0;0;2;0;0;4;9;5;18;12;16;14;27
Prov Hainaut;STOMATOLOGIE;25;9;16;0;0;1;2;2;1;1;0;0;2;0;0;0;0;1;2;2;3;0;8
Prov Hainaut;DERMATO-VENEREOLOGIE;70;49;21;0;0;6;4;5;8;5;6;4;11;0;0;1;1;2;0;4;2;1;10
Prov Hainaut;PNEUMOLOGIE;80;27;53;0;0;1;5;6;4;1;2;5;3;0;0;0;2;4;9;6;8;11;13
Prov Hainaut;GASTRO-ENTEROLOGIE;67;17;50;0;0;3;2;3;1;0;1;3;4;0;1;0;2;9;6;6;9;5;12
Prov Hainaut;PEDIATRIE;155;93;62;0;0;14;16;18;10;6;6;14;9;0;0;2;1;1;7;3;3;12;33
Prov Hainaut;CARDIOLOGIE;102;16;86;0;0;0;2;3;2;3;2;1;3;0;0;0;4;9;5;12;11;17;28
Prov Hainaut;NEUROPSYCHIATRIE;21;4;17;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;4;12
Prov Hainaut;MEDECINE PHYSIQUE ET READAPTATION;38;13;25;0;0;2;0;5;0;0;1;4;1;0;0;2;0;0;1;3;4;2;13
Prov Hainaut;BIOLOGIE CLINIQUE;58;22;36;0;0;0;1;0;1;4;3;6;7;0;0;0;1;1;0;2;4;9;19
Prov Hainaut;RADIODIAGNOSTIC;161;53;108;0;0;3;9;9;2;10;8;5;7;0;0;3;6;6;11;7;18;16;41
Prov Hainaut;RADIOTHERAPIE-ONCOLOGIE;17;9;8;0;0;1;1;1;1;1;0;1;3;0;0;1;0;3;1;0;1;0;2
Prov Hainaut;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;13;7;6;0;0;4;0;2;0;1;0;0;0;0;0;0;2;2;0;1;0;0;1
Prov Hainaut;MEDECINE NUCLEAIRE;32;11;21;0;0;3;0;2;0;2;1;2;1;0;0;0;0;0;1;2;3;1;14
Prov Hainaut;ANATOMIE PATHOLOGIQUE;34;16;18;0;0;1;1;1;2;3;2;3;3;0;0;3;1;2;0;2;1;2;7
Prov Hainaut;MEDECINE INTERNE;181;57;124;0;1;9;12;14;10;1;2;1;7;0;0;5;5;6;8;23;13;11;53
Prov Hainaut;RHUMATOLOGIE;25;10;15;0;0;0;2;3;1;0;1;0;3;0;0;0;0;0;1;1;4;2;7
Prov Hainaut;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;22;14;8;0;0;2;5;4;3;0;0;0;0;0;0;0;2;4;0;1;0;0;1
Prov Hainaut;MEDECINE D'URGENCE;10;3;7;0;0;2;1;0;0;0;0;0;0;0;0;2;2;0;1;0;1;1;0
Prov Hainaut;MEDECINE AIGUE;43;16;27;0;0;0;2;5;4;3;1;1;0;0;0;0;0;5;8;4;5;3;2
Prov Hainaut;GERIATRIE;28;17;11;0;0;2;5;2;1;4;1;1;1;0;0;0;2;3;0;0;2;0;4
Prov Hainaut;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;70;18;52;0;0;0;0;1;0;4;8;4;1;0;0;0;0;3;0;5;10;18;16
Prov Hainaut;ONCOLOGIE MEDICALE;27;14;13;0;0;1;2;1;6;2;1;0;1;0;0;1;0;1;1;5;1;3;1
Prov Hainaut;GESTION DE DONNEES DE SANTE;4;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0
Prov Liège;MEDECINE DU TRAVAIL;101;59;42;0;0;0;8;18;5;6;8;9;5;0;0;0;0;2;4;1;3;14;18
Prov Liège;ANESTHESIE-REANIMATION;296;101;195;0;0;20;13;23;13;13;4;8;7;0;0;15;23;28;28;21;27;16;37
Prov Liège;CHIRURGIE;162;28;134;0;0;2;3;5;5;9;4;0;0;0;0;5;8;8;6;21;21;19;46
Prov Liège;NEUROCHIRURGIE;25;3;22;0;0;1;0;0;0;1;1;0;0;0;0;3;0;3;4;4;1;3;4
Prov Liège;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;24;6;18;0;0;0;1;2;0;1;1;1;0;0;0;3;5;1;3;2;1;1;2
Prov Liège;NEUROLOGIE;54;18;36;0;0;2;5;2;3;2;2;1;1;0;0;2;2;4;3;6;9;5;5
Prov Liège;PSYCHIATRIE;178;86;92;0;0;1;3;13;19;13;12;9;16;0;0;2;1;4;5;11;6;15;48
Prov Liège;GYNECOLOGIE-OBSTETRIQUE;191;90;101;0;0;10;15;14;14;9;11;10;7;0;0;2;4;7;9;10;14;11;44
Prov Liège;OPHTALMOLOGIE;137;86;51;0;2;10;11;10;9;7;10;8;19;0;1;4;6;5;6;4;4;3;18
Prov Liège;OTO-RHINO-LARYNGOLOGIE;93;45;48;0;0;8;4;9;8;4;3;4;5;0;0;3;3;3;5;6;4;4;20
Prov Liège;UROLOGIE;50;6;44;0;0;2;2;0;1;0;1;0;0;0;0;1;5;5;4;4;6;5;14
Prov Liège;CHIRURGIE ORTHOPEDIQUE;83;9;74;0;0;1;2;2;0;0;3;1;0;0;0;8;6;8;7;7;10;11;17
Prov Liège;STOMATOLOGIE;16;2;14;0;0;0;2;0;0;0;0;0;0;0;0;1;0;1;0;2;1;2;7
Prov Liège;DERMATO-VENEREOLOGIE;86;55;31;0;1;7;10;5;11;5;4;6;6;0;0;2;2;1;2;3;5;4;12
Prov Liège;PNEUMOLOGIE;63;25;38;0;0;4;7;9;2;1;1;1;0;0;0;3;4;4;6;4;3;6;8
Prov Liège;GASTRO-ENTEROLOGIE;85;31;54;0;0;7;6;7;4;1;2;1;3;0;0;3;4;4;1;13;5;7;17
Prov Liège;PEDIATRIE;227;139;88;0;0;22;24;29;13;11;9;9;22;0;0;4;3;8;7;7;6;12;41
Prov Liège;CARDIOLOGIE;148;42;106;0;0;7;9;9;7;6;4;0;0;0;0;4;11;15;14;7;14;16;25
Prov Liège;NEUROPSYCHIATRIE;18;4;14;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;2;12
Prov Liège;MEDECINE PHYSIQUE ET READAPTATION;85;43;42;0;0;7;6;4;8;4;4;7;3;0;0;1;5;4;2;7;9;2;12
Prov Liège;BIOLOGIE CLINIQUE;71;31;40;0;0;0;3;1;5;2;2;5;13;0;0;1;1;0;1;5;6;7;19
Prov Liège;RADIODIAGNOSTIC;194;43;151;0;0;5;7;3;5;12;5;5;1;0;0;8;8;16;13;17;24;24;41
Prov Liège;RADIOTHERAPIE-ONCOLOGIE;22;12;10;0;0;2;0;1;1;2;3;1;2;0;0;0;1;2;3;0;1;0;3
Prov Liège;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;15;10;5;0;0;4;4;1;0;0;1;0;0;0;0;1;1;0;0;1;2;0;0
Prov Liège;MEDECINE NUCLEAIRE;52;18;34;0;0;0;2;1;2;5;3;1;4;0;0;2;2;1;2;0;5;3;19
Prov Liège;ANATOMIE PATHOLOGIQUE;32;19;13;0;0;0;2;3;5;3;2;0;4;0;0;0;0;0;1;4;2;3;3
Prov Liège;MEDECINE INTERNE;171;64;107;0;0;7;14;10;12;3;2;4;12;0;1;1;8;11;10;13;12;13;38
Prov Liège;RHUMATOLOGIE;34;22;12;0;0;1;3;2;4;5;0;2;5;0;0;0;1;0;1;1;3;0;6
Prov Liège;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;40;26;14;0;0;6;7;10;2;1;0;0;0;0;0;2;5;3;3;0;0;0;1
Prov Liège;MEDECINE LEGALE;7;2;5;0;0;0;1;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1
Prov Liège;MEDECINE D'URGENCE;14;5;9;0;0;2;2;0;1;0;0;0;0;0;0;6;1;1;1;0;0;0;0
Prov Liège;MEDECINE AIGUE;32;11;21;0;0;0;0;4;3;2;2;0;0;0;0;1;0;4;5;5;2;3;1
Prov Liège;GERIATRIE;25;18;7;0;0;1;5;4;5;2;0;1;0;0;0;1;1;0;1;0;1;3;0
Prov Liège;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;87;32;55;0;0;0;1;1;1;4;10;9;6;0;0;0;0;1;5;6;11;14;18
Prov Liège;ONCOLOGIE MEDICALE;29;17;12;0;0;2;0;7;2;3;0;2;1;0;0;0;1;1;2;3;1;1;3
Prov Liège;GESTION DE DONNEES DE SANTE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Prov Namur;MEDECINE DU TRAVAIL;60;39;21;0;0;0;7;9;4;5;5;7;2;0;0;1;0;1;2;0;5;5;7
Prov Namur;ANESTHESIE-REANIMATION;124;48;76;0;0;7;8;10;6;3;5;3;6;0;0;5;5;12;9;10;14;5;16
Prov Namur;CHIRURGIE;95;12;83;0;0;2;2;1;3;2;2;0;0;0;0;1;9;8;6;10;10;5;34
Prov Namur;NEUROCHIRURGIE;12;1;11;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;2;2;1;1;2
Prov Namur;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;7;1;6;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;2;1;0;0
Prov Namur;NEUROLOGIE;25;16;9;0;0;2;3;3;2;3;2;0;1;0;1;0;0;1;0;3;1;1;2
Prov Namur;PSYCHIATRIE;50;17;33;0;0;0;2;1;6;6;0;0;2;0;0;0;1;3;4;5;3;4;13
Prov Namur;GYNECOLOGIE-OBSTETRIQUE;59;31;28;0;0;2;10;5;4;5;2;2;1;0;0;0;3;1;1;1;3;4;15
Prov Namur;OPHTALMOLOGIE;53;26;27;0;0;4;2;2;3;2;3;3;7;0;0;4;4;3;1;4;5;4;2
Prov Namur;OTO-RHINO-LARYNGOLOGIE;38;14;24;0;0;1;1;2;3;2;4;0;1;0;0;1;2;3;1;2;5;4;6
Prov Namur;UROLOGIE;18;4;14;0;0;0;0;3;1;0;0;0;0;0;0;0;2;4;3;0;1;1;3
Prov Namur;CHIRURGIE ORTHOPEDIQUE;68;6;62;0;0;1;2;1;1;0;0;0;1;0;0;4;10;8;3;8;7;8;14
Prov Namur;STOMATOLOGIE;19;4;15;0;0;0;1;0;2;0;1;0;0;0;0;2;0;2;2;1;0;4;4
Prov Namur;DERMATO-VENEREOLOGIE;24;12;12;0;1;2;2;0;3;2;0;1;1;0;0;0;0;1;0;2;0;2;7
Prov Namur;PNEUMOLOGIE;26;9;17;0;0;0;4;1;1;1;0;0;2;0;0;0;2;2;2;5;2;1;3
Prov Namur;GASTRO-ENTEROLOGIE;34;9;25;0;0;2;2;2;0;2;1;0;0;0;0;0;0;4;1;3;6;5;6
Prov Namur;PEDIATRIE;75;40;35;0;0;5;6;5;5;5;2;5;7;0;0;1;7;1;2;3;2;3;16
Prov Namur;CARDIOLOGIE;47;13;34;0;0;1;3;3;5;1;0;0;0;0;0;0;3;6;4;5;4;4;8
Prov Namur;NEUROPSYCHIATRIE;5;1;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4
Prov Namur;MEDECINE PHYSIQUE ET READAPTATION;27;18;9;0;0;1;4;1;3;1;3;2;3;0;0;0;1;0;0;2;1;2;3
Prov Namur;BIOLOGIE CLINIQUE;43;24;19;0;0;0;1;4;1;1;3;2;12;0;0;0;2;0;0;0;3;2;12
Prov Namur;RADIODIAGNOSTIC;90;27;63;0;0;4;5;6;4;3;1;4;0;0;0;7;3;5;4;10;6;8;20
Prov Namur;RADIOTHERAPIE-ONCOLOGIE;15;11;4;0;0;1;3;1;1;3;2;0;0;0;0;0;2;1;1;0;0;0;0
Prov Namur;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;10;6;4;0;0;4;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;2
Prov Namur;MEDECINE NUCLEAIRE;19;7;12;0;0;0;1;2;0;2;1;1;0;0;0;0;0;1;1;2;0;1;7
Prov Namur;ANATOMIE PATHOLOGIQUE;12;8;4;0;0;1;1;2;1;0;1;0;2;0;0;0;0;0;1;1;0;1;1
Prov Namur;MEDECINE INTERNE;104;36;68;0;0;7;9;7;4;3;3;2;1;0;0;3;4;10;10;7;5;5;24
Prov Namur;RHUMATOLOGIE;17;6;11;0;0;0;1;2;2;1;0;0;0;0;0;0;1;0;1;1;3;2;3
Prov Namur;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;20;12;8;0;0;1;4;4;1;0;1;0;1;0;0;2;4;2;0;0;0;0;0
Prov Namur;MEDECINE LEGALE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Prov Namur;MEDECINE D'URGENCE;7;2;5;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0
Prov Namur;MEDECINE AIGUE;33;20;13;0;0;1;1;8;5;2;2;1;0;0;0;0;2;2;2;3;2;2;0
Prov Namur;GERIATRIE;10;7;3;0;0;0;2;2;1;1;0;0;1;0;0;0;0;0;1;0;0;2;0
Prov Namur;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;44;12;32;0;0;0;0;2;1;3;3;2;1;0;0;0;0;2;0;2;5;10;13
Prov Namur;ONCOLOGIE MEDICALE;14;5;9;0;0;1;0;1;0;1;1;0;1;0;0;3;0;2;2;0;1;1;0
Prov Namur;GESTION DE DONNEES DE SANTE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0
Prov Luxembourg;MEDECINE DU TRAVAIL;27;15;12;0;0;0;1;3;2;3;0;4;2;0;0;0;1;3;1;1;2;3;1
Prov Luxembourg;ANESTHESIE-REANIMATION;40;16;24;0;0;3;4;4;2;2;0;1;0;0;0;2;1;2;1;2;8;3;5
Prov Luxembourg;CHIRURGIE;28;6;22;0;0;0;2;3;1;0;0;0;0;0;0;0;1;2;4;1;3;0;11
Prov Luxembourg;NEUROCHIRURGIE;4;1;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2
Prov Luxembourg;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
Prov Luxembourg;NEUROLOGIE;9;5;4;0;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;1;2;1;0
Prov Luxembourg;PSYCHIATRIE;23;7;16;0;0;0;1;0;2;1;1;1;1;0;0;0;1;1;1;2;1;2;8
Prov Luxembourg;GYNECOLOGIE-OBSTETRIQUE;30;12;18;0;0;3;4;1;3;1;0;0;0;0;0;1;1;1;3;3;0;4;5
Prov Luxembourg;OPHTALMOLOGIE;20;9;11;0;0;1;0;2;0;1;1;1;3;0;0;0;0;1;0;3;2;1;4
Prov Luxembourg;OTO-RHINO-LARYNGOLOGIE;11;5;6;0;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;2;0;1;3
Prov Luxembourg;UROLOGIE;10;1;9;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;2;4
Prov Luxembourg;CHIRURGIE ORTHOPEDIQUE;27;2;25;0;0;0;0;0;1;1;0;0;0;0;0;3;0;3;3;2;5;2;7
Prov Luxembourg;STOMATOLOGIE;7;3;4;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;2;1
Prov Luxembourg;DERMATO-VENEREOLOGIE;8;6;2;0;0;0;1;0;1;2;0;1;1;0;0;0;0;0;0;0;0;0;2
Prov Luxembourg;PNEUMOLOGIE;8;3;5;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;3;1;0
Prov Luxembourg;GASTRO-ENTEROLOGIE;7;2;5;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;1;1;0;1
Prov Luxembourg;PEDIATRIE;32;21;11;0;0;2;5;3;3;3;1;3;1;0;0;0;0;1;0;2;1;0;7
Prov Luxembourg;CARDIOLOGIE;18;3;15;0;0;2;0;0;0;0;0;1;0;0;0;0;1;2;0;5;1;4;2
Prov Luxembourg;NEUROPSYCHIATRIE;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
Prov Luxembourg;MEDECINE PHYSIQUE ET READAPTATION;8;3;5;0;0;1;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;1;2
Prov Luxembourg;BIOLOGIE CLINIQUE;13;6;7;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;0;4;3
Prov Luxembourg;RADIODIAGNOSTIC;39;10;29;0;0;1;0;4;1;2;1;0;1;0;0;0;3;0;4;8;3;4;7
Prov Luxembourg;RADIOTHERAPIE-ONCOLOGIE;2;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
Prov Luxembourg;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;3;3;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;MEDECINE NUCLEAIRE;6;2;4;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;1
Prov Luxembourg;ANATOMIE PATHOLOGIQUE;2;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;MEDECINE INTERNE;35;10;25;0;0;0;5;2;1;2;0;0;0;0;0;0;3;8;3;3;1;2;5
Prov Luxembourg;RHUMATOLOGIE;4;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0
Prov Luxembourg;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;3;2;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
Prov Luxembourg;MEDECINE D'URGENCE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
Prov Luxembourg;MEDECINE AIGUE;6;4;2;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;2;0;0;0
Prov Luxembourg;GERIATRIE;6;5;1;0;0;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
Prov Luxembourg;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;22;5;17;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;2;4;6;5
Prov Luxembourg;ONCOLOGIE MEDICALE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
Prov Région de Bruxelles-capitale;MEDECINE DU TRAVAIL;81;45;36;0;0;1;2;7;4;7;11;9;4;0;0;0;1;0;0;3;11;4;17
Prov Région de Bruxelles-capitale;ANESTHESIE-REANIMATION;256;133;123;0;0;16;22;14;16;10;9;14;32;0;0;13;24;17;20;13;7;10;19
Prov Région de Bruxelles-capitale;CHIRURGIE;212;47;165;0;0;7;8;9;1;5;7;6;4;0;0;11;10;15;19;12;13;20;65
Prov Région de Bruxelles-capitale;NEUROCHIRURGIE;20;0;20;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;3;1;3;1;6
Prov Région de Bruxelles-capitale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;43;12;31;0;0;3;5;1;0;0;1;1;1;0;0;2;4;4;7;1;3;2;8
Prov Région de Bruxelles-capitale;NEUROLOGIE;82;42;40;0;0;6;9;7;6;6;3;5;0;0;0;7;6;7;8;4;4;1;3
Prov Région de Bruxelles-capitale;PSYCHIATRIE;279;112;167;0;0;0;5;9;16;25;17;16;24;0;0;0;1;12;8;20;24;28;74
Prov Région de Bruxelles-capitale;GYNECOLOGIE-OBSTETRIQUE;290;159;131;0;0;32;26;17;12;22;16;18;16;0;0;9;11;12;7;5;14;19;54
Prov Région de Bruxelles-capitale;OPHTALMOLOGIE;159;90;69;0;5;10;16;8;6;4;11;7;23;0;1;2;6;13;4;7;7;3;26
Prov Région de Bruxelles-capitale;OTO-RHINO-LARYNGOLOGIE;94;38;56;0;0;1;8;6;5;3;2;4;9;0;0;3;3;1;6;8;9;6;20
Prov Région de Bruxelles-capitale;UROLOGIE;48;5;43;0;0;1;1;2;0;1;0;0;0;0;0;6;4;6;1;5;4;3;14
Prov Région de Bruxelles-capitale;CHIRURGIE ORTHOPEDIQUE;107;15;92;0;0;4;1;0;3;4;0;1;2;0;0;5;9;8;7;12;11;7;33
Prov Région de Bruxelles-capitale;STOMATOLOGIE;59;20;39;0;0;2;3;1;3;2;3;2;4;0;0;2;1;3;1;2;3;5;22
Prov Région de Bruxelles-capitale;DERMATO-VENEREOLOGIE;128;96;32;0;0;10;14;11;10;9;11;9;22;0;0;0;2;1;1;7;5;4;12
Prov Région de Bruxelles-capitale;PNEUMOLOGIE;67;29;38;0;0;4;9;4;5;0;2;2;3;0;0;0;5;3;3;3;8;7;9
Prov Région de Bruxelles-capitale;GASTRO-ENTEROLOGIE;107;41;66;0;0;5;9;8;5;4;0;4;6;0;0;1;8;4;9;7;5;5;27
Prov Région de Bruxelles-capitale;PEDIATRIE;325;222;103;0;0;26;47;31;22;19;13;18;46;0;0;6;7;5;9;2;10;13;51
Prov Région de Bruxelles-capitale;CARDIOLOGIE;183;59;124;0;0;12;12;4;8;4;10;3;6;0;1;5;9;15;9;18;12;20;35
Prov Région de Bruxelles-capitale;NEUROPSYCHIATRIE;43;18;25;0;0;0;0;0;0;1;0;3;14;0;0;0;0;0;0;0;0;2;23
Prov Région de Bruxelles-capitale;MEDECINE PHYSIQUE ET READAPTATION;39;20;19;0;0;0;5;3;3;3;2;1;3;0;0;1;0;1;0;0;6;3;8
Prov Région de Bruxelles-capitale;BIOLOGIE CLINIQUE;106;54;52;0;0;2;3;3;6;4;10;11;15;0;0;2;2;2;1;3;8;7;27
Prov Région de Bruxelles-capitale;RADIODIAGNOSTIC;220;84;136;0;0;19;12;4;11;9;10;8;11;0;0;15;20;6;13;11;21;11;39
Prov Région de Bruxelles-capitale;RADIOTHERAPIE-ONCOLOGIE;21;17;4;0;0;1;0;4;3;0;3;2;4;0;0;0;2;0;0;0;0;1;1
Prov Région de Bruxelles-capitale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;38;30;8;0;0;9;10;4;1;4;0;0;2;0;0;1;3;0;0;0;3;0;1
Prov Région de Bruxelles-capitale;MEDECINE NUCLEAIRE;42;15;27;0;0;2;2;3;0;2;2;1;3;0;0;1;3;4;1;2;3;2;11
Prov Région de Bruxelles-capitale;ANATOMIE PATHOLOGIQUE;44;27;17;0;0;3;2;4;3;2;3;1;9;0;0;0;1;3;1;1;4;2;5
Prov Région de Bruxelles-capitale;MEDECINE INTERNE;322;124;198;0;0;21;32;17;18;9;8;7;12;0;1;13;17;15;18;19;17;19;79
Prov Région de Bruxelles-capitale;RHUMATOLOGIE;41;18;23;0;0;0;4;3;2;1;3;3;2;0;0;0;1;0;2;3;3;5;9
Prov Région de Bruxelles-capitale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;87;49;38;0;0;10;9;11;5;5;3;2;4;0;0;3;12;9;2;4;1;4;3
Prov Région de Bruxelles-capitale;MEDECINE LEGALE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;MEDECINE D'URGENCE;21;10;11;0;0;3;3;2;0;2;0;0;0;0;0;1;4;2;2;1;1;0;0
Prov Région de Bruxelles-capitale;MEDECINE AIGUE;40;18;22;0;0;3;1;5;4;2;1;2;0;0;1;2;1;3;4;4;2;3;2
Prov Région de Bruxelles-capitale;GERIATRIE;27;18;9;0;0;3;7;1;4;1;1;1;0;0;0;0;1;1;0;2;3;0;2
Prov Région de Bruxelles-capitale;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;50;18;32;0;0;0;0;2;3;0;6;6;1;0;0;0;0;1;1;3;11;7;9
Prov Région de Bruxelles-capitale;ONCOLOGIE MEDICALE;46;24;22;0;0;6;7;2;2;2;2;1;2;0;0;1;2;4;2;3;2;4;4
Prov Région de Bruxelles-capitale;GESTION DE DONNEES DE SANTE;12;7;5;0;0;0;0;0;5;0;2;0;0;0;0;0;1;0;0;2;1;1;0
