territoire;spécialité;total;genre_femme;genre_homme;femme_25-29;femme_30-34;femme_35-39;femme_40-44;femme_45-49;femme_50-54;femme_55-59;femme_60-64;femme_65plus;homme_25-29;homme_30-34;homme_35-39;homme_40-44;homme_45-49;homme_50-54;homme_55-59;homme_60-64;homme_65plus
Namur;Chirurgie;93;14;79;0;2;1;2;2;3;2;2;0;0;2;3;9;9;6;9;10;31
Namur;Neurochirurgie;15;2;13;0;1;0;0;1;0;0;0;0;0;0;2;1;2;2;2;1;3
Namur;Chirurgie plastique, reconstructrice et esthétique;7;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;2;1;0
Namur;Urologie;19;5;14;0;1;0;0;3;1;0;0;0;0;2;2;1;3;2;0;1;3
Namur;Chirurgie orthopédique;69;7;62;0;1;2;2;0;1;0;0;1;0;0;8;10;7;2;8;6;21
Namur;Neurologie;31;22;9;1;4;1;3;4;4;2;2;1;0;1;0;0;1;0;3;1;3
Namur;Psychiatrie;46;16;30;0;0;0;2;2;6;6;0;0;0;0;0;1;3;4;4;3;15
Namur;Neuropsychiatrie;3;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
Namur;Psychiatrie, particulièrement en psychiatrie infanto-juvénile;10;6;4;0;0;4;0;1;0;0;0;1;0;0;0;0;2;1;0;0;1
Namur;Psychiatrie, particulièrement en psychiatrie adulte;26;15;11;0;2;2;4;4;1;0;1;1;0;2;3;4;2;0;0;0;0
Namur;Pneumologie;35;13;22;0;1;4;3;1;1;1;1;1;0;2;3;2;2;2;6;2;3
Namur;Gastro-entérologie;39;11;28;0;0;4;2;2;0;2;1;0;0;0;2;0;4;2;3;7;10
Namur;Cardiologie;58;15;43;0;1;4;2;3;4;1;0;0;0;4;4;3;6;4;5;4;13
Namur;Médecine interne;104;43;61;0;8;6;8;7;5;2;3;4;0;1;3;4;10;10;6;3;24
Namur;Rhumatologie;17;7;10;0;1;0;1;2;2;1;0;0;0;0;0;1;0;1;0;3;5
Namur;Médecine aiguë;31;20;11;0;1;1;1;8;5;2;1;1;0;0;1;0;4;1;3;1;1
Namur;Gynécologie-obstétrique;69;42;27;0;5;5;10;6;3;6;2;5;0;1;1;4;2;1;1;3;14
Namur;Ophtalmologie;56;28;28;1;2;4;3;3;1;2;1;11;0;1;4;4;3;1;4;6;5
Namur;Oto-rhino-laryngologie;43;18;25;0;2;2;1;2;3;2;5;1;0;1;1;1;4;1;2;5;10
Namur;Stomatologie;23;3;20;0;0;0;1;0;1;0;1;0;0;3;4;0;2;2;1;0;8
Namur;Dermato-vénéréologie;36;23;13;2;8;3;2;0;3;2;0;3;0;1;0;0;1;0;1;1;9
Namur;Pédiatrie;90;54;36;0;9;9;5;6;5;5;2;13;0;1;3;7;1;3;3;2;16
Namur;Médecine physique et réadaptation;27;17;10;0;0;1;3;1;3;1;3;5;0;1;0;1;0;0;2;1;5
Namur;Biologie clinique;42;24;18;0;0;1;3;3;1;1;3;12;0;0;0;2;0;0;0;3;13
Namur;Radiodiagnostic;99;30;69;0;0;7;5;6;4;3;2;3;1;5;10;3;5;4;9;5;27
Namur;Radiothérapie - oncologie;17;13;4;0;1;2;3;1;1;3;2;0;0;0;0;2;1;1;0;0;0
Namur;Médecine nucléaire;19;7;12;0;0;0;1;2;0;2;1;1;0;0;0;0;1;1;3;0;7
Namur;Anatomie pathologique;9;7;2;0;0;1;1;2;1;0;1;1;0;0;0;0;0;1;1;0;0
Namur;Oncologie médicale;18;9;9;0;3;2;0;1;0;1;1;1;0;0;2;1;1;2;0;1;2
Namur;Médecine du travail;58;35;23;0;0;0;7;6;4;5;5;8;0;0;1;1;1;3;0;5;12
Namur;Médecine d'assurance et expertise médicale;41;13;28;0;0;0;0;2;1;3;4;3;0;0;0;0;2;0;2;5;19
Luxembourg;Toutes les spécialités;519;217;302;0;23;24;35;41;27;26;12;29;1;9;14;17;34;22;43;42;120
Luxembourg;Gériatrie;12;10;2;0;3;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;2
Luxembourg;Médecine d'urgence;7;2;5;0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1
Luxembourg;Anesthésie-réanimation;43;18;25;0;0;4;6;3;3;1;0;1;0;0;2;1;2;1;3;7;9
Luxembourg;Chirurgie;31;10;21;0;4;0;2;3;1;0;0;0;0;0;1;2;2;3;2;3;8
Luxembourg;Neurochirurgie;4;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
Luxembourg;Chirurgie plastique, reconstructrice et esthétique;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Luxembourg;Urologie;11;1;10;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;6
Luxembourg;Chirurgie orthopédique;31;3;28;0;0;0;0;1;1;1;0;0;0;2;3;0;4;3;2;6;8
Luxembourg;Neurologie;12;9;3;0;2;2;1;1;2;1;0;0;0;0;0;0;0;0;1;1;1
Luxembourg;Psychiatrie;22;7;15;0;0;0;1;0;2;1;1;2;0;0;0;1;2;1;2;1;8
Luxembourg;Neuropsychiatrie;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Luxembourg;Psychiatrie, particulièrement en psychiatrie infanto-juvénile;5;5;0;0;0;1;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0
Luxembourg;Psychiatrie, particulièrement en psychiatrie adulte;5;3;2;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0
Luxembourg;Pneumologie;10;2;8;0;0;1;0;1;0;0;0;0;0;1;2;0;1;0;0;3;1
Luxembourg;Gastro-entérologie;8;3;5;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0;1;1;1
Luxembourg;Cardiologie;22;4;18;0;0;3;0;0;0;0;0;1;0;2;2;1;2;0;4;1;6
Luxembourg;Médecine interne;34;11;23;0;2;0;4;2;1;2;0;0;0;0;0;2;9;2;2;1;7
Luxembourg;Rhumatologie;4;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
Luxembourg;Médecine aiguë;6;4;2;0;1;0;0;1;0;0;0;2;0;0;0;0;0;0;1;1;0
Luxembourg;Gynécologie-obstétrique;33;16;17;0;3;4;4;1;3;1;0;0;0;0;0;1;1;3;3;0;9
Luxembourg;Ophtalmologie;18;9;9;0;1;1;0;2;0;1;1;3;1;0;0;0;1;0;3;2;2
Luxembourg;Oto-rhino-laryngologie;13;7;6;0;0;0;2;0;2;2;1;0;0;0;1;0;0;0;2;0;3
Luxembourg;Stomatologie;6;3;3;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;2
Luxembourg;Dermato-vénéréologie;8;5;3;0;1;0;1;0;1;2;0;0;0;0;0;0;0;0;1;0;2
Luxembourg;Pédiatrie;37;28;9;0;4;2;5;4;3;4;1;5;0;0;1;0;1;0;2;1;4
Luxembourg;Médecine physique et réadaptation;7;3;4;0;0;1;0;2;0;0;0;0;0;0;0;1;0;1;0;0;2
Luxembourg;Biologie clinique;10;5;5;0;0;0;0;0;1;0;2;2;0;0;0;0;0;0;0;0;5
Luxembourg;Radiodiagnostic;41;10;31;0;0;1;0;3;1;2;1;2;0;3;0;3;0;4;8;4;9
Luxembourg;Radiothérapie - oncologie;3;2;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1
Luxembourg;Médecine nucléaire;6;2;4;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;2
Luxembourg;Anatomie pathologique;3;2;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0
Luxembourg;Oncologie médicale;3;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
Luxembourg;Génétique clinique;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Luxembourg;Médecine du travail;36;21;15;0;0;0;2;7;2;3;1;6;0;0;0;1;5;1;1;2;5
Luxembourg;Médecine d'assurance et expertise médicale;24;6;18;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;2;5;11
Région de Bruxelles Capitale;Toutes les spécialités;3931;1928;2003;8;260;266;266;197;192;177;167;395;3;178;151;161;157;163;169;239;782
Région de Bruxelles Capitale;Gériatrie;38;26;12;0;3;6;10;1;3;1;1;1;0;1;0;2;1;0;2;3;3
Région de Bruxelles Capitale;Médecine d'urgence;41;21;20;0;2;11;3;2;0;3;0;0;0;1;8;4;3;2;1;1;0
Région de Bruxelles Capitale;Médecine légale;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Région de Bruxelles Capitale;Gestion de données de santé;11;6;5;0;0;0;0;0;4;0;2;0;0;0;0;1;0;0;2;1;1
Région de Bruxelles Capitale;Anesthésie-réanimation;302;153;149;0;31;19;19;13;14;11;7;39;0;27;17;21;12;25;10;10;27
Région de Bruxelles Capitale;Chirurgie;208;52;156;0;6;9;7;8;2;4;6;10;0;12;16;8;11;19;12;12;66
Région de Bruxelles Capitale;Neurochirurgie;21;4;17;0;1;2;0;1;0;0;0;0;0;1;1;2;2;2;0;4;5
Région de Bruxelles Capitale;Chirurgie plastique, reconstructrice et esthétique;34;6;28;0;0;1;2;0;0;0;1;2;0;3;2;3;3;4;1;3;9
Région de Bruxelles Capitale;Urologie;52;8;44;0;3;2;1;2;0;0;0;0;0;5;6;2;3;1;5;4;18
Région de Bruxelles Capitale;Chirurgie orthopédique;110;21;89;0;5;2;1;1;4;4;0;4;0;5;8;10;6;5;11;11;33
Région de Bruxelles Capitale;Neurologie;92;53;39;1;12;7;7;7;5;6;3;5;0;6;5;4;7;7;3;5;2
Région de Bruxelles Capitale;Psychiatrie;254;109;145;0;0;0;5;9;16;27;17;35;0;0;0;1;10;7;16;24;87
Région de Bruxelles Capitale;Neuropsychiatrie;32;12;20;0;0;0;0;0;0;1;0;11;0;0;0;0;0;0;0;0;20
Région de Bruxelles Capitale;Psychiatrie, particulièrement en psychiatrie infanto-juvénile;57;40;17;0;4;13;11;4;1;5;0;2;0;7;2;4;0;0;0;3;1
Région de Bruxelles Capitale;Psychiatrie, particulièrement en psychiatrie adulte;112;66;46;0;17;13;7;9;6;5;3;6;0;10;4;13;9;2;2;1;5
Région de Bruxelles Capitale;Pneumologie;72;34;38;0;6;5;8;4;5;0;2;4;0;2;1;4;2;3;3;8;15
Région de Bruxelles Capitale;Gastro-entérologie;114;44;70;0;7;5;9;6;5;4;0;8;0;6;5;6;6;8;8;5;26
Région de Bruxelles Capitale;Cardiologie;205;76;129;0;8;14;15;6;8;4;12;9;0;14;7;14;13;11;16;11;43
Région de Bruxelles Capitale;Médecine interne;340;144;196;0;20;27;30;19;15;8;6;19;0;15;14;21;14;17;16;21;78
Région de Bruxelles Capitale;Rhumatologie;39;18;21;0;1;2;2;2;3;1;3;4;0;1;0;0;0;3;3;2;12
Région de Bruxelles Capitale;Médecine aiguë;32;17;15;0;0;4;0;4;4;1;1;3;0;0;1;0;2;3;3;3;3
Région de Bruxelles Capitale;Gynécologie-obstétrique;292;181;111;0;38;34;18;13;10;19;18;31;0;2;7;8;8;7;5;15;59
Région de Bruxelles Capitale;Ophtalmologie;171;108;63;4;12;13;17;8;7;5;12;30;2;8;4;5;12;2;6;5;19
Région de Bruxelles Capitale;Oto-rhino-laryngologie;92;37;55;0;4;2;7;4;7;1;2;10;0;3;4;2;1;6;7;9;23
Région de Bruxelles Capitale;Stomatologie;58;18;40;0;3;0;3;0;3;2;3;4;0;6;3;2;2;1;2;3;21
Région de Bruxelles Capitale;Dermato-vénéréologie;136;99;37;1;12;8;12;10;10;9;10;27;0;1;3;2;2;1;6;5;17
Région de Bruxelles Capitale;Pédiatrie;345;238;107;1;34;27;41;27;23;20;13;52;1;10;10;6;6;10;3;9;52
Région de Bruxelles Capitale;Médecine physique et réadaptation;42;26;16;0;6;0;5;4;3;4;1;3;0;0;1;0;1;0;1;6;7
Région de Bruxelles Capitale;Biologie clinique;103;56;47;0;4;4;2;2;8;4;11;21;0;4;2;1;1;1;3;8;27
Région de Bruxelles Capitale;Radiodiagnostic;225;94;131;0;13;14;12;5;12;12;10;16;0;22;11;9;6;11;11;19;42
Région de Bruxelles Capitale;Radiothérapie - oncologie;22;17;5;0;1;2;1;4;2;0;3;4;0;1;1;1;0;0;0;1;1
Région de Bruxelles Capitale;Médecine nucléaire;47;16;31;0;1;4;1;3;0;2;2;3;0;3;4;2;4;2;2;2;12
Région de Bruxelles Capitale;Anatomie pathologique;47;30;17;1;3;4;1;5;2;2;3;9;0;1;0;0;2;1;2;5;6
Région de Bruxelles Capitale;Oncologie médicale;54;29;25;0;3;10;6;2;2;2;1;3;0;1;2;2;5;1;4;2;8
Région de Bruxelles Capitale;Génétique clinique;10;8;2;0;0;1;0;3;1;1;0;2;0;0;0;0;1;0;0;0;1
Région de Bruxelles Capitale;Médecine du travail;76;43;33;0;0;1;3;7;4;9;8;11;0;0;1;0;1;0;1;9;21
Région de Bruxelles Capitale;Médecine d'assurance et expertise médicale;44;18;26;0;0;0;0;2;3;0;6;7;0;0;0;1;1;1;2;9;12
