gebied;specialiteit;totaal;geslacht_vrouw;geslacht_man;vrouw_25-29;vrouw_30-34;vrouw_35-39;vrouw_40-44;vrouw_45-49;vrouw_50-54;vrouw_55-59;vrouw_60-64;vrouw_65plus;man_25-29;man_30-34;man_35-39;man_40-44;man_45-49;man_50-54;man_55-59;man_60-64;man_65plus
Luik;Rontgendiagnose;195;48;147;0;6;9;4;3;8;11;4;3;0;11;9;6;17;16;21;24;43
Luik;Radiotherapie - oncologie;19;9;10;0;0;2;0;1;1;1;2;2;0;0;0;2;2;2;1;0;3
Luik;Nucleaire geneeskunde;49;19;30;0;2;0;2;1;4;5;1;4;0;1;2;3;1;1;1;5;16
Luik;Pathologische anatomie;35;21;14;0;2;2;2;4;4;2;1;4;0;2;0;0;0;1;5;3;3
Luik;Medische oncologie;36;22;14;0;4;3;2;6;3;1;0;3;0;1;0;1;1;6;0;1;4
Luik;Arbeidsgeneeskunde;101;57;44;0;1;4;15;7;5;8;6;11;0;1;0;0;3;3;4;7;26
Luik;Verzekeringsgeneeskunde en medische expertise;84;30;54;0;0;0;2;1;3;5;7;12;0;0;0;0;2;6;6;15;25
Namen;Alle specialiteiten;1349;532;817;1;53;71;83;91;60;63;41;69;1;46;61;64;90;76;104;98;277
Namen;Geriatrie;13;9;4;0;0;2;2;1;1;2;0;1;0;1;0;0;1;0;0;0;2
Namen;Urgentiegeneeskunde;9;1;8;0;0;1;0;0;0;0;0;0;0;1;1;1;3;0;1;1;0
Namen;Gerechtelijke geneeskunde;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Namen;Beheer van gezondheidsgegevens;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0
Namen;Anesthesie-reanimatie;118;42;76;0;4;7;5;9;4;1;6;6;0;3;6;10;9;8;14;11;15
Namen;Heelkunde;95;13;82;0;1;3;0;4;2;2;1;0;0;1;6;10;9;5;12;8;31
Namen;Neurochirurgie;15;1;14;0;0;0;1;0;0;0;0;0;0;3;0;2;1;2;2;2;2
Namen;Plastische, reconstructieve en esthetische heelkunde;7;1;6;0;0;0;0;1;0;0;0;0;0;0;2;0;1;1;2;0;0
Namen;Urologie;17;4;13;0;0;0;3;0;1;0;0;0;0;2;2;0;3;2;0;2;2
Namen;Orthopedische heelkunde;70;8;62;0;1;2;2;2;0;0;0;1;0;3;8;7;6;5;8;6;19
Namen;Neurologie;28;18;10;0;3;1;2;5;2;4;0;1;0;2;0;0;1;1;2;2;2
Namen;Psychiatrie;48;16;32;0;0;2;1;3;5;5;0;0;0;0;0;1;6;1;5;6;13
Namen;Neuropsychiatrie;3;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
Namen;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;9;6;3;0;2;2;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1
Namen;Psychiatrie, meer bepaald volwassenpsychiatrie;24;13;11;0;1;3;4;3;0;1;0;1;0;3;4;3;1;0;0;0;0
Namen;Pneumologie;31;12;19;0;2;1;5;1;1;1;0;1;0;3;1;1;2;4;4;1;3
Namen;Gastro-enterologie;36;9;27;0;0;4;2;0;0;2;1;0;0;2;0;1;4;1;5;5;9
Namen;Cardiologie;54;14;40;0;2;3;1;3;4;1;0;0;0;4;2;2;5;6;5;6;10
Namen;Inwendige geneeskunde;102;38;64;0;2;9;8;8;4;2;4;1;0;1;6;2;13;9;5;5;23
Namen;Reumatologie;17;7;10;0;1;0;2;2;2;0;0;0;0;0;0;1;1;0;2;2;4
Namen;Acute geneeskunde;32;20;12;0;0;1;2;9;4;2;1;1;0;0;1;3;1;3;2;1;1
Namen;Gynaecologie-verloskunde;63;36;27;0;3;8;8;4;3;4;3;3;0;1;1;2;3;1;1;3;15
Namen;Oftalmologie;54;26;28;0;3;3;4;2;1;1;1;11;1;4;3;1;3;4;3;4;5
Namen;Otorhinolaryngologie;39;16;23;0;2;1;1;1;3;6;1;1;0;1;0;3;1;2;3;4;9
Namen;Stomatologie;21;3;18;0;0;0;1;0;1;0;1;0;0;4;1;0;3;2;0;0;8
Namen;Dermato-venereologie;31;18;13;1;5;3;1;1;3;1;1;2;0;0;0;0;1;1;2;1;8
Namen;Pediatrie;84;48;36;0;9;6;6;6;2;5;4;10;0;2;5;3;1;4;2;3;16
Namen;Fysische geneeskunde en revalidatie;26;17;9;0;1;1;3;0;4;3;1;4;0;0;0;1;0;2;0;2;4
Namen;Klinische biologie;42;23;19;0;1;0;3;2;2;0;5;10;0;0;1;1;0;0;1;3;13
Namen;Rontgendiagnose;95;28;67;0;5;3;4;6;5;2;0;3;0;5;9;4;4;5;9;8;23
Namen;Radiotherapie - oncologie;17;13;4;0;2;3;1;2;0;4;1;0;0;0;0;3;0;1;0;0;0
Namen;Nucleaire geneeskunde;20;7;13;0;0;0;2;1;0;3;1;0;0;0;0;0;1;1;3;0;8
Namen;Pathologische anatomie;9;7;2;0;1;1;0;3;0;1;0;1;0;0;0;0;0;1;1;0;0
Namen;Medische oncologie;16;7;9;0;2;1;1;0;0;2;0;1;0;0;2;0;2;2;1;2;0
Namen;Arbeidsgeneeskunde;57;38;19;0;0;0;7;10;4;6;6;5;0;0;0;0;2;1;1;6;9
Namen;Verzekeringsgeneeskunde en medische expertise;43;12;31;0;0;0;1;1;2;2;3;3;0;0;0;0;2;0;6;3;20
Luxemburg;Alle specialiteiten;483;191;292;0;16;26;37;31;27;18;18;18;0;6;8;26;25;35;39;43;110
Luxemburg;Geriatrie;9;7;2;0;2;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;2
Luxemburg;Urgentiegeneeskunde;4;1;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0
Luxemburg;Anesthesie-reanimatie;43;18;25;0;2;3;6;1;3;1;2;0;0;2;1;2;1;2;5;6;6
Luxemburg;Heelkunde;30;7;23;0;1;1;3;2;0;0;0;0;0;0;1;2;3;2;3;3;9
Luxemburg;Neurochirurgie;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
Luxemburg;Plastische, reconstructieve en esthetische heelkunde;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Luxemburg;Urologie;10;1;9;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;2;4
Luxemburg;Orthopedische heelkunde;26;2;24;0;0;0;0;1;0;1;0;0;0;2;1;1;3;3;4;3;7
Luxemburg;Neurologie;9;6;3;0;1;0;1;2;1;1;0;0;0;0;0;0;0;1;0;2;0
Luxemburg;Psychiatrie;19;6;13;0;0;1;0;1;1;1;1;1;0;0;0;0;2;1;2;0;8
Luxemburg;Neuropsychiatrie;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Luxemburg;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;5;5;0;0;0;1;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0
Luxemburg;Psychiatrie, meer bepaald volwassenpsychiatrie;5;3;2;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
Luxemburg;Pneumologie;9;2;7;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;2;2;0
Luxemburg;Gastro-enterologie;9;3;6;0;0;1;0;0;1;1;0;0;0;0;1;1;1;1;1;0;1
Luxemburg;Cardiologie;19;4;15;0;1;2;0;0;0;0;1;0;0;1;0;1;3;2;1;1;6
Luxemburg;Inwendige geneeskunde;33;10;23;0;1;1;3;2;2;1;0;0;0;0;0;7;3;3;2;1;7
Luxemburg;Reumatologie;4;2;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1
Luxemburg;Acute geneeskunde;6;3;3;0;0;0;1;0;0;0;2;0;0;0;0;0;0;1;1;1;0
Luxemburg;Gynaecologie-verloskunde;31;13;18;0;1;5;2;2;2;1;0;0;0;0;1;1;2;2;3;3;6
Luxemburg;Oftalmologie;19;9;10;0;1;0;1;1;1;0;2;3;0;0;0;0;1;2;1;2;4
Luxemburg;Otorhinolaryngologie;11;6;5;0;0;0;2;1;3;0;0;0;0;0;0;0;0;1;1;0;3
Luxemburg;Stomatologie;6;3;3;0;0;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;2
Luxemburg;Dermato-venereologie;7;6;1;0;1;1;0;0;2;1;0;1;0;0;0;0;0;0;0;0;1
Luxemburg;Pediatrie;36;26;10;0;3;2;6;5;2;2;2;4;0;0;0;1;0;1;1;1;6
Luxemburg;Fysische geneeskunde en revalidatie;8;3;5;0;1;0;0;2;0;0;0;0;0;0;1;0;0;1;0;0;3
Luxemburg;Klinische biologie;11;5;6;0;0;0;0;0;1;2;1;1;0;0;0;0;0;0;0;0;6
Luxemburg;Rontgendiagnose;38;9;29;0;0;1;2;2;1;1;1;1;0;0;0;3;2;4;7;5;8
Luxemburg;Radiotherapie - oncologie;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
Luxemburg;Nucleaire geneeskunde;6;2;4;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;2
Luxemburg;Pathologische anatomie;2;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
Luxemburg;Medische oncologie;4;2;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0
Luxemburg;Arbeidsgeneeskunde;33;18;15;0;0;1;3;3;3;2;3;3;0;0;0;3;3;2;1;3;3
Luxemburg;Verzekeringsgeneeskunde en medische expertise;22;5;17;0;0;0;0;0;3;0;2;0;0;0;0;0;0;2;1;5;9
Brussels Hoofdstedelijk Gewest;Alle specialiteiten;3830;1855;1975;7;270;252;261;191;182;176;178;338;1;153;137;180;144;178;214;220;748
Brussels Hoofdstedelijk Gewest;Geriatrie;34;24;10;0;3;9;5;3;2;1;1;0;0;0;2;1;0;1;2;2;2
Brussels Hoofdstedelijk Gewest;Urgentiegeneeskunde;40;21;19;0;6;8;3;1;1;2;0;0;0;4;5;5;2;2;0;1;0
Brussels Hoofdstedelijk Gewest;Gerechtelijke geneeskunde;2;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Brussels Hoofdstedelijk Gewest;Beheer van gezondheidsgegevens;11;6;5;0;0;0;0;1;3;0;2;0;0;0;0;1;0;0;2;2;0
Brussels Hoofdstedelijk Gewest;Anesthesie-reanimatie;273;135;138;1;22;17;13;17;13;9;15;28;0;26;18;15;15;21;12;10;21
Brussels Hoofdstedelijk Gewest;Heelkunde;207;52;155;0;9;9;7;4;4;5;6;8;0;9;11;16;9;17;12;12;69
Brussels Hoofdstedelijk Gewest;Neurochirurgie;22;3;19;0;2;0;0;1;0;0;0;0;0;0;3;2;3;0;1;3;7
Brussels Hoofdstedelijk Gewest;Plastische, reconstructieve en esthetische heelkunde;37;9;28;0;1;3;2;0;0;1;1;1;0;0;2;5;4;2;4;2;9
Brussels Hoofdstedelijk Gewest;Urologie;45;4;41;0;0;1;3;0;0;0;0;0;0;4;3;4;4;2;5;4;15
Brussels Hoofdstedelijk Gewest;Orthopedische heelkunde;113;18;95;0;2;4;1;1;3;3;1;3;0;11;7;9;8;6;12;7;35
Brussels Hoofdstedelijk Gewest;Neurologie;80;43;37;0;4;8;9;5;6;3;5;3;0;5;5;7;4;6;5;2;3
Brussels Hoofdstedelijk Gewest;Psychiatrie;260;110;150;0;0;2;5;15;20;25;13;30;0;0;0;5;8;12;20;24;81
Brussels Hoofdstedelijk Gewest;Neuropsychiatrie;33;12;21;0;0;0;0;0;0;1;2;9;0;0;0;0;0;0;0;1;20
Brussels Hoofdstedelijk Gewest;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;52;38;14;0;8;13;7;3;3;2;0;2;0;5;1;4;0;0;1;2;1
Brussels Hoofdstedelijk Gewest;Psychiatrie, meer bepaald volwassenpsychiatrie;101;61;40;0;14;8;11;10;4;6;3;5;0;3;5;18;4;1;3;3;3
Brussels Hoofdstedelijk Gewest;Pneumologie;68;30;38;0;2;8;4;7;2;1;2;4;0;2;2;4;1;4;5;7;13
Brussels Hoofdstedelijk Gewest;Gastro-enterologie;99;37;62;0;4;6;8;7;1;4;3;4;0;3;6;5;5;8;5;6;24
Brussels Hoofdstedelijk Gewest;Cardiologie;196;69;127;0;4;20;10;5;7;6;9;8;0;11;9;14;10;11;22;11;39
Brussels Hoofdstedelijk Gewest;Inwendige geneeskunde;338;141;197;0;29;18;35;15;11;10;7;16;0;14;17;15;18;16;18;20;79
Brussels Hoofdstedelijk Gewest;Reumatologie;40;17;23;0;1;3;2;2;2;2;1;4;0;2;0;0;0;4;3;2;12
Brussels Hoofdstedelijk Gewest;Acute geneeskunde;36;21;15;1;3;3;3;4;2;1;2;2;0;0;1;1;1;4;3;2;3
Brussels Hoofdstedelijk Gewest;Gynaecologie-verloskunde;291;178;113;0;38;29;23;13;13;21;18;23;0;6;4;11;6;10;8;16;52
Brussels Hoofdstedelijk Gewest;Oftalmologie;168;103;65;3;15;14;13;6;6;6;12;28;1;7;3;6;9;7;7;4;21
Brussels Hoofdstedelijk Gewest;Otorhinolaryngologie;95;39;56;0;8;0;9;6;3;2;2;9;0;3;2;2;1;8;11;6;23
Brussels Hoofdstedelijk Gewest;Stomatologie;58;21;37;0;2;1;4;1;3;1;4;5;0;3;1;3;2;1;3;6;18
Brussels Hoofdstedelijk Gewest;Dermato-venereologie;132;96;36;1;13;3;14;8;11;12;6;28;0;2;2;2;1;3;7;3;16
Brussels Hoofdstedelijk Gewest;Pediatrie;337;233;104;0;36;28;41;21;21;19;15;52;0;8;10;6;4;9;4;10;53
Brussels Hoofdstedelijk Gewest;Fysische geneeskunde en revalidatie;46;28;18;1;7;1;6;2;4;4;0;3;0;1;1;0;1;0;3;6;6
Brussels Hoofdstedelijk Gewest;Klinische biologie;103;58;45;0;6;3;2;5;7;5;13;17;0;1;1;3;1;2;5;8;24
Brussels Hoofdstedelijk Gewest;Rontgendiagnose;215;88;127;0;15;15;7;5;15;7;12;12;0;17;8;10;9;14;14;15;40
Brussels Hoofdstedelijk Gewest;Radiotherapie - oncologie;21;17;4;0;0;3;0;5;2;1;2;4;0;0;2;0;0;0;1;0;1
Brussels Hoofdstedelijk Gewest;Nucleaire geneeskunde;43;14;29;0;0;4;2;1;0;3;1;3;0;3;3;1;5;0;2;3;12
Brussels Hoofdstedelijk Gewest;Pathologische anatomie;47;32;15;0;7;3;2;3;2;3;2;10;0;1;1;1;2;0;2;2;6
Brussels Hoofdstedelijk Gewest;Medische oncologie;56;31;25;0;7;8;5;2;4;2;0;3;0;2;1;1;6;4;2;2;7
Brussels Hoofdstedelijk Gewest;Klinische genetica;2;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
Brussels Hoofdstedelijk Gewest;Arbeidsgeneeskunde;83;46;37;0;1;0;5;9;5;8;10;8;0;0;0;2;0;0;7;8;20
Brussels Hoofdstedelijk Gewest;Verzekeringsgeneeskunde en medische expertise;46;18;28;0;0;0;0;3;2;0;8;5;0;0;0;1;1;3;3;8;12
