gebied;specialiteit;totaal;totaal_vrouwen;totaal_mannen;vrouwen_20_24;vrouwen_25_29;vrouwen_30_34;vrouwen_35_39;vrouwen_40_44;vrouwen_45_49;vrouwen_50_54;vrouwen_55_59;vrouwen_60_64;vrouwen_65plus;mannen_20_24;mannen_25_29;mannen_30_34;mannen_35_39;mannen_40_44;mannen_45_49;mannen_50_54;mannen_55_59;mannen_60_64;mannen_65plus
Prov Waals Brabant;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;15;8;7;0;0;3;3;1;0;1;0;0;0;0;0;1;0;2;0;1;2;0;1
Prov Waals Brabant;URGENTIEGENEESKUNE;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Prov Waals Brabant;ACUTE GENEESKUNDE;32;13;19;0;1;0;2;7;1;1;1;0;0;0;0;0;5;5;4;2;1;2;0
Prov Waals Brabant;GERIATRIE;16;9;7;0;0;2;3;4;0;0;0;0;0;0;0;0;0;1;1;3;2;0;0
Prov Waals Brabant;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;32;10;22;0;0;0;1;1;1;3;2;2;0;0;0;0;0;0;5;5;9;3;0
Prov Waals Brabant;MEDISCHE ONCOLOGIE;10;3;7;0;0;0;0;2;0;0;1;0;0;0;0;0;2;1;0;0;1;0;3
Prov Waals Brabant;BEHEER VAN GEZONDHEIDSGEGEVENS;13;5;8;0;0;0;0;1;2;2;0;0;0;0;0;0;1;2;2;2;0;1;0
Prov Henegouwen;ARBEIDSGENEESKUNDE;72;44;28;0;0;2;6;5;6;12;6;5;2;0;0;1;5;1;1;2;3;10;5
Prov Henegouwen;ANESTHESIE-REANIMATIE;191;65;126;0;0;3;11;11;8;4;8;8;12;0;0;4;14;19;28;17;14;12;18
Prov Henegouwen;HEELKUNDE;188;26;162;0;0;5;8;1;4;2;2;4;0;0;0;3;10;17;18;21;17;23;53
Prov Henegouwen;NEUROCHIRURGIE;10;2;8;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;3;1;0;3
Prov Henegouwen;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;7;3;4;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;1;0;1;0
Prov Henegouwen;NEUROLOGIE;34;13;21;0;1;3;6;3;0;0;0;0;0;0;0;2;3;3;6;2;4;1;0
Prov Henegouwen;PSYCHIATRIE;92;33;59;0;0;0;6;6;2;7;2;8;2;0;0;0;2;5;7;10;10;11;14
Prov Henegouwen;GYNAECOLOGIE-VERLOSKUNDE;167;66;101;0;0;6;11;16;9;5;8;3;8;0;1;3;9;8;8;15;12;6;39
Prov Henegouwen;OFTALMOLOGIE;76;40;36;0;0;5;6;3;5;2;4;5;10;0;0;0;1;3;2;5;3;4;18
Prov Henegouwen;OTORHINOLARYNGOLOGIE;64;23;41;0;0;4;3;6;3;2;4;0;1;0;0;0;5;1;4;5;8;6;12
Prov Henegouwen;UROLOGIE;40;6;34;0;0;1;2;0;0;2;1;0;0;0;0;1;2;5;4;4;3;8;7
Prov Henegouwen;ORTHOPEDISCHE HEELKUNDE;113;5;108;0;0;0;1;0;2;0;0;1;1;0;0;7;6;17;13;16;14;12;23
Prov Henegouwen;STOMATOLOGIE;25;8;17;0;0;2;2;1;1;0;0;1;1;0;0;0;2;2;2;3;0;2;6
Prov Henegouwen;DERMATO-VENEREOLOGIE;65;45;20;0;1;4;5;8;6;6;4;6;5;0;0;1;1;0;4;2;1;4;7
Prov Henegouwen;PNEUMOLOGIE;70;23;47;0;0;5;6;1;1;2;5;1;2;0;0;1;4;6;3;7;9;5;12
Prov Henegouwen;GASTRO-ENTEROLOGIE;71;17;54;0;0;1;3;3;2;1;3;4;0;0;0;2;9;5;7;12;6;7;6
Prov Henegouwen;PEDIATRIE;134;70;64;0;0;11;17;9;5;6;14;4;4;0;0;1;1;5;3;3;12;9;30
Prov Henegouwen;CARDIOLOGIE;112;15;97;0;0;2;3;1;3;2;1;0;3;0;0;2;9;7;12;12;16;11;28
Prov Henegouwen;NEUROPSYCHIATRIE;44;8;36;0;0;0;0;0;0;2;1;1;4;0;0;0;0;0;0;3;6;7;20
Prov Henegouwen;FYSISCHE GENEESKUNDE EN REVALIDATIE;33;11;22;0;0;0;5;0;0;1;4;1;0;0;0;1;0;1;2;3;2;4;9
Prov Henegouwen;KLINISCHE BIOLOGIE;59;23;36;0;0;0;0;2;4;4;5;4;4;0;0;1;1;0;2;4;8;4;16
Prov Henegouwen;RONTGENDIAGNOSE;164;51;113;0;0;8;9;2;11;8;5;4;4;0;1;3;8;11;7;17;20;16;30
Prov Henegouwen;RADIOTHERAPIE-ONCOLOGIE;18;9;9;0;0;0;1;1;1;1;1;4;0;0;0;1;2;2;0;1;0;0;3
Prov Henegouwen;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;8;3;5;0;0;0;2;0;1;0;0;0;0;0;0;1;2;0;1;0;0;0;1
Prov Henegouwen;NUCLEAIRE GENEESKUNDE;31;8;23;0;0;0;2;0;2;1;2;1;0;0;0;0;0;1;2;3;1;4;12
Prov Henegouwen;PATHOLOGISCHE ANATOMIE;30;13;17;0;0;1;1;2;3;2;2;2;0;0;0;0;3;0;2;2;3;0;7
Prov Henegouwen;INWENDIGE GENEESKUNDE;187;48;139;0;0;7;14;11;1;4;2;3;6;0;0;2;6;10;24;15;15;16;51
Prov Henegouwen;REUMATOLOGIE;26;10;16;0;0;1;4;1;0;1;0;1;2;0;0;0;0;1;2;4;2;3;4
Prov Henegouwen;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;11;4;7;0;0;0;3;1;0;0;0;0;0;0;0;1;3;0;1;1;0;0;1
Prov Henegouwen;ACUTE GENEESKUNDE;43;15;28;0;0;2;4;4;3;1;1;0;0;0;0;0;5;7;4;6;3;2;1
Prov Henegouwen;GERIATRIE;14;7;7;0;0;1;2;1;1;1;0;1;0;0;0;1;2;0;0;2;0;2;0
Prov Henegouwen;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;69;16;53;0;0;0;1;0;3;8;3;1;0;0;0;0;2;0;4;10;19;17;1
Prov Henegouwen;MEDISCHE ONCOLOGIE;19;9;10;0;0;0;0;5;2;1;0;1;0;0;0;0;1;0;5;1;3;0;0
Prov Henegouwen;BEHEER VAN GEZONDHEIDSGEGEVENS;4;2;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0
Prov Luik;ARBEIDSGENEESKUNDE;97;53;44;0;0;4;15;4;7;9;9;2;3;0;0;0;1;3;1;4;15;9;11
Prov Luik;ANESTHESIE-REANIMATIE;264;82;182;0;0;16;23;11;13;4;8;3;4;0;1;24;29;26;19;27;17;21;18
Prov Luik;HEELKUNDE;160;23;137;0;0;1;4;5;9;4;0;0;0;0;0;6;9;7;21;22;19;12;41
Prov Luik;NEUROCHIRURGIE;22;2;20;0;0;0;0;0;1;1;0;0;0;0;0;0;4;4;4;1;3;2;2
Prov Luik;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;22;7;15;0;0;0;3;0;1;2;1;0;0;0;0;3;2;3;2;1;1;0;3
Prov Luik;NEUROLOGIE;31;12;19;0;0;3;3;2;2;2;0;0;0;0;0;2;5;3;5;2;1;1;0
Prov Luik;PSYCHIATRIE;180;84;96;0;0;3;14;18;11;12;9;7;10;0;0;1;3;5;11;7;14;18;37
Prov Luik;GYNAECOLOGIE-VERLOSKUNDE;178;71;107;0;0;8;13;12;8;13;10;5;2;0;0;3;8;9;10;13;10;15;39
Prov Luik;OFTALMOLOGIE;124;76;48;0;1;9;10;9;7;11;8;5;16;0;0;6;3;5;4;4;3;6;17
Prov Luik;OTORHINOLARYNGOLOGIE;82;37;45;0;0;5;8;8;4;3;4;2;3;0;0;3;3;4;6;4;2;9;14
Prov Luik;UROLOGIE;44;2;42;0;0;0;0;1;0;1;0;0;0;0;0;4;5;3;3;6;5;3;13
Prov Luik;ORTHOPEDISCHE HEELKUNDE;69;5;64;0;0;1;1;0;0;2;1;0;0;0;0;4;7;6;9;11;9;4;14
Prov Luik;STOMATOLOGIE;15;2;13;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;1;2;2;6
Prov Luik;DERMATO-VENEREOLOGIE;77;47;30;0;3;8;5;11;5;3;6;2;4;0;0;2;1;2;3;5;4;3;10
Prov Luik;PNEUMOLOGIE;46;14;32;0;0;2;8;1;1;1;1;0;0;0;0;3;4;6;4;3;4;2;6
Prov Luik;GASTRO-ENTEROLOGIE;74;22;52;0;0;4;7;5;1;2;0;2;1;0;0;3;4;1;12;5;8;8;11
Prov Luik;PEDIATRIE;201;111;90;0;0;16;26;13;12;9;9;9;17;0;0;1;7;7;6;7;13;11;38
Prov Luik;CARDIOLOGIE;125;30;95;0;0;7;6;7;6;4;0;0;0;0;0;4;14;14;8;12;14;12;17
Prov Luik;NEUROPSYCHIATRIE;43;7;36;0;0;0;0;0;0;0;1;2;4;0;0;0;0;0;1;7;6;6;16
Prov Luik;FYSISCHE GENEESKUNDE EN REVALIDATIE;80;38;42;0;0;5;5;8;4;4;7;3;2;0;0;2;4;2;7;11;2;2;12
Prov Luik;KLINISCHE BIOLOGIE;70;29;41;0;0;2;1;4;2;2;5;5;8;0;0;1;0;1;5;7;7;5;15
Prov Luik;RONTGENDIAGNOSE;191;34;157;0;0;3;2;5;12;5;5;2;0;0;0;7;19;14;18;24;24;16;35
Prov Luik;RADIOTHERAPIE-ONCOLOGIE;21;10;11;0;0;0;1;1;2;3;1;1;1;0;0;2;2;2;0;1;0;0;4
Prov Luik;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;10;6;4;0;0;4;1;0;0;1;0;0;0;0;0;1;0;0;1;2;0;0;0
Prov Luik;NUCLEAIRE GENEESKUNDE;54;18;36;0;0;2;1;2;5;3;1;2;2;0;0;2;1;2;0;6;5;3;17
Prov Luik;PATHOLOGISCHE ANATOMIE;33;19;14;0;0;1;2;6;2;2;0;0;6;0;0;0;0;0;5;2;3;0;4
Prov Luik;INWENDIGE GENEESKUNDE;174;62;112;0;0;13;11;12;3;2;7;10;4;0;0;6;10;9;11;13;16;11;36
Prov Luik;REUMATOLOGIE;35;20;15;0;0;0;2;5;6;0;2;3;2;0;0;0;0;1;1;3;0;3;7
Prov Luik;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;27;18;9;0;0;6;10;2;0;0;0;0;0;0;0;3;3;3;0;0;0;0;0
Prov Luik;GERECHTELIJKE GENEESKUNDE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Prov Luik;ACUTE GENEESKUNDE;33;10;23;0;0;0;3;3;2;2;0;0;0;0;0;0;4;6;6;3;3;1;0
Prov Luik;GERIATRIE;18;13;5;0;0;2;3;5;2;0;1;0;0;0;0;1;0;1;0;1;2;0;0
Prov Luik;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;94;34;60;0;0;1;2;2;4;10;9;4;2;0;0;1;1;5;6;10;15;16;6
Prov Luik;MEDISCHE ONCOLOGIE;27;15;12;0;0;1;6;2;3;0;2;1;0;0;0;1;1;2;3;1;1;2;1
Prov Namen;ARBEIDSGENEESKUNDE;58;38;20;0;0;6;7;4;5;7;7;2;0;0;0;0;1;2;0;5;5;1;6
Prov Namen;ANESTHESIE-REANIMATIE;106;36;70;0;0;5;9;5;3;5;3;2;4;0;0;3;10;8;12;13;6;4;14
Prov Namen;HEELKUNDE;93;9;84;0;0;1;1;3;2;2;0;0;0;0;0;8;6;6;9;10;6;15;24
Prov Namen;NEUROCHIRURGIE;11;1;10;0;0;0;1;0;0;0;0;0;0;0;0;1;2;2;1;1;1;1;1
Prov Namen;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;5;1;4;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0
Prov Namen;NEUROLOGIE;14;11;3;0;0;2;4;2;3;0;0;0;0;0;0;0;1;0;2;0;0;0;0
Prov Namen;PSYCHIATRIE;52;13;39;0;0;0;1;5;5;0;0;0;2;0;0;1;5;4;5;4;4;5;11
Prov Namen;GYNAECOLOGIE-VERLOSKUNDE;59;26;33;0;0;7;6;3;5;2;2;1;0;0;0;2;2;2;1;4;5;4;13
Prov Namen;OFTALMOLOGIE;42;20;22;0;1;2;2;2;2;3;3;2;3;0;0;4;2;1;4;5;3;0;3
Prov Namen;OTORHINOLARYNGOLOGIE;36;13;23;0;0;0;2;4;2;4;0;1;0;0;0;0;3;1;2;5;4;4;4
Prov Namen;UROLOGIE;15;5;10;0;0;0;4;1;0;0;0;0;0;0;0;0;3;3;0;1;0;2;1
Prov Namen;ORTHOPEDISCHE HEELKUNDE;57;4;53;0;0;1;1;1;0;0;0;0;1;0;0;3;8;3;8;7;8;2;14
Prov Namen;STOMATOLOGIE;15;3;12;0;0;1;0;1;0;1;0;0;0;0;0;0;2;1;1;0;4;1;3
Prov Namen;DERMATO-VENEREOLOGIE;23;9;14;0;0;2;0;3;2;0;1;1;0;0;0;0;1;0;2;0;2;1;8
Prov Namen;PNEUMOLOGIE;27;8;19;0;0;3;1;1;1;0;0;1;1;0;0;1;2;2;5;2;1;2;4
Prov Namen;GASTRO-ENTEROLOGIE;28;6;22;0;0;0;3;0;2;1;0;0;0;0;0;0;4;1;3;4;4;2;4
Prov Namen;PEDIATRIE;64;32;32;0;0;5;5;4;5;3;4;3;3;0;0;4;2;2;3;2;3;5;11
Prov Namen;CARDIOLOGIE;43;7;36;0;0;0;2;4;1;0;0;0;0;0;0;2;7;4;5;4;4;4;6
Prov Namen;NEUROPSYCHIATRIE;14;4;10;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;1;1;3;5
Prov Namen;FYSISCHE GENEESKUNDE EN REVALIDATIE;25;16;9;0;0;3;1;3;1;3;2;2;1;0;0;1;0;0;1;1;2;0;4
Prov Namen;KLINISCHE BIOLOGIE;44;24;20;0;0;1;4;1;1;3;2;3;9;0;0;2;0;0;0;3;3;6;6
Prov Namen;RONTGENDIAGNOSE;79;19;60;0;0;3;5;3;3;1;4;0;0;0;0;3;3;3;10;7;9;11;14
Prov Namen;RADIOTHERAPIE-ONCOLOGIE;15;11;4;0;0;1;2;2;3;2;0;1;0;0;0;2;1;1;0;0;0;0;0
Prov Namen;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;7;3;4;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;2;0
Prov Namen;NUCLEAIRE GENEESKUNDE;20;7;13;0;0;1;2;0;2;1;1;0;0;0;0;0;1;1;2;0;1;3;5
Prov Namen;PATHOLOGISCHE ANATOMIE;13;9;4;0;0;1;2;1;1;1;0;1;2;0;0;0;0;1;1;0;1;1;0
Prov Namen;INWENDIGE GENEESKUNDE;93;25;68;0;0;8;5;4;3;2;2;0;1;0;0;3;9;10;7;7;6;8;18
Prov Namen;REUMATOLOGIE;16;5;11;0;0;1;2;1;1;0;0;0;0;0;0;1;1;1;0;3;2;0;3
Prov Namen;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;7;4;3;0;0;1;2;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0
Prov Namen;ACUTE GENEESKUNDE;37;20;17;0;0;1;9;5;2;2;1;0;0;0;0;1;3;3;4;3;2;1;0
Prov Namen;GERIATRIE;7;4;3;0;0;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;2;0;0
Prov Namen;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;46;12;34;0;0;0;2;1;3;3;2;1;0;0;0;1;2;0;2;6;10;9;4
Prov Namen;MEDISCHE ONCOLOGIE;10;3;7;0;0;0;1;0;1;1;0;0;0;0;0;0;2;2;1;1;1;0;0
Prov Namen;BEHEER VAN GEZONDHEIDSGEGEVENS;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0
Prov Luxemburg;ARBEIDSGENEESKUNDE;21;11;10;0;0;0;1;2;2;0;4;2;0;0;0;0;3;1;1;1;3;1;0
Prov Luxemburg;ANESTHESIE-REANIMATIE;38;11;27;0;0;2;3;3;2;0;1;0;0;0;0;1;2;1;3;8;4;2;6
Prov Luxemburg;HEELKUNDE;28;3;25;0;0;0;2;1;0;0;0;0;0;0;0;0;2;2;2;3;0;4;12
Prov Luxemburg;NEUROCHIRURGIE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
Prov Luxemburg;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Prov Luxemburg;NEUROLOGIE;7;5;2;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0
Prov Luxemburg;PSYCHIATRIE;25;6;19;0;0;0;0;2;1;1;1;1;0;0;0;1;2;1;2;2;2;2;7
Prov Luxemburg;GYNAECOLOGIE-VERLOSKUNDE;29;7;22;0;0;2;1;3;1;0;0;0;0;0;0;1;1;3;3;0;6;4;4
Prov Luxemburg;OFTALMOLOGIE;19;8;11;0;0;0;2;0;1;1;1;1;2;0;0;0;1;0;3;2;1;2;2
Prov Luxemburg;OTORHINOLARYNGOLOGIE;12;6;6;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;2;0;1;1;2
Prov Luxemburg;UROLOGIE;12;1;11;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;2;3;3
Prov Luxemburg;ORTHOPEDISCHE HEELKUNDE;24;2;22;0;0;0;0;1;1;0;0;0;0;0;0;0;3;3;1;6;2;1;6
Prov Luxemburg;STOMATOLOGIE;9;4;5;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;1;0;2;0;2
Prov Luxemburg;DERMATO-VENEREOLOGIE;10;6;4;0;0;1;0;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;4
Prov Luxemburg;PNEUMOLOGIE;6;2;4;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;2;0;0;0
Prov Luxemburg;GASTRO-ENTEROLOGIE;6;3;3;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0
Prov Luxemburg;PEDIATRIE;28;18;10;0;0;3;3;3;3;1;3;0;2;0;0;0;0;0;2;1;0;1;6
Prov Luxemburg;CARDIOLOGIE;19;1;18;0;0;0;0;0;0;0;1;0;0;0;0;1;3;0;7;2;3;1;1
Prov Luxemburg;NEUROPSYCHIATRIE;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3
Prov Luxemburg;FYSISCHE GENEESKUNDE EN REVALIDATIE;5;2;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
Prov Luxemburg;KLINISCHE BIOLOGIE;13;6;7;0;0;0;0;1;0;2;1;1;1;0;0;0;0;0;0;0;3;0;4
Prov Luxemburg;RONTGENDIAGNOSE;38;7;31;0;0;0;3;1;1;1;0;1;0;0;0;1;1;4;8;3;5;4;5
Prov Luxemburg;RADIOTHERAPIE-ONCOLOGIE;3;2;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
Prov Luxemburg;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;4;4;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Prov Luxemburg;NUCLEAIRE GENEESKUNDE;6;2;4;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;1;0
Prov Luxemburg;PATHOLOGISCHE ANATOMIE;2;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxemburg;INWENDIGE GENEESKUNDE;33;6;27;0;0;2;1;1;2;0;0;0;0;0;0;3;8;2;3;2;3;1;5
Prov Luxemburg;REUMATOLOGIE;3;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
Prov Luxemburg;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;4;3;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
Prov Luxemburg;URGENTIEGENEESKUNE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
Prov Luxemburg;ACUTE GENEESKUNDE;7;4;3;0;0;1;1;0;0;0;2;0;0;0;0;0;1;0;2;0;0;0;0
Prov Luxemburg;GERIATRIE;3;2;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Prov Luxemburg;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;20;5;15;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;1;3;6;4;1
Prov Luxemburg;MEDISCHE ONCOLOGIE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
Prov Brussels hoofdstedelijk gewest;ARBEIDSGENEESKUNDE;80;41;39;0;0;1;7;5;6;10;8;1;3;0;0;0;1;0;4;11;6;9;8
Prov Brussels hoofdstedelijk gewest;ANESTHESIE-REANIMATIE;223;122;101;0;0;14;14;20;13;8;15;8;30;0;0;12;15;23;10;9;11;9;12
Prov Brussels hoofdstedelijk gewest;HEELKUNDE;222;39;183;0;0;6;7;3;5;7;6;2;3;0;0;7;17;20;12;13;23;16;75
Prov Brussels hoofdstedelijk gewest;NEUROCHIRURGIE;16;0;16;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;1;2;1;1;5
Prov Brussels hoofdstedelijk gewest;PLASTISCHE, RECONSTRUCTIEVE EN ESTHETISCHE HEELKUNDE;36;7;29;0;0;2;2;0;0;1;1;0;1;0;0;3;5;6;2;3;2;3;5
Prov Brussels hoofdstedelijk gewest;NEUROLOGIE;45;25;20;0;1;5;6;6;5;0;2;0;0;0;0;4;5;8;1;2;0;0;0
Prov Brussels hoofdstedelijk gewest;PSYCHIATRIE;283;115;168;0;0;2;11;18;24;17;18;14;11;0;0;1;10;9;19;22;27;18;62
Prov Brussels hoofdstedelijk gewest;GYNAECOLOGIE-VERLOSKUNDE;260;131;129;0;0;23;19;14;23;16;18;6;12;0;0;7;10;5;5;14;20;22;46
Prov Brussels hoofdstedelijk gewest;OFTALMOLOGIE;140;74;66;0;1;12;9;7;3;11;7;6;18;0;0;5;11;2;6;6;2;6;28
Prov Brussels hoofdstedelijk gewest;OTORHINOLARYNGOLOGIE;100;41;59;0;0;8;7;7;3;3;4;2;7;0;0;4;1;6;7;8;7;4;22
Prov Brussels hoofdstedelijk gewest;UROLOGIE;43;1;42;0;0;0;1;0;0;0;0;0;0;0;0;3;8;2;4;4;3;6;12
Prov Brussels hoofdstedelijk gewest;ORTHOPEDISCHE HEELKUNDE;101;15;86;0;0;4;0;3;4;0;1;1;2;0;0;5;9;6;11;9;8;11;27
Prov Brussels hoofdstedelijk gewest;STOMATOLOGIE;67;22;45;0;0;4;1;3;2;3;2;2;5;0;0;2;2;3;3;3;5;5;22
Prov Brussels hoofdstedelijk gewest;DERMATO-VENEREOLOGIE;129;92;37;0;1;13;14;9;8;11;11;8;17;0;0;1;1;1;6;5;4;6;13
Prov Brussels hoofdstedelijk gewest;PNEUMOLOGIE;60;24;36;0;0;8;3;7;0;1;2;1;2;0;0;6;2;4;4;7;4;4;5
Prov Brussels hoofdstedelijk gewest;GASTRO-ENTEROLOGIE;101;31;70;0;0;6;5;6;4;0;4;4;2;0;0;2;5;13;9;4;5;10;22
Prov Brussels hoofdstedelijk gewest;PEDIATRIE;299;178;121;0;2;30;28;22;18;14;16;16;32;0;0;4;7;11;2;14;14;16;53
Prov Brussels hoofdstedelijk gewest;CARDIOLOGIE;164;45;119;0;0;8;4;9;4;12;3;2;3;0;0;5;9;7;19;13;18;10;38
Prov Brussels hoofdstedelijk gewest;NEUROPSYCHIATRIE;77;32;45;0;0;0;0;0;2;4;5;5;16;0;0;0;0;0;2;2;4;10;27
Prov Brussels hoofdstedelijk gewest;FYSISCHE GENEESKUNDE EN REVALIDATIE;42;20;22;0;0;3;1;4;3;2;3;1;3;0;0;0;1;0;0;6;3;1;11
Prov Brussels hoofdstedelijk gewest;KLINISCHE BIOLOGIE;114;54;60;0;0;4;2;5;4;10;12;5;12;0;0;0;2;1;3;10;9;9;26
Prov Brussels hoofdstedelijk gewest;RONTGENDIAGNOSE;184;66;118;0;1;9;2;11;12;9;8;6;8;0;0;9;10;10;12;23;10;9;35
Prov Brussels hoofdstedelijk gewest;RADIOTHERAPIE-ONCOLOGIE;19;12;7;0;0;1;2;2;0;2;1;2;2;0;0;3;2;0;0;1;0;0;1
Prov Brussels hoofdstedelijk gewest;PSYCHIATRIE, MEER BEPAALD KINDER- EN JEUGDPSYCHIATRIE;21;18;3;0;0;5;6;2;3;0;0;0;2;0;0;1;0;0;0;2;0;0;0
Prov Brussels hoofdstedelijk gewest;NUCLEAIRE GENEESKUNDE;39;13;26;0;0;1;3;0;2;2;2;1;2;0;0;1;3;1;1;3;2;4;11
Prov Brussels hoofdstedelijk gewest;PATHOLOGISCHE ANATOMIE;44;25;19;0;0;2;4;3;2;4;2;4;4;0;0;1;2;1;1;4;3;0;7
Prov Brussels hoofdstedelijk gewest;INWENDIGE GENEESKUNDE;310;105;205;0;0;26;23;16;9;8;9;9;5;0;0;11;18;16;19;17;29;24;71
Prov Brussels hoofdstedelijk gewest;REUMATOLOGIE;39;14;25;0;0;1;2;2;1;3;3;0;2;0;0;2;0;2;3;3;5;1;9
Prov Brussels hoofdstedelijk gewest;PSYCHIATRIE, MEER BEPAALD VOLWASSENPSYCHIATRIE;59;32;27;0;0;5;7;6;6;4;2;1;1;0;0;7;9;3;2;1;4;0;1
Prov Brussels hoofdstedelijk gewest;URGENTIEGENEESKUNE;7;4;3;0;0;1;2;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0
Prov Brussels hoofdstedelijk gewest;ACUTE GENEESKUNDE;41;13;28;0;0;1;4;3;2;1;2;0;0;0;0;2;5;9;4;3;3;2;0
Prov Brussels hoofdstedelijk gewest;GERIATRIE;15;10;5;0;0;5;1;2;1;0;1;0;0;0;0;0;0;0;1;3;0;1;0
Prov Brussels hoofdstedelijk gewest;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;49;19;30;0;0;0;2;3;0;6;7;1;0;0;0;0;1;1;3;8;8;4;5
Prov Brussels hoofdstedelijk gewest;MEDISCHE ONCOLOGIE;34;16;18;0;0;3;2;2;3;3;1;2;0;0;0;1;3;1;3;2;4;4;0
Prov Brussels hoofdstedelijk gewest;BEHEER VAN GEZONDHEIDSGEGEVENS;12;7;5;0;0;0;0;4;1;2;0;0;0;0;0;0;0;0;2;2;1;0;0
Prov Brussels hoofdstedelijk gewest;VERZEKERINGSGENEESKUNDE EN MEDISCHE EXPERTISE;49;19;30;0;0;0;2;2;1;2;11;1;0;0;0;0;1;0;4;8;9;3;5
Prov Brussels hoofdstedelijk gewest;MEDISCHE ONCOLOGIE;38;20;18;0;0;5;4;3;3;2;1;2;0;0;0;0;2;2;4;1;5;3;1
Prov Brussels hoofdstedelijk gewest;BEHEER VAN GEZONDHEIDSGEGEVENS;10;6;4;0;0;0;0;2;2;1;1;0;0;0;0;0;0;0;2;0;2;0;0
