Gebied-Specialiteit;Unnamed: 1;Totaal;Geslacht;Unnamed: 4;Vrouw;Unnamed: 6;Unnamed: 7;Unnamed: 8;Unnamed: 9;Unnamed: 10;Unnamed: 11;Unnamed: 12;Unnamed: 13;Man;Unnamed: 15;Unnamed: 16;Unnamed: 17;Unnamed: 18;Unnamed: 19;Unnamed: 20;Unnamed: 21;Unnamed: 22
;Otorhinolaryngologie;42.0;18;24;0;3;3;0;1;1;4;5;1;0;0;2;1;4;1;2;2;12
;Stomatologie;24.0;3;21;0;0;0;0;1;1;0;1;0;1;3;4;0;0;4;1;0;8
;Dermato-venereologie;35.0;23;12;0;7;6;2;0;2;2;1;3;0;1;0;0;1;0;1;1;8
;Pediatrie;93.0;59;34;0;8;12;6;7;6;2;4;14;0;1;2;6;2;1;5;2;15
;Fysische geneeskunde en revalidatie;29.0;17;12;0;0;1;2;2;1;3;3;5;0;2;0;1;0;0;2;1;6
;Klinische biologie;42.0;23;19;0;0;1;1;4;2;1;3;11;0;1;0;1;1;0;0;1;15
;Röntgendiagnose;96.0;31;65;0;2;7;3;5;3;5;2;4;0;6;6;6;4;7;5;4;27
;Radiotherapie-oncologie;17.0;13;4;0;0;1;4;1;2;0;4;1;0;0;0;0;3;1;0;0;0
;Nucleaire geneeskunde;21.0;7;14;0;0;0;1;2;0;1;2;1;0;1;0;0;1;1;2;2;7
;Pathologische anatomie;8.0;6;2;0;0;1;1;0;3;0;1;0;0;0;0;0;0;1;0;1;0
;Medische oncologie;19.0;11;8;0;4;2;1;1;0;0;2;1;0;0;2;1;0;1;2;1;1
;Klinische genetica;1.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Arbeidsgeneeskunde;58.0;37;21;0;0;0;3;7;7;4;6;10;0;0;1;0;2;1;2;3;12
;"Verzekeringsgeneeskunde en
medische expertise";42.0;14;28;0;0;0;0;2;0;5;2;5;0;0;0;0;1;1;1;5;20
Luxemburg;Alle specialiteiten;521.0;216;305;0;14;30;30;40;31;25;19;27;1;14;15;13;30;22;36;43;131
;Geriatrie;9.0;9;0;0;0;3;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0
;Urgentiegeneeskunde;9.0;2;7;0;0;1;1;0;0;0;0;0;0;1;3;0;1;1;0;0;1
;Anesthesie-reanimatie;44.0;19;25;0;1;3;4;6;1;2;1;1;0;1;2;0;2;1;2;7;10
;Heelkunde;31.0;8;23;0;0;2;1;3;2;0;0;0;0;0;2;2;2;3;1;4;9
;Neurochirurgie;5.0;1;4;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3
;"Plastische, reconstructieve en
esthetische heelkunde";1.0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
;Urologie;11.0;2;9;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;1;0;6
;Orthopedische heelkunde;28.0;4;24;0;1;0;0;1;1;0;1;0;0;0;2;1;1;3;4;6;7
;Neurologie;10.0;8;2;0;0;3;0;1;3;0;1;0;0;0;0;0;0;0;1;0;1
;Psychiatrie;21.0;6;15;0;0;0;1;0;0;1;2;2;0;0;0;0;2;2;1;2;8
;Neuropsychiatrie;2.0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
;"Psychiatrie, meer bepaald kinder- en
jeugdpsychiatrie";5.0;5;0;0;0;0;1;2;1;0;0;1;0;0;0;0;0;0;0;0;0
;"Psychiatrie, meer bepaald
volwassenpsychiatrie";4.0;2;2;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0
;Pneumologie;12.0;3;9;0;0;1;1;1;0;0;0;0;0;1;2;1;1;0;0;2;2
;Gastro-enterologie;8.0;3;5;0;0;0;1;0;0;1;1;0;0;0;0;1;0;1;1;1;1
;Cardiologie;23.0;7;16;0;1;4;1;0;0;0;0;1;0;2;1;0;2;1;4;0;6
;Inwendige geneeskunde;37.0;12;25;0;3;1;1;3;1;3;0;0;0;1;0;1;8;1;3;1;10
;Reumatologie;5.0;3;2;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
;Acute geneeskunde;4.0;3;1;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;1;0;0
;Gynaecologie-verloskunde;34.0;17;17;0;3;3;5;1;3;2;0;0;0;1;0;1;1;3;0;2;9
;Oftalmologie;18.0;7;11;0;0;1;0;2;0;1;1;2;1;0;0;0;1;0;2;3;4
;Otorhinolaryngologie;14.0;7;7;0;0;0;1;1;1;3;1;0;0;0;0;2;0;0;1;1;3
;Stomatologie;8.0;3;5;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;3
;Dermato-venereologie;8.0;5;3;0;1;0;1;0;0;2;1;0;0;0;0;0;0;0;0;1;2
;Pediatrie;37.0;29;8;0;3;3;4;7;3;2;3;4;0;1;1;0;1;0;1;2;2
;Fysische geneeskunde en revalidatie;7.0;3;4;0;0;1;0;0;2;0;0;0;0;0;0;1;0;0;1;0;2
;Klinische biologie;9.0;4;5;0;0;0;0;0;0;1;1;2;0;1;0;0;0;0;0;0;4
;Röntgendiagnose;41.0;9;32;0;0;0;1;2;2;2;0;2;0;3;0;1;3;2;6;5;12
;Radiotherapie-oncologie;3.0;2;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1
;Nucleaire geneeskunde;9.0;3;6;0;0;1;0;0;1;0;0;1;0;0;1;0;2;0;0;0;3
;Pathologische anatomie;3.0;2;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0
;Medische oncologie;4.0;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2
;Klinische genetica;1.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
;Arbeidsgeneeskunde;36.0;21;15;0;0;1;1;4;4;3;2;6;0;0;0;0;2;3;2;1;7
;"Verzekeringsgeneeskunde en
medische expertise";20.0;5;15;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;2;3;10
"Brussels
Hoofdstedelijk Gewest";Alle specialiteiten;4030.0;2021;2009;4;284;289;222;231;204;182;176;429;5;223;177;131;154;150;154;213;802
;Geriatrie;42.0;29;13;0;6;6;6;4;4;1;1;1;0;1;1;2;1;0;1;2;5
;Urgentiegeneeskunde;55.0;31;24;0;6;11;6;4;1;1;2;0;0;4;8;4;4;1;2;0;1
;Gerechtelijke geneeskunde;1.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
;Beheer van gezondheidsgegevens;13.0;7;6;0;0;0;0;0;1;4;1;1;0;0;0;1;0;0;2;1;2
;Anesthesie-reanimatie;309.0;150;159;0;24;26;16;8;19;12;5;40;0;39;19;16;13;18;14;13;27
;Heelkunde;210.0;59;151;0;6;13;9;8;3;4;3;13;0;15;20;7;11;15;10;10;63
;Neurochirurgie;19.0;4;15;0;0;2;0;0;1;1;0;0;0;0;0;1;2;2;0;4;6
;"Plastische, reconstructieve en
esthetische heelkunde";38.0;9;29;0;3;0;1;2;0;0;1;2;0;4;3;3;3;4;1;3;8
;Urologie;52.0;6;46;0;1;1;2;2;0;0;0;0;0;4;5;2;4;3;2;6;20
;Orthopedische heelkunde;114.0;19;95;0;4;1;1;1;4;2;2;4;0;12;7;6;7;8;6;13;36
;Neurologie;99.0;59;40;0;15;7;7;7;5;8;4;6;0;5;6;5;7;2;5;5;5
;Psychiatrie;245.0;107;138;0;0;1;2;6;18;23;23;34;0;0;0;0;5;7;14;22;90
;Neuropsychiatrie;24.0;8;16;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;16
;"Psychiatrie, meer bepaald kinder- en
jeugdpsychiatrie";64.0;47;17;0;8;12;12;7;3;3;0;2;0;5;4;4;1;0;0;2;1
;"Psychiatrie, meer bepaald
volwassenpsychiatrie";125.0;73;52;0;12;19;7;13;9;4;4;5;0;11;8;8;13;5;1;2;4
;Pneumologie;78.0;36;42;0;6;4;10;5;5;1;1;4;0;7;1;1;5;2;3;6;17
;Gastro-enterologie;115.0;44;71;0;7;7;4;8;5;3;2;8;0;10;7;4;6;5;7;6;26
;Cardiologie;212.0;83;129;0;11;13;17;9;3;7;9;14;0;14;13;8;14;10;10;16;44
;Inwendige geneeskunde;361.0;156;205;0;22;33;19;29;14;9;9;21;0;27;15;19;15;16;16;16;81
;Reumatologie;39.0;18;21;0;2;1;1;2;3;3;3;3;0;0;1;0;0;3;2;2;13
;Acute geneeskunde;27.0;14;13;0;0;2;2;2;5;0;2;1;0;1;0;0;1;2;2;4;3
;Gynaecologie-verloskunde;295.0;187;108;0;35;32;19;19;13;14;20;35;0;5;7;4;11;5;8;12;56
;Oftalmologie;174.0;110;64;3;17;14;11;13;5;6;10;31;4;7;6;4;6;7;5;5;20
;Otorhinolaryngologie;87.0;39;48;0;5;3;1;8;7;4;2;9;0;4;2;3;1;3;7;6;22
;Stomatologie;59.0;18;41;0;3;0;2;1;2;2;2;6;0;7;6;2;2;2;1;3;18
;Dermato-venereologie;138.0;100;38;0;12;11;6;9;11;10;12;29;1;2;2;2;2;1;4;6;18
;Pediatrie;361.0;254;107;0;40;33;32;32;22;21;22;52;0;13;10;6;5;10;5;6;52
;Fysische geneeskunde en revalidatie;49.0;29;20;0;6;4;1;5;2;4;4;3;0;3;2;0;0;1;0;3;11
;Klinische biologie;100.0;54;46;0;0;4;3;1;6;6;8;26;0;4;1;1;1;1;4;5;29
;Röntgendiagnose;226.0;103;123;1;19;15;11;8;9;14;4;22;0;13;16;10;5;8;13;15;43
;Radiotherapie-oncologie;21.0;17;4;0;1;2;1;1;3;2;2;5;0;0;1;1;0;0;0;1;1
;Nucleaire geneeskunde;47.0;18;29;0;3;1;4;2;1;0;4;3;0;1;4;2;3;4;1;1;13
;Pathologische anatomie;46.0;31;15;0;3;5;2;4;2;2;3;10;0;1;0;0;0;2;1;4;7
;Medische oncologie;59.0;31;28;0;6;5;7;4;3;2;1;3;0;4;2;4;3;2;3;2;8
;Klinische genetica;10.0;8;2;0;0;1;0;2;2;1;0;2;0;0;0;0;1;0;0;0;1
;Arbeidsgeneeskunde;77.0;45;32;0;1;0;0;5;10;6;9;14;0;0;0;0;0;1;1;5;25
;"Verzekeringsgeneeskunde en
medische expertise";39.0;18;21;0;0;0;0;0;3;2;1;12;0;0;0;0;2;0;3;6;10
