Territoire;Specialite;Total;Total_Femmes;Total_Hommes;Femmes_20_24;Femmes_25_29;Femmes_30_34;Femmes_35_39;Femmes_40_44;Femmes_45_49;Femmes_50_54;Femmes_55_59;Femmes_60_64;Femmes_65plus;Hommes_20_24;Hommes_25_29;Hommes_30_34;Hommes_35_39;Hommes_40_44;Hommes_45_49;Hommes_50_54;Hommes_55_59;Hommes_60_64;Hommes_65plus
Prov Liège;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;13;8;5;0;5;1;0;1;1;0;0;0;0;0;3;0;1;1;0;0;0;0;0
Prov Liège;MEDECINE LEGALE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Liège;MEDECINE D'URGENCE;22;12;10;1;9;1;1;0;0;0;0;0;0;0;8;0;0;2;0;0;0;0;0
Prov Liège;MEDECINE AIGUE;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0
Prov Liège;GERIATRIE;7;5;2;0;4;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Liège;ONCOLOGIE MEDICALE;4;3;1;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Namur;MEDECINE DU TRAVAIL;3;2;1;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Namur;ANESTHESIE-REANIMATION;10;6;4;0;5;1;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0
Prov Namur;CHIRURGIE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Prov Namur;NEUROCHIRURGIE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0
Prov Namur;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;3;2;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Namur;NEUROLOGIE;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namur;GYNECOLOGIE-OBSTETRIQUE;7;7;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namur;OPHTALMOLOGIE;4;2;2;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Namur;OTO-RHINO-LARYNGOLOGIE;4;2;2;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Namur;UROLOGIE;3;1;2;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Namur;CHIRURGIE ORTHOPEDIQUE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Namur;STOMATOLOGIE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
Prov Namur;PNEUMOLOGIE;2;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Namur;GASTRO-ENTEROLOGIE;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namur;PEDIATRIE;12;11;1;0;10;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Namur;MEDECINE PHYSIQUE ET READAPTATION;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namur;BIOLOGIE CLINIQUE;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Namur;RADIODIAGNOSTIC;11;3;8;0;2;0;0;1;0;0;0;0;0;0;6;1;1;0;0;0;0;0;0
Prov Namur;RADIOTHERAPIE-ONCOLOGIE;3;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namur;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;5;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namur;MEDECINE NUCLEAIRE;3;2;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Prov Namur;MEDECINE INTERNE;20;13;7;0;13;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0
Prov Namur;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;4;2;2;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Prov Namur;MEDECINE D'URGENCE;5;1;4;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0
Prov Namur;GERIATRIE;3;3;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Namur;ONCOLOGIE MEDICALE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Luxembourg;MEDECINE DU TRAVAIL;5;4;1;0;0;2;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Prov Luxembourg;ANESTHESIE-REANIMATION;7;6;1;0;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Luxembourg;CHIRURGIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;NEUROLOGIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;GYNECOLOGIE-OBSTETRIQUE;3;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;CHIRURGIE ORTHOPEDIQUE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Luxembourg;PNEUMOLOGIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;GASTRO-ENTEROLOGIE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Prov Luxembourg;PEDIATRIE;3;1;2;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Prov Luxembourg;CARDIOLOGIE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;RADIODIAGNOSTIC;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;MEDECINE NUCLEAIRE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;MEDECINE INTERNE;4;4;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;MEDECINE D'URGENCE;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;MEDECINE DU TRAVAIL;5;4;1;0;0;2;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;ANESTHESIE-REANIMATION;93;39;54;0;25;10;3;1;0;0;0;0;0;0;25;22;4;2;1;0;0;0;0
Prov Région de Bruxelles-capitale;CHIRURGIE;51;23;28;0;17;6;0;0;0;0;0;0;0;0;18;8;1;0;1;0;0;0;0
Prov Région de Bruxelles-capitale;NEUROCHIRURGIE;6;2;4;0;2;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;8;3;5;0;0;2;1;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;NEUROLOGIE;21;11;10;0;9;1;1;0;0;0;0;0;0;1;6;2;0;0;1;0;0;0;0
Prov Région de Bruxelles-capitale;GYNECOLOGIE-OBSTETRIQUE;49;42;7;0;36;5;1;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;OPHTALMOLOGIE;16;10;6;1;8;1;0;0;0;0;0;0;0;1;3;1;1;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;OTO-RHINO-LARYNGOLOGIE;13;7;6;0;7;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;UROLOGIE;12;3;9;0;1;2;0;0;0;0;0;0;0;0;5;4;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;CHIRURGIE ORTHOPEDIQUE;31;8;23;0;5;2;1;0;0;0;0;0;0;0;11;8;3;1;0;0;0;0;0
Prov Région de Bruxelles-capitale;STOMATOLOGIE;9;3;6;0;3;0;0;0;0;0;0;0;0;0;2;3;1;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;DERMATO-VENEREOLOGIE;15;12;3;0;11;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;PNEUMOLOGIE;6;4;2;0;1;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;GASTRO-ENTEROLOGIE;14;9;5;0;3;5;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;PEDIATRIE;75;62;13;1;37;21;2;0;0;1;0;0;0;0;9;4;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;CARDIOLOGIE;19;9;10;0;3;5;1;0;0;0;0;0;0;0;3;5;2;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;MEDECINE PHYSIQUE ET READAPTATION;7;3;4;0;2;1;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0
Prov Région de Bruxelles-capitale;BIOLOGIE CLINIQUE;8;5;3;0;1;0;2;1;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;RADIODIAGNOSTIC;43;19;24;0;13;4;2;0;0;0;0;0;0;0;15;5;2;1;1;0;0;0;0
Prov Région de Bruxelles-capitale;RADIOTHERAPIE-ONCOLOGIE;6;5;1;0;4;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;14;12;2;0;7;3;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;MEDECINE NUCLEAIRE;7;4;3;0;4;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;ANATOMIE PATHOLOGIQUE;11;9;2;0;3;6;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;MEDECINE INTERNE;95;58;37;1;46;10;1;0;0;0;0;0;0;0;22;13;2;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;RHUMATOLOGIE;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;32;24;8;0;13;7;4;0;0;0;0;0;0;0;4;3;0;0;0;1;0;0;0
Prov Région de Bruxelles-capitale;MEDECINE LEGALE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;MEDECINE D'URGENCE;23;13;10;0;5;5;1;0;2;0;0;0;0;0;4;4;0;1;0;1;0;0;0
Prov Région de Bruxelles-capitale;MEDECINE AIGUE;15;8;7;0;7;1;0;0;0;0;0;0;0;0;2;2;1;1;1;0;0;0;0
Prov Région de Bruxelles-capitale;GERIATRIE;7;4;3;0;1;2;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0
Prov Région de Bruxelles-capitale;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Prov Région de Bruxelles-capitale;ONCOLOGIE MEDICALE;5;5;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
