territoire;spécialité;total;total_femmes;total_hommes;femmes_20_24;femmes_25_29;femmes_30_34;femmes_35_39;femmes_40_44;femmes_45_49;femmes_50_54;femmes_55_59;femmes_60_64;femmes_65plus;hommes_20_24;hommes_25_29;hommes_30_34;hommes_35_39;hommes_40_44;hommes_45_49;hommes_50_54;hommes_55_59;hommes_60_64;hommes_65plus
Prov Hainaut;PSYCHIATRIE;93;34;59;0;0;1;2;7;4;3;6;4;7;0;0;0;1;4;6;6;10;14;18
Prov Hainaut;GYNECOLOGIE-OBSTETRIQUE;175;75;100;0;0;8;10;14;13;8;7;5;10;0;0;3;5;8;10;9;17;10;38
Prov Hainaut;OPHTALMOLOGIE;80;41;39;0;3;2;6;3;4;4;4;5;10;0;0;3;2;3;0;3;6;4;18
Prov Hainaut;OTO-RHINO-LARYNGOLOGIE;62;25;37;0;0;4;3;3;7;2;3;2;1;0;0;0;2;3;2;7;2;5;16
Prov Hainaut;UROLOGIE;43;8;35;0;0;2;3;0;0;2;1;0;0;0;0;2;2;4;4;5;3;3;12
Prov Hainaut;CHIRURGIE ORTHOPEDIQUE;114;5;109;0;0;0;1;0;1;1;0;1;1;0;0;2;10;9;20;16;10;15;27
Prov Hainaut;STOMATOLOGIE;25;8;17;0;0;0;2;2;1;1;0;1;1;0;0;0;0;1;3;4;0;1;8
Prov Hainaut;DERMATO-VENEREOLOGIE;72;50;22;0;0;8;4;6;7;5;6;5;9;0;1;0;1;1;0;5;2;1;11
Prov Hainaut;PNEUMOLOGIE;80;27;53;0;0;2;5;6;2;2;4;4;2;0;0;0;4;6;5;8;10;10;10
Prov Hainaut;GASTRO-ENTEROLOGIE;66;15;51;0;0;1;1;3;1;2;0;5;2;0;0;0;5;7;7;6;7;10;9
Prov Hainaut;PEDIATRIE;146;81;65;0;0;8;17;17;6;7;5;16;5;0;0;1;0;5;5;4;5;12;33
Prov Hainaut;CARDIOLOGIE;106;16;90;0;0;0;2;5;1;2;2;1;3;0;0;2;4;6;7;14;13;17;27
Prov Hainaut;NEUROPSYCHIATRIE;24;4;20;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;5;14
Prov Hainaut;MEDECINE PHYSIQUE ET READAPTATION;37;14;23;0;0;3;1;4;0;1;1;4;0;0;0;1;0;1;1;1;5;3;11
Prov Hainaut;BIOLOGIE CLINIQUE;58;22;36;0;0;1;0;1;1;4;5;3;7;0;0;1;2;0;0;3;4;8;18
Prov Hainaut;RADIODIAGNOSTIC;166;54;112;0;0;4;13;5;6;9;5;5;7;0;0;4;6;8;9;15;13;18;39
Prov Hainaut;RADIOTHERAPIE-ONCOLOGIE;17;9;8;0;0;1;1;1;0;2;0;3;1;0;0;1;2;2;0;0;0;0;3
Prov Hainaut;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;10;5;5;0;1;1;0;2;0;1;0;0;0;0;0;0;1;2;1;0;0;0;1
Prov Hainaut;MEDECINE NUCLEAIRE;30;9;21;0;0;1;1;1;1;2;1;1;1;0;0;0;0;0;2;4;1;2;12
Prov Hainaut;ANATOMIE PATHOLOGIQUE;33;15;18;0;0;0;2;3;0;5;1;2;2;0;0;2;2;2;0;3;1;2;6
Prov Hainaut;MEDECINE INTERNE;182;48;134;0;0;6;11;12;8;1;2;1;7;0;0;3;6;7;14;19;17;7;61
Prov Hainaut;RHUMATOLOGIE;26;10;16;0;0;1;3;1;1;0;1;0;3;0;0;0;0;1;1;3;3;4;4
Prov Hainaut;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;20;13;7;0;0;2;7;4;0;0;0;0;0;0;0;1;2;2;1;0;0;0;1
Prov Hainaut;MEDECINE D'URGENCE;4;3;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Prov Hainaut;MEDECINE AIGUE;46;16;30;0;0;0;5;3;4;2;1;1;0;0;0;1;0;8;7;6;2;4;2
Prov Hainaut;GERIATRIE;24;13;11;0;0;2;3;3;1;2;0;2;0;0;0;2;0;3;0;2;0;0;4
Prov Hainaut;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;72;18;54;0;0;0;0;1;2;5;6;4;0;0;0;0;0;3;3;4;16;20;8
Prov Hainaut;ONCOLOGIE MEDICALE;25;13;12;0;0;2;0;5;3;0;1;2;0;0;0;0;0;1;1;5;2;2;1
Prov Hainaut;GESTION DE DONNEES DE SANTE;4;2;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0
Prov Liège;MEDECINE DU TRAVAIL;103;60;43;0;0;3;16;8;4;9;9;8;3;0;0;0;0;3;3;2;7;15;13
Prov Liège;ANESTHESIE-REANIMATION;290;97;193;0;0;15;19;23;12;11;4;8;5;0;0;13;31;33;23;18;24;25;26
Prov Liège;CHIRURGIE;163;26;137;0;0;2;1;6;11;5;1;0;0;0;0;8;9;5;11;22;22;16;44
Prov Liège;NEUROCHIRURGIE;23;2;21;0;0;0;0;0;0;2;0;0;0;0;0;1;2;5;3;2;2;4;2
Prov Liège;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;22;6;16;0;0;1;2;0;1;0;2;0;0;0;0;3;4;2;2;3;0;1;1
Prov Liège;NEUROLOGIE;52;17;35;0;0;4;2;3;3;2;1;1;1;0;0;1;4;3;5;8;8;2;4
Prov Liège;PSYCHIATRIE;177;84;93;0;0;0;9;15;16;13;7;13;11;0;0;0;3;4;10;9;10;11;46
Prov Liège;GYNECOLOGIE-OBSTETRIQUE;184;82;102;0;0;11;12;14;14;8;11;7;5;0;0;1;5;6;12;10;15;13;40
Prov Liège;OPHTALMOLOGIE;137;85;52;0;1;11;9;10;10;11;9;6;18;0;1;3;6;6;5;3;4;5;19
Prov Liège;OTO-RHINO-LARYNGOLOGIE;88;41;47;0;0;5;5;11;6;2;5;3;4;0;0;4;2;2;6;6;3;9;15
Prov Liège;UROLOGIE;47;5;42;0;0;2;1;0;1;1;0;0;0;0;0;2;3;6;3;6;5;3;14
Prov Liège;CHIRURGIE ORTHOPEDIQUE;81;9;72;0;0;2;4;0;0;1;2;0;0;0;0;6;6;10;7;9;11;7;16
Prov Liège;STOMATOLOGIE;13;1;12;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;3;5
Prov Liège;DERMATO-VENEREOLOGIE;82;51;31;0;1;8;9;8;8;5;1;7;4;0;1;1;2;2;2;4;6;2;11
Prov Liège;PNEUMOLOGIE;57;22;35;0;0;4;6;6;4;0;1;1;0;0;0;1;6;4;4;4;6;4;6
Prov Liège;GASTRO-ENTEROLOGIE;85;30;55;0;0;9;6;4;4;3;1;0;3;0;0;2;3;5;6;8;5;9;17
Prov Liège;PEDIATRIE;219;127;92;0;0;20;23;19;17;11;8;9;20;0;0;4;2;9;7;6;7;15;42
Prov Liège;CARDIOLOGIE;137;34;103;0;0;2;10;7;5;7;3;0;0;0;0;7;8;13;14;8;16;16;21
Prov Liège;NEUROPSYCHIATRIE;18;4;14;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;1;11
Prov Liège;MEDECINE PHYSIQUE ET READAPTATION;81;38;43;0;0;3;6;5;7;4;5;7;1;0;0;3;4;2;4;8;8;1;13
Prov Liège;BIOLOGIE CLINIQUE;74;33;41;0;0;1;2;3;4;2;3;6;12;0;0;1;1;1;1;6;4;9;18
Prov Liège;RADIODIAGNOSTIC;192;38;154;0;0;4;3;3;8;12;5;3;0;0;0;4;8;19;17;23;25;21;37
Prov Liège;RADIOTHERAPIE-ONCOLOGIE;24;12;12;0;0;2;0;1;2;3;2;1;1;0;0;1;3;2;2;1;0;0;3
Prov Liège;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;12;8;4;0;0;5;1;1;0;0;1;0;0;0;0;0;1;0;0;2;1;0;0
Prov Liège;MEDECINE NUCLEAIRE;54;19;35;0;0;0;2;1;4;6;1;1;4;0;0;1;3;1;1;2;5;4;18
Prov Liège;ANATOMIE PATHOLOGIQUE;33;19;14;0;0;0;3;4;4;2;1;0;5;0;0;1;0;0;1;5;3;1;3
Prov Liège;MEDECINE INTERNE;165;60;105;0;0;7;11;13;8;2;4;6;9;0;0;3;8;12;10;11;16;12;33
Prov Liège;RHUMATOLOGIE;35;22;13;0;0;3;0;4;5;3;1;2;4;0;0;0;0;1;0;3;1;2;6
Prov Liège;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;34;23;11;0;0;4;6;12;1;0;0;0;0;0;0;2;4;2;2;0;0;0;1
Prov Liège;MEDECINE LEGALE;6;2;4;0;0;0;1;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1
Prov Liège;MEDECINE D'URGENCE;3;1;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
Prov Liège;MEDECINE AIGUE;32;11;21;0;0;0;0;6;3;1;1;0;0;0;0;0;2;4;3;7;3;2;0
Prov Liège;GERIATRIE;26;19;7;0;0;4;5;5;3;1;1;0;0;0;0;1;1;0;1;0;2;2;0
Prov Liège;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;89;33;56;0;0;0;2;2;3;5;8;10;3;0;0;0;0;2;6;7;13;19;9
Prov Liège;ONCOLOGIE MEDICALE;29;17;12;0;0;1;4;5;3;1;0;2;1;0;0;0;1;1;5;0;1;2;2
Prov Liège;GESTION DE DONNEES DE SANTE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Prov Namur;MEDECINE DU TRAVAIL;60;39;21;0;0;0;6;10;4;7;6;4;2;0;0;1;0;2;1;1;6;4;6
Prov Namur;ANESTHESIE-REANIMATION;114;42;72;0;0;7;6;9;5;1;6;4;4;0;0;2;8;8;8;15;11;4;16
Prov Namur;CHIRURGIE;99;11;88;0;0;3;0;3;2;2;1;0;0;0;0;2;11;8;6;12;7;7;35
Prov Namur;NEUROCHIRURGIE;13;1;12;0;0;0;1;0;0;0;0;0;0;0;0;1;2;1;2;2;2;1;1
Prov Namur;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;6;1;5;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;2;0;0;0
Prov Namur;NEUROLOGIE;22;14;8;0;0;1;2;4;2;4;0;0;1;0;0;0;0;1;2;2;2;0;1
Prov Namur;PSYCHIATRIE;53;16;37;0;0;1;0;3;5;5;0;0;2;0;0;0;1;7;2;5;6;1;15
Prov Namur;GYNECOLOGIE-OBSTETRIQUE;61;30;31;0;0;6;8;4;3;4;3;1;1;0;0;0;2;3;1;1;3;7;14
Prov Namur;OPHTALMOLOGIE;47;23;24;0;0;3;4;3;1;1;3;5;3;0;1;3;1;3;4;3;4;2;3
Prov Namur;OTO-RHINO-LARYNGOLOGIE;39;13;26;0;0;1;1;1;3;5;1;1;0;0;0;1;3;1;2;3;4;6;6
Prov Namur;UROLOGIE;19;4;15;0;0;0;3;0;1;0;0;0;0;0;0;2;1;5;2;0;2;0;3
Prov Namur;CHIRURGIE ORTHOPEDIQUE;62;5;57;0;0;1;1;2;0;0;0;0;1;0;0;4;6;8;5;8;6;7;13
Prov Namur;STOMATOLOGIE;18;4;14;0;0;0;1;0;2;0;1;0;0;0;1;0;0;3;2;0;0;5;3
Prov Namur;DERMATO-VENEREOLOGIE;22;9;13;0;0;1;1;1;3;1;1;1;0;0;0;0;0;1;1;1;1;1;8
Prov Namur;PNEUMOLOGIE;27;10;17;0;0;0;6;1;1;0;0;0;2;0;0;0;1;2;4;4;1;1;4
Prov Namur;GASTRO-ENTEROLOGIE;31;6;25;0;0;1;2;0;0;2;1;0;0;0;0;0;1;4;1;5;5;4;5
Prov Namur;PEDIATRIE;77;39;38;0;0;8;6;6;2;5;3;3;6;0;0;3;5;1;4;2;3;3;17
Prov Namur;CARDIOLOGIE;45;11;34;0;0;1;1;3;5;1;0;0;0;0;0;1;2;6;6;5;5;3;6
Prov Namur;NEUROPSYCHIATRIE;6;1;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;3
Prov Namur;MEDECINE PHYSIQUE ET READAPTATION;24;15;9;0;0;1;2;0;4;3;1;2;2;0;0;0;1;0;2;0;2;1;3
Prov Namur;BIOLOGIE CLINIQUE;44;23;21;0;0;0;3;2;2;0;5;2;9;0;0;1;1;0;0;1;3;4;11
Prov Namur;RADIODIAGNOSTIC;84;22;62;0;0;2;4;5;6;1;0;4;0;0;0;7;4;3;4;10;9;11;14
Prov Namur;RADIOTHERAPIE-ONCOLOGIE;15;11;4;0;0;2;1;3;0;4;1;0;0;0;0;0;3;0;1;0;0;0;0
Prov Namur;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;7;3;4;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;2;0
Prov Namur;MEDECINE NUCLEAIRE;19;7;12;0;0;0;2;1;0;3;1;0;0;0;0;0;0;1;1;2;0;3;5
Prov Namur;ANATOMIE PATHOLOGIQUE;11;7;4;0;0;1;0;3;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1
Prov Namur;MEDECINE INTERNE;99;30;69;0;0;4;8;7;4;2;4;0;1;0;0;7;1;13;9;8;5;6;20
Prov Namur;RHUMATOLOGIE;15;5;10;0;0;0;2;1;2;0;0;0;0;0;0;0;1;1;0;2;2;1;3
Prov Namur;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;18;11;7;0;0;3;3;3;0;1;0;0;1;0;0;3;3;1;0;0;0;0;0
Prov Namur;MEDECINE LEGALE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Prov Namur;MEDECINE D'URGENCE;5;1;4;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0
Prov Namur;MEDECINE AIGUE;33;20;13;0;0;0;3;8;5;2;1;1;0;0;0;0;3;1;3;2;3;1;0
Prov Namur;GERIATRIE;10;7;3;0;0;2;2;0;1;1;0;0;1;0;0;0;0;1;0;0;0;2;0
Prov Namur;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;46;12;34;0;0;0;1;1;2;2;3;3;0;0;0;0;0;2;0;7;3;15;7
Prov Namur;ONCOLOGIE MEDICALE;12;4;8;0;0;0;1;0;0;2;0;1;0;0;0;2;0;2;2;1;1;0;0
Prov Namur;GESTION DE DONNEES DE SANTE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0
Prov Luxembourg;MEDECINE DU TRAVAIL;27;15;12;0;0;0;3;1;3;2;3;3;0;0;0;0;2;2;2;1;2;2;1
Prov Luxembourg;ANESTHESIE-REANIMATION;36;13;23;0;0;1;6;1;2;2;1;0;0;0;0;0;2;2;2;5;6;1;5
Prov Luxembourg;CHIRURGIE;31;6;25;0;0;1;3;2;0;0;0;0;0;0;0;0;1;3;3;4;1;2;11
Prov Luxembourg;NEUROCHIRURGIE;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
Prov Luxembourg;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Prov Luxembourg;NEUROLOGIE;10;7;3;0;0;0;1;3;1;2;0;0;0;0;0;0;0;0;1;0;2;0;0
Prov Luxembourg;PSYCHIATRIE;23;6;17;0;0;0;0;1;1;1;2;0;1;0;0;0;1;2;1;2;0;2;9
Prov Luxembourg;GYNECOLOGIE-OBSTETRIQUE;31;11;20;0;0;4;2;2;2;1;0;0;0;0;0;0;1;2;2;3;4;2;6
Prov Luxembourg;OPHTALMOLOGIE;19;8;11;0;0;0;1;1;1;0;2;0;3;0;0;0;0;1;2;1;2;2;3
Prov Luxembourg;OTO-RHINO-LARYNGOLOGIE;12;6;6;0;0;1;1;1;3;0;0;0;0;0;0;0;0;0;0;2;0;1;3
Prov Luxembourg;UROLOGIE;10;1;9;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;2;0;4
Prov Luxembourg;CHIRURGIE ORTHOPEDIQUE;24;2;22;0;0;0;0;1;0;1;0;0;0;0;0;0;1;3;3;4;3;2;6
Prov Luxembourg;STOMATOLOGIE;8;4;4;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1
Prov Luxembourg;DERMATO-VENEREOLOGIE;9;6;3;0;0;1;0;0;2;1;0;1;1;0;0;0;0;0;0;0;0;0;3
Prov Luxembourg;PNEUMOLOGIE;7;2;5;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;2;2;0;0
Prov Luxembourg;GASTRO-ENTEROLOGIE;7;3;4;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;2;1;0;1;0
Prov Luxembourg;PEDIATRIE;31;20;11;0;0;1;6;4;2;1;2;2;2;0;0;0;1;0;1;1;1;0;7
Prov Luxembourg;CARDIOLOGIE;19;1;18;0;0;0;0;0;0;0;1;0;0;0;0;1;1;2;1;6;2;4;1
Prov Luxembourg;NEUROPSYCHIATRIE;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
Prov Luxembourg;MEDECINE PHYSIQUE ET READAPTATION;6;2;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1
Prov Luxembourg;BIOLOGIE CLINIQUE;12;7;5;0;0;0;0;0;1;2;1;0;3;0;0;0;0;0;0;0;1;2;2
Prov Luxembourg;RADIODIAGNOSTIC;39;9;30;0;0;1;2;3;1;0;1;1;0;0;0;0;1;3;4;7;5;4;6
Prov Luxembourg;RADIOTHERAPIE-ONCOLOGIE;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
Prov Luxembourg;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;3;3;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Prov Luxembourg;MEDECINE NUCLEAIRE;6;2;4;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;1
Prov Luxembourg;ANATOMIE PATHOLOGIQUE;3;2;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
Prov Luxembourg;MEDECINE INTERNE;38;8;30;0;0;0;3;2;2;1;0;0;0;0;0;2;8;4;4;3;1;2;6
Prov Luxembourg;RHUMATOLOGIE;3;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0
Prov Luxembourg;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;3;2;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
Prov Luxembourg;MEDECINE D'URGENCE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
Prov Luxembourg;MEDECINE AIGUE;6;3;3;0;0;0;1;0;0;0;2;0;0;0;0;0;1;0;1;1;0;0;0
Prov Luxembourg;GERIATRIE;6;5;1;0;0;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
Prov Luxembourg;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;21;5;16;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;2;1;4;6;3
Prov Luxembourg;ONCOLOGIE MEDICALE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
Prov Région de Bruxelles-capitale;MEDECINE DU TRAVAIL;86;45;41;0;0;0;2;11;6;6;11;6;3;0;0;0;2;1;0;8;10;8;12
Prov Région de Bruxelles-capitale;ANESTHESIE-REANIMATION;255;133;122;0;0;15;16;18;17;9;17;7;34;0;0;19;23;12;16;15;10;5;22
Prov Région de Bruxelles-capitale;CHIRURGIE;218;44;174;0;0;8;10;3;4;5;6;5;3;0;0;8;20;13;16;11;15;20;71
Prov Région de Bruxelles-capitale;NEUROCHIRURGIE;19;0;19;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;0;2;2;2;5
Prov Région de Bruxelles-capitale;CHIRURGIE PLASTIQUE, RECONSTRUCTRICE ET ESTHETIQUE;41;10;31;0;0;4;3;0;0;1;1;0;1;0;0;0;7;6;3;5;1;2;7
Prov Région de Bruxelles-capitale;NEUROLOGIE;75;43;32;0;0;6;13;5;6;3;6;4;0;0;0;3;9;3;7;5;2;2;1
Prov Région de Bruxelles-capitale;PSYCHIATRIE;286;115;171;0;0;2;5;16;19;23;15;14;21;0;0;0;6;10;14;24;25;25;67
Prov Région de Bruxelles-capitale;GYNECOLOGIE-OBSTETRIQUE;273;141;132;0;0;17;28;18;12;21;21;11;13;0;0;5;13;8;7;8;19;17;55
Prov Région de Bruxelles-capitale;OPHTALMOLOGIE;155;85;70;0;3;11;14;5;5;6;13;4;24;0;0;2;6;13;5;8;4;3;29
Prov Région de Bruxelles-capitale;OTO-RHINO-LARYNGOLOGIE;101;41;60;0;1;2;10;6;4;4;2;5;7;0;0;3;3;2;7;11;6;6;22
Prov Région de Bruxelles-capitale;UROLOGIE;44;3;41;0;0;0;2;0;1;0;0;0;0;0;0;1;9;4;2;5;4;3;13
Prov Région de Bruxelles-capitale;CHIRURGIE ORTHOPEDIQUE;107;17;90;0;0;4;4;1;3;2;1;0;2;0;0;5;9;9;7;11;8;12;29
Prov Région de Bruxelles-capitale;STOMATOLOGIE;64;21;43;0;0;1;4;1;3;1;4;2;5;0;0;1;4;2;2;3;6;2;23
Prov Région de Bruxelles-capitale;DERMATO-VENEREOLOGIE;126;90;36;0;1;5;16;8;10;13;7;8;22;0;0;2;2;0;3;7;3;6;13
Prov Région de Bruxelles-capitale;PNEUMOLOGIE;61;26;35;0;0;5;6;7;2;0;2;1;3;0;0;2;4;1;4;6;5;8;5
Prov Région de Bruxelles-capitale;GASTRO-ENTEROLOGIE;103;35;68;0;0;4;5;12;0;4;3;4;3;0;0;5;4;6;12;5;6;8;22
Prov Région de Bruxelles-capitale;PEDIATRIE;309;203;106;0;1;27;38;24;23;19;15;18;38;0;0;4;7;5;8;3;13;16;50
Prov Région de Bruxelles-capitale;CARDIOLOGIE;172;48;124;0;0;8;7;6;6;6;8;3;4;0;0;3;13;9;11;22;12;13;41
Prov Région de Bruxelles-capitale;NEUROPSYCHIATRIE;54;22;32;0;0;0;0;0;0;1;3;0;18;0;0;0;0;0;0;0;1;4;27
Prov Région de Bruxelles-capitale;MEDECINE PHYSIQUE ET READAPTATION;42;21;21;0;0;0;5;2;5;4;0;1;4;0;0;1;0;1;0;1;7;2;9
Prov Région de Bruxelles-capitale;BIOLOGIE CLINIQUE;109;55;54;0;0;3;3;3;6;5;13;8;14;0;1;0;2;1;2;5;10;9;24
Prov Région de Bruxelles-capitale;RADIODIAGNOSTIC;196;72;124;0;0;13;5;8;12;7;12;6;9;0;0;10;17;8;14;14;17;8;36
Prov Région de Bruxelles-capitale;RADIOTHERAPIE-ONCOLOGIE;19;14;5;0;0;0;0;3;2;1;2;3;3;0;0;2;0;1;0;0;1;0;1
Prov Région de Bruxelles-capitale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE INFANTO-JUVENILE;33;26;7;0;0;8;7;5;3;1;0;0;2;0;0;1;3;0;0;1;2;0;0
Prov Région de Bruxelles-capitale;MEDECINE NUCLEAIRE;39;12;27;0;0;2;2;1;0;1;2;1;3;0;0;1;1;5;0;2;2;3;13
Prov Région de Bruxelles-capitale;ANATOMIE PATHOLOGIQUE;45;27;18;0;0;3;2;4;3;4;2;0;9;0;0;1;2;2;1;1;3;3;5
Prov Région de Bruxelles-capitale;MEDECINE INTERNE;299;108;191;0;1;14;29;16;9;13;8;12;6;0;0;13;12;17;16;16;23;19;75
Prov Région de Bruxelles-capitale;RHUMATOLOGIE;40;15;25;0;0;0;3;2;2;2;1;3;2;0;0;0;1;0;4;4;3;4;9
Prov Région de Bruxelles-capitale;PSYCHIATRIE, PARTICULIEREMENT PSYCHIATRIE DE L'ADULTE;80;44;36;0;0;7;10;9;4;4;5;3;2;0;0;5;16;4;3;2;4;1;1
Prov Région de Bruxelles-capitale;MEDECINE D'URGENCE;18;9;9;0;0;3;2;2;0;2;0;0;0;0;0;1;4;0;2;1;1;0;0
Prov Région de Bruxelles-capitale;MEDECINE AIGUE;46;19;27;0;0;5;4;3;3;1;1;2;0;0;0;1;3;8;6;3;2;2;2
Prov Région de Bruxelles-capitale;GERIATRIE;21;12;9;0;0;1;4;3;2;1;1;0;0;0;0;1;1;0;1;2;2;2;0
Prov Région de Bruxelles-capitale;MEDECINE D'ASSURANCE ET EXPERTISE MEDICALE;48;19;29;0;0;0;0;3;2;0;8;6;0;0;0;0;0;1;4;2;9;5;8
Prov Région de Bruxelles-capitale;ONCOLOGIE MEDICALE;43;23;20;0;0;4;8;3;3;2;0;3;0;0;0;1;1;3;5;1;2;4;3
Prov Région de Bruxelles-capitale;GESTION DE DONNEES DE SANTE;11;6;5;0;0;0;0;0;4;0;2;0;0;0;0;0;1;0;0;2;2;0;0
