gebied;specialiteit;totaal;geslacht_vrouw;geslacht_man;vrouw_25-29;vrouw_30-34;vrouw_35-39;vrouw_40-44;vrouw_45-49;vrouw_50-54;vrouw_55-59;vrouw_60-64;vrouw_65plus;man_25-29;man_30-34;man_35-39;man_40-44;man_45-49;man_50-54;man_55-59;man_60-64;man_65plus
Luik;Dermato-venereologie;89;60;29;0;5;5;9;8;10;6;5;12;0;1;3;1;2;1;3;5;13
Luik;Pediatrie;264;187;77;0;24;36;30;23;19;11;14;30;0;1;8;4;3;8;6;5;42
Luik;Fysische geneeskunde en revalidatie;84;48;36;0;5;8;3;7;5;5;5;10;0;1;3;5;4;2;5;7;9
Luik;Klinische biologie;68;36;32;0;4;1;2;2;3;4;1;19;0;2;1;1;0;0;2;6;20
Luik;Röntgendiagnose;211;59;152;0;6;11;8;6;4;10;7;7;0;10;14;8;9;19;12;25;55
Luik;Radiotherapie-oncologie;22;11;11;0;2;1;1;1;0;1;1;4;0;1;1;1;1;3;1;1;2
Luik;Nucleaire geneeskunde;53;19;34;0;2;1;1;2;1;3;4;5;0;3;2;2;2;1;1;1;22
Luik;Pathologische anatomie;39;23;16;0;3;3;1;3;4;3;2;4;0;2;3;0;1;0;2;3;5
Luik;Medische oncologie;39;25;14;0;2;6;1;4;4;4;1;3;0;0;1;0;2;0;6;1;4
Luik;Klinische genetica;10;6;4;0;0;2;1;0;1;1;0;1;0;0;0;0;1;2;1;0;0
Luik;Arbeidsgeneeskunde;107;60;47;0;0;3;7;16;5;5;7;17;0;0;1;1;2;4;2;4;33
Luik;Verzekeringsgeneeskunde en medische expertise;81;29;52;0;0;0;0;2;1;4;7;15;0;0;0;0;0;4;5;10;33
Namen;Alle specialiteiten;1459;615;844;1;61;86;77;88;80;60;60;102;1;52;70;59;79;84;87;90;322
Namen;Geriatrie;21;15;6;0;3;3;2;2;1;2;1;1;0;0;1;0;1;2;0;0;2
Namen;Urgentiegeneeskunde;15;5;10;0;2;1;2;0;0;0;0;0;0;2;1;1;2;2;1;1;0
Namen;Gerechtelijke geneeskunde;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
Namen;Beheer van gezondheidsgegevens;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1
Namen;Anesthesie-reanimatie;141;51;90;1;6;9;6;9;5;4;3;8;0;13;12;4;11;9;14;10;17
Namen;Heelkunde;95;16;79;0;2;2;3;1;4;1;2;1;0;4;0;7;10;7;5;12;34
Namen;Neurochirurgie;15;1;14;0;0;0;0;1;0;0;0;0;0;0;2;1;2;1;3;1;4
Namen;Plastische, reconstructieve en esthetische heelkunde;9;2;7;0;0;0;0;0;1;0;0;1;0;1;0;2;1;0;2;1;0
Namen;Urologie;20;5;15;0;1;0;0;3;0;1;0;0;0;0;3;2;0;3;2;0;5
Namen;Orthopedische heelkunde;72;7;65;0;0;2;1;2;1;0;0;1;0;2;8;10;7;2;7;5;24
Namen;Neurologie;31;22;9;0;5;2;1;3;5;1;4;1;0;0;1;0;0;1;2;1;4
Namen;Psychiatrie;44;16;28;0;0;0;2;1;4;5;3;1;0;0;0;0;1;6;3;4;14
Namen;Neuropsychiatrie;3;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
Namen;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;10;6;4;0;0;2;2;0;1;0;0;1;0;1;0;0;1;0;1;0;1
Namen;Psychiatrie, meer bepaald volwassenpsychiatrie;27;16;11;0;1;2;5;4;2;0;1;1;0;0;4;3;3;1;0;0;0
Namen;Pneumologie;39;16;23;0;3;5;2;2;1;1;1;1;0;2;4;1;1;3;4;4;4
Namen;Gastro-enterologie;40;13;27;0;1;3;3;3;0;1;1;1;0;0;2;0;1;4;2;5;13
Namen;Cardiologie;60;16;44;0;1;3;3;1;3;4;1;0;0;3;7;3;2;7;3;6;13
Namen;Inwendige geneeskunde;104;41;63;0;4;6;7;4;8;4;3;5;0;4;2;5;7;10;7;4;24
Namen;Reumatologie;18;8;10;0;1;1;1;1;3;1;0;0;0;0;0;1;0;1;0;3;5
Namen;Acute geneeskunde;32;20;12;0;2;0;1;5;7;2;1;2;0;1;1;0;3;2;2;2;1
Namen;Gynaecologie-verloskunde;76;47;29;0;4;6;10;8;4;4;3;8;0;2;1;0;4;2;2;3;15
Namen;Oftalmologie;55;27;28;0;1;4;2;4;2;2;0;12;0;2;4;3;2;2;4;3;8
Namen;Otorhinolaryngologie;42;18;24;0;3;3;0;1;1;4;5;1;0;0;2;1;4;1;2;2;12
Namen;Stomatologie;24;3;21;0;0;0;0;1;1;0;1;0;1;3;4;0;0;4;1;0;8
Namen;Dermato-venereologie;35;23;12;0;7;6;2;0;2;2;1;3;0;1;0;0;1;0;1;1;8
Namen;Pediatrie;93;59;34;0;8;12;6;7;6;2;4;14;0;1;2;6;2;1;5;2;15
Namen;Fysische geneeskunde en revalidatie;29;17;12;0;0;1;2;2;1;3;3;5;0;2;0;1;0;0;2;1;6
Namen;Klinische biologie;42;23;19;0;0;1;1;4;2;1;3;11;0;1;0;1;1;0;0;1;15
Namen;Röntgendiagnose;96;31;65;0;2;7;3;5;3;5;2;4;0;6;6;6;4;7;5;4;27
Namen;Radiotherapie-oncologie;17;13;4;0;0;1;4;1;2;0;4;1;0;0;0;0;3;1;0;0;0
Namen;Nucleaire geneeskunde;21;7;14;0;0;0;1;2;0;1;2;1;0;1;0;0;1;1;2;2;7
Namen;Pathologische anatomie;8;6;2;0;0;1;1;0;3;0;1;0;0;0;0;0;0;1;0;1;0
Namen;Medische oncologie;19;11;8;0;4;2;1;1;0;0;2;1;0;0;2;1;0;1;2;1;1
Namen;Klinische genetica;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Namen;Arbeidsgeneeskunde;58;37;21;0;0;0;3;7;7;4;6;10;0;0;1;0;2;1;2;3;12
Namen;Verzekeringsgeneeskunde en medische expertise;42;14;28;0;0;0;0;2;0;5;2;5;0;0;0;0;1;1;1;5;20
Luxemburg;Alle specialiteiten;521;216;305;0;14;30;30;40;31;25;19;27;1;14;15;13;30;22;36;43;131
Luxemburg;Geriatrie;9;9;0;0;0;3;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0
Luxemburg;Urgentiegeneeskunde;9;2;7;0;0;1;1;0;0;0;0;0;0;1;3;0;1;1;0;0;1
Luxemburg;Anesthesie-reanimatie;44;19;25;0;1;3;4;6;1;2;1;1;0;1;2;0;2;1;2;7;10
Luxemburg;Heelkunde;31;8;23;0;0;2;1;3;2;0;0;0;0;0;2;2;2;3;1;4;9
Luxemburg;Neurochirurgie;5;1;4;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3
Luxemburg;Plastische, reconstructieve en esthetische heelkunde;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Luxemburg;Urologie;11;2;9;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;1;0;6
Luxemburg;Orthopedische heelkunde;28;4;24;0;1;0;0;1;1;0;1;0;0;0;2;1;1;3;4;6;7
Luxemburg;Neurologie;10;8;2;0;0;3;0;1;3;0;1;0;0;0;0;0;0;0;1;0;1
Luxemburg;Psychiatrie;21;6;15;0;0;0;1;0;0;1;2;2;0;0;0;0;2;2;1;2;8
Luxemburg;Neuropsychiatrie;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Luxemburg;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;5;5;0;0;0;0;1;2;1;0;0;1;0;0;0;0;0;0;0;0;0
Luxemburg;Psychiatrie, meer bepaald volwassenpsychiatrie;4;2;2;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0
Luxemburg;Pneumologie;12;3;9;0;0;1;1;1;0;0;0;0;0;1;2;1;1;0;0;2;2
Luxemburg;Gastro-enterologie;8;3;5;0;0;0;1;0;0;1;1;0;0;0;0;1;0;1;1;1;1
Luxemburg;Cardiologie;23;7;16;0;1;4;1;0;0;0;0;1;0;2;1;0;2;1;4;0;6
Luxemburg;Inwendige geneeskunde;37;12;25;0;3;1;1;3;1;3;0;0;0;1;0;1;8;1;3;1;10
Luxemburg;Reumatologie;5;3;2;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
Luxemburg;Acute geneeskunde;4;3;1;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;1;0;0
Luxemburg;Gynaecologie-verloskunde;34;17;17;0;3;3;5;1;3;2;0;0;0;1;0;1;1;3;0;2;9
Luxemburg;Oftalmologie;18;7;11;0;0;1;0;2;0;1;1;2;1;0;0;0;1;0;2;3;4
Luxemburg;Otorhinolaryngologie;14;7;7;0;0;0;1;1;1;3;1;0;0;0;0;2;0;0;1;1;3
Luxemburg;Stomatologie;8;3;5;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;3
Luxemburg;Dermato-venereologie;8;5;3;0;1;0;1;0;0;2;1;0;0;0;0;0;0;0;0;1;2
Luxemburg;Pediatrie;37;29;8;0;3;3;4;7;3;2;3;4;0;1;1;0;1;0;1;2;2
Luxemburg;Fysische geneeskunde en revalidatie;7;3;4;0;0;1;0;0;2;0;0;0;0;0;0;1;0;0;1;0;2
Luxemburg;Klinische biologie;9;4;5;0;0;0;0;0;0;1;1;2;0;1;0;0;0;0;0;0;4
Luxemburg;Röntgendiagnose;41;9;32;0;0;0;1;2;2;2;0;2;0;3;0;1;3;2;6;5;12
Luxemburg;Radiotherapie-oncologie;3;2;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1
Luxemburg;Nucleaire geneeskunde;9;3;6;0;0;1;0;0;1;0;0;1;0;0;1;0;2;0;0;0;3
Luxemburg;Pathologische anatomie;3;2;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0
Luxemburg;Medische oncologie;4;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2
Luxemburg;Klinische genetica;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Luxemburg;Arbeidsgeneeskunde;36;21;15;0;0;1;1;4;4;3;2;6;0;0;0;0;2;3;2;1;7
Luxemburg;Verzekeringsgeneeskunde en medische expertise;20;5;15;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;2;3;10
Brussels Hoofdstedelijk Gewest;Alle specialiteiten;4030;2021;2009;4;284;289;222;231;204;182;176;429;5;223;177;131;154;150;154;213;802
Brussels Hoofdstedelijk Gewest;Geriatrie;42;29;13;0;6;6;6;4;4;1;1;1;0;1;1;2;1;0;1;2;5
Brussels Hoofdstedelijk Gewest;Urgentiegeneeskunde;55;31;24;0;6;11;6;4;1;1;2;0;0;4;8;4;4;1;2;0;1
Brussels Hoofdstedelijk Gewest;Gerechtelijke geneeskunde;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Brussels Hoofdstedelijk Gewest;Beheer van gezondheidsgegevens;13;7;6;0;0;0;0;0;1;4;1;1;0;0;0;1;0;0;2;1;2
Brussels Hoofdstedelijk Gewest;Anesthesie-reanimatie;309;150;159;0;24;26;16;8;19;12;5;40;0;39;19;16;13;18;14;13;27
Brussels Hoofdstedelijk Gewest;Heelkunde;210;59;151;0;6;13;9;8;3;4;3;13;0;15;20;7;11;15;10;10;63
Brussels Hoofdstedelijk Gewest;Neurochirurgie;19;4;15;0;0;2;0;0;1;1;0;0;0;0;0;1;2;2;0;4;6
Brussels Hoofdstedelijk Gewest;Plastische, reconstructieve en esthetische heelkunde;38;9;29;0;3;0;1;2;0;0;1;2;0;4;3;3;3;4;1;3;8
Brussels Hoofdstedelijk Gewest;Urologie;52;6;46;0;1;1;2;2;0;0;0;0;0;4;5;2;4;3;2;6;20
Brussels Hoofdstedelijk Gewest;Orthopedische heelkunde;114;19;95;0;4;1;1;1;4;2;2;4;0;12;7;6;7;8;6;13;36
Brussels Hoofdstedelijk Gewest;Neurologie;99;59;40;0;15;7;7;7;5;8;4;6;0;5;6;5;7;2;5;5;5
Brussels Hoofdstedelijk Gewest;Psychiatrie;245;107;138;0;0;1;2;6;18;23;23;34;0;0;0;0;5;7;14;22;90
Brussels Hoofdstedelijk Gewest;Neuropsychiatrie;24;8;16;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;16
Brussels Hoofdstedelijk Gewest;Psychiatrie, meer bepaald kinder- en jeugdpsychiatrie;64;47;17;0;8;12;12;7;3;3;0;2;0;5;4;4;1;0;0;2;1
Brussels Hoofdstedelijk Gewest;Psychiatrie, meer bepaald volwassenpsychiatrie;125;73;52;0;12;19;7;13;9;4;4;5;0;11;8;8;13;5;1;2;4
Brussels Hoofdstedelijk Gewest;Pneumologie;78;36;42;0;6;4;10;5;5;1;1;4;0;7;1;1;5;2;3;6;17
Brussels Hoofdstedelijk Gewest;Gastro-enterologie;115;44;71;0;7;7;4;8;5;3;2;8;0;10;7;4;6;5;7;6;26
Brussels Hoofdstedelijk Gewest;Cardiologie;212;83;129;0;11;13;17;9;3;7;9;14;0;14;13;8;14;10;10;16;44
Brussels Hoofdstedelijk Gewest;Inwendige geneeskunde;361;156;205;0;22;33;19;29;14;9;9;21;0;27;15;19;15;16;16;16;81
Brussels Hoofdstedelijk Gewest;Reumatologie;39;18;21;0;2;1;1;2;3;3;3;3;0;0;1;0;0;3;2;2;13
Brussels Hoofdstedelijk Gewest;Acute geneeskunde;27;14;13;0;0;2;2;2;5;0;2;1;0;1;0;0;1;2;2;4;3
Brussels Hoofdstedelijk Gewest;Gynaecologie-verloskunde;295;187;108;0;35;32;19;19;13;14;20;35;0;5;7;4;11;5;8;12;56
Brussels Hoofdstedelijk Gewest;Oftalmologie;174;110;64;3;17;14;11;13;5;6;10;31;4;7;6;4;6;7;5;5;20
Brussels Hoofdstedelijk Gewest;Otorhinolaryngologie;87;39;48;0;5;3;1;8;7;4;2;9;0;4;2;3;1;3;7;6;22
Brussels Hoofdstedelijk Gewest;Stomatologie;59;18;41;0;3;0;2;1;2;2;2;6;0;7;6;2;2;2;1;3;18
Brussels Hoofdstedelijk Gewest;Dermato-venereologie;138;100;38;0;12;11;6;9;11;10;12;29;1;2;2;2;2;1;4;6;18
Brussels Hoofdstedelijk Gewest;Pediatrie;361;254;107;0;40;33;32;32;22;21;22;52;0;13;10;6;5;10;5;6;52
Brussels Hoofdstedelijk Gewest;Fysische geneeskunde en revalidatie;49;29;20;0;6;4;1;5;2;4;4;3;0;3;2;0;0;1;0;3;11
Brussels Hoofdstedelijk Gewest;Klinische biologie;100;54;46;0;0;4;3;1;6;6;8;26;0;4;1;1;1;1;4;5;29
Brussels Hoofdstedelijk Gewest;Röntgendiagnose;226;103;123;1;19;15;11;8;9;14;4;22;0;13;16;10;5;8;13;15;43
Brussels Hoofdstedelijk Gewest;Radiotherapie-oncologie;21;17;4;0;1;2;1;1;3;2;2;5;0;0;1;1;0;0;0;1;1
Brussels Hoofdstedelijk Gewest;Nucleaire geneeskunde;47;18;29;0;3;1;4;2;1;0;4;3;0;1;4;2;3;4;1;1;13
Brussels Hoofdstedelijk Gewest;Pathologische anatomie;46;31;15;0;3;5;2;4;2;2;3;10;0;1;0;0;0;2;1;4;7
Brussels Hoofdstedelijk Gewest;Medische oncologie;59;31;28;0;6;5;7;4;3;2;1;3;0;4;2;4;3;2;3;2;8
Brussels Hoofdstedelijk Gewest;Klinische genetica;10;8;2;0;0;1;0;2;2;1;0;2;0;0;0;0;1;0;0;0;1
Brussels Hoofdstedelijk Gewest;Arbeidsgeneeskunde;77;45;32;0;1;0;0;5;10;6;9;14;0;0;0;0;0;1;1;5;25
Brussels Hoofdstedelijk Gewest;Verzekeringsgeneeskunde en medische expertise;39;18;21;0;0;0;0;0;3;2;1;12;0;0;0;0;2;0;3;6;10
